year,team,type_rating,value_rating
2010,Dordrecht,static_ft_total_g>35,220.1
2011,Dordrecht,static_ft_total_g>35,249.7
2012,Dordrecht,static_ft_total_g>35,246.8
2013,Dordrecht,static_ft_total_g>35,234.8
2014,Dordrecht,static_ft_total_g>35,231.9
2015,Dordrecht,static_ft_total_g>35,275.8
2016,Dordrecht,static_ft_total_g>35,255.1
2017,Dordrecht,static_ft_total_g>35,237.4
2018,Dordrecht,static_ft_total_g>35,243.3
2019,Dordrecht,static_ft_total_g>35,222.7
2020,Dordrecht,static_ft_total_g>35,180.8
2007,Willem II,static_ft_total_g>35,387.6
2008,Willem II,static_ft_total_g>35,352.5
2009,Willem II,static_ft_total_g>35,320.3
2010,Willem II,static_ft_total_g>35,335.0
2011,Willem II,static_ft_total_g>35,396.4
2012,Willem II,static_ft_total_g>35,345.0
2013,Willem II,static_ft_total_g>35,393.5
2014,Willem II,static_ft_total_g>35,330.4
2015,Willem II,static_ft_total_g>35,317.2
2016,Willem II,static_ft_total_g>35,331.7
2017,Willem II,static_ft_total_g>35,275.7
2018,Willem II,static_ft_total_g>35,364.2
2019,Willem II,static_ft_total_g>35,426.2
2020,Willem II,static_ft_total_g>35,393.3
2007,Roda ,static_ft_total_g>35,205.2
2008,Roda ,static_ft_total_g>35,231.6
2009,Roda ,static_ft_total_g>35,211.1
2010,Roda ,static_ft_total_g>35,220.1
2011,Roda ,static_ft_total_g>35,249.7
2012,Roda ,static_ft_total_g>35,246.8
2013,Roda ,static_ft_total_g>35,234.8
2014,Roda ,static_ft_total_g>35,231.9
2015,Roda ,static_ft_total_g>35,264.2
2016,Roda ,static_ft_total_g>35,246.4
2017,Roda ,static_ft_total_g>35,231.6
2018,Roda ,static_ft_total_g>35,240.4
2019,Roda ,static_ft_total_g>35,222.7
2020,Roda ,static_ft_total_g>35,180.8
2007,Graafschap ,static_ft_total_g>35,205.2
2008,Graafschap ,static_ft_total_g>35,231.6
2009,Graafschap ,static_ft_total_g>35,211.1
2010,Graafschap ,static_ft_total_g>35,220.1
2011,Graafschap ,static_ft_total_g>35,249.7
2012,Graafschap ,static_ft_total_g>35,246.8
2013,Graafschap ,static_ft_total_g>35,234.8
2014,Graafschap ,static_ft_total_g>35,231.9
2015,Graafschap ,static_ft_total_g>35,264.2
2016,Graafschap ,static_ft_total_g>35,246.4
2017,Graafschap ,static_ft_total_g>35,231.6
2018,Graafschap ,static_ft_total_g>35,240.4
2019,Graafschap ,static_ft_total_g>35,222.7
2020,Graafschap ,static_ft_total_g>35,180.8
2007,Sparta Rotterdam,static_ft_total_g>35,205.2
2008,Sparta Rotterdam,static_ft_total_g>35,231.6
2009,Sparta Rotterdam,static_ft_total_g>35,211.1
2010,Sparta Rotterdam,static_ft_total_g>35,220.1
2011,Sparta Rotterdam,static_ft_total_g>35,249.7
2012,Sparta Rotterdam,static_ft_total_g>35,246.8
2013,Sparta Rotterdam,static_ft_total_g>35,234.8
2014,Sparta Rotterdam,static_ft_total_g>35,231.9
2015,Sparta Rotterdam,static_ft_total_g>35,264.2
2016,Sparta Rotterdam,static_ft_total_g>35,246.4
2017,Sparta Rotterdam,static_ft_total_g>35,337.6
2018,Sparta Rotterdam,static_ft_total_g>35,367.1
2019,Sparta Rotterdam,static_ft_total_g>35,311.1
2020,Sparta Rotterdam,static_ft_total_g>35,354.1
2007,NAC Breda,static_ft_total_g>35,319.8
2008,NAC Breda,static_ft_total_g>35,302.4
2009,NAC Breda,static_ft_total_g>35,317.0
2010,NAC Breda,static_ft_total_g>35,308.4
2011,NAC Breda,static_ft_total_g>35,317.2
2012,NAC Breda,static_ft_total_g>35,343.7
2013,NAC Breda,static_ft_total_g>35,302.6
2014,NAC Breda,static_ft_total_g>35,284.8
2015,NAC Breda,static_ft_total_g>35,317.2
2016,NAC Breda,static_ft_total_g>35,272.9
2017,NAC Breda,static_ft_total_g>35,246.3
2018,NAC Breda,static_ft_total_g>35,269.9
2019,NAC Breda,static_ft_total_g>35,276.0
2020,NAC Breda,static_ft_total_g>35,219.3
2007,Den Bosch,static_ft_total_g>35,211.0
2008,Den Bosch,static_ft_total_g>35,234.5
2009,Den Bosch,static_ft_total_g>35,211.1
2010,Den Bosch,static_ft_total_g>35,220.1
2011,Den Bosch,static_ft_total_g>35,249.7
2012,Den Bosch,static_ft_total_g>35,246.8
2013,Den Bosch,static_ft_total_g>35,234.8
2014,Den Bosch,static_ft_total_g>35,231.9
2015,Den Bosch,static_ft_total_g>35,264.2
2016,Den Bosch,static_ft_total_g>35,246.4
2017,Den Bosch,static_ft_total_g>35,231.6
2018,Den Bosch,static_ft_total_g>35,240.4
2019,Den Bosch,static_ft_total_g>35,222.7
2020,Den Bosch,static_ft_total_g>35,180.8
2007,Feyenoord ,static_ft_total_g>35,205.2
2008,Feyenoord ,static_ft_total_g>35,231.6
2009,Feyenoord ,static_ft_total_g>35,211.1
2010,Feyenoord ,static_ft_total_g>35,220.1
2011,Feyenoord ,static_ft_total_g>35,249.7
2012,Feyenoord ,static_ft_total_g>35,246.8
2013,Feyenoord ,static_ft_total_g>35,234.8
