year,team,type_rating,value_rating
2009,Crystal Palace,static_ft_home_g<25,315.0
2010,Crystal Palace,static_ft_home_g<25,251.8
2011,Crystal Palace,static_ft_home_g<25,204.4
2012,Crystal Palace,static_ft_home_g<25,194.0
2013,Crystal Palace,static_ft_home_g<25,194.1
2014,Crystal Palace,static_ft_home_g<25,415.1
2015,Crystal Palace,static_ft_home_g<25,473.0
2016,Crystal Palace,static_ft_home_g<25,499.3
2017,Crystal Palace,static_ft_home_g<25,499.3
2018,Crystal Palace,static_ft_home_g<25,431.0
2019,Crystal Palace,static_ft_home_g<25,525.9
2020,Crystal Palace,static_ft_home_g<25,662.9
2007,Huddersfield,static_ft_home_g<25,309.9
2008,Huddersfield,static_ft_home_g<25,309.8
2009,Huddersfield,static_ft_home_g<25,315.0
2010,Huddersfield,static_ft_home_g<25,251.8
2011,Huddersfield,static_ft_home_g<25,204.4
2012,Huddersfield,static_ft_home_g<25,194.0
2013,Huddersfield,static_ft_home_g<25,194.1
2014,Huddersfield,static_ft_home_g<25,225.9
2015,Huddersfield,static_ft_home_g<25,267.9
2016,Huddersfield,static_ft_home_g<25,230.9
2017,Huddersfield,static_ft_home_g<25,178.4
2018,Huddersfield,static_ft_home_g<25,346.8
2019,Huddersfield,static_ft_home_g<25,457.2
2020,Huddersfield,static_ft_home_g<25,372.9
2007,Sheffield United,static_ft_home_g<25,373.1
2008,Sheffield United,static_ft_home_g<25,357.2
2009,Sheffield United,static_ft_home_g<25,346.6
2010,Sheffield United,static_ft_home_g<25,267.6
2011,Sheffield United,static_ft_home_g<25,204.4
2012,Sheffield United,static_ft_home_g<25,194.0
2013,Sheffield United,static_ft_home_g<25,194.1
2014,Sheffield United,static_ft_home_g<25,225.9
2015,Sheffield United,static_ft_home_g<25,267.9
2016,Sheffield United,static_ft_home_g<25,230.9
2017,Sheffield United,static_ft_home_g<25,178.4
2018,Sheffield United,static_ft_home_g<25,157.2
2019,Sheffield United,static_ft_home_g<25,189.0
2020,Sheffield United,static_ft_home_g<25,394.4
2007,Man City,static_ft_home_g<25,667.9
2008,Man City,static_ft_home_g<25,620.6
2009,Man City,static_ft_home_g<25,510.1
2010,Man City,static_ft_home_g<25,483.7
2011,Man City,static_ft_home_g<25,457.3
2012,Man City,static_ft_home_g<25,357.3
2013,Man City,static_ft_home_g<25,373.3
2014,Man City,static_ft_home_g<25,320.8
2015,Man City,static_ft_home_g<25,373.3
2016,Man City,static_ft_home_g<25,299.4
2017,Man City,static_ft_home_g<25,315.2
2018,Man City,static_ft_home_g<25,251.9
2019,Man City,static_ft_home_g<25,241.6
2020,Man City,static_ft_home_g<25,209.9
2007,QPR,static_ft_home_g<25,309.9
2008,QPR,static_ft_home_g<25,309.8
2009,QPR,static_ft_home_g<25,315.0
2010,QPR,static_ft_home_g<25,251.8
2011,QPR,static_ft_home_g<25,204.4
2012,QPR,static_ft_home_g<25,320.4
2013,QPR,static_ft_home_g<25,436.1
2014,QPR,static_ft_home_g<25,399.5
2015,QPR,static_ft_home_g<25,457.5
2016,QPR,static_ft_home_g<25,331.0
2017,QPR,static_ft_home_g<25,220.6
2018,QPR,static_ft_home_g<25,178.3
2019,QPR,static_ft_home_g<25,189.0
2020,QPR,static_ft_home_g<25,183.6
2007,Bournemouth,static_ft_home_g<25,309.9
2008,Bournemouth,static_ft_home_g<25,309.8
2009,Bournemouth,static_ft_home_g<25,315.0
2010,Bournemouth,static_ft_home_g<25,251.8
2011,Bournemouth,static_ft_home_g<25,204.4
2012,Bournemouth,static_ft_home_g<25,194.0
2013,Bournemouth,static_ft_home_g<25,194.1
2014,Bournemouth,static_ft_home_g<25,225.9
2015,Bournemouth,static_ft_home_g<25,267.9
2016,Bournemouth,static_ft_home_g<25,357.3
2017,Bournemouth,static_ft_home_g<25,378.4
2018,Bournemouth,static_ft_home_g<25,362.5
2019,Bournemouth,static_ft_home_g<25,383.8
2020,Bournemouth,static_ft_home_g<25,394.5
2007,Charlton,static_ft_home_g<25,552.3
2008,Charlton,static_ft_home_g<25,478.4
