,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
131,14:30:00,2,Union Berlin,19,0,1,1,1,0,1,4,16,D,15,2019-12-14,Paderborn,D1,2,3,2,14,D,3,Paderborn_Union Berlin_2019
132,17:30:00,2,RB Leipzig,11,0,0,3,0,0,1,1,7,A,21,2019-12-14,Fortuna Dusseldorf,D1,7,1,3,4,A,9,Fortuna Dusseldorf_RB Leipzig_2019
133,14:30:00,3,M'gladbach,20,0,2,1,1,0,1,3,15,H,6,2019-12-15,Wolfsburg,D1,5,7,5,17,D,2,Wolfsburg_M'gladbach_2019
134,17:00:00,1,Ein Frankfurt,15,0,1,0,0,1,0,4,12,H,17,2019-12-15,Schalke 04,D1,3,5,7,11,D,6,Schalke 04_Ein Frankfurt_2019
135,17:30:00,2,Mainz,13,0,0,5,0,0,4,2,13,A,19,2019-12-17,Werder Bremen,D1,8,5,8,15,A,5,Werder Bremen_Mainz_2019
136,19:30:00,3,Fortuna Dusseldorf,10,0,3,0,1,0,0,4,15,H,6,2019-12-17,Augsburg,D1,2,7,4,12,H,2,Augsburg_Fortuna Dusseldorf_2019
137,19:30:00,0,RB Leipzig,9,0,3,3,2,0,0,0,5,D,12,2019-12-17,Dortmund,D1,8,6,12,14,H,3,Dortmund_RB Leipzig_2019
138,19:30:00,2,Hoffenheim,16,0,0,2,0,0,0,6,13,A,7,2019-12-17,Union Berlin,D1,4,2,6,16,D,1,Union Berlin_Hoffenheim_2019
139,17:30:00,2,Hertha,12,0,0,1,0,0,0,3,16,A,10,2019-12-18,Leverkusen,D1,5,7,5,17,D,4,Leverkusen_Hertha_2019
140,19:30:00,2,FC Koln,12,0,2,4,2,0,1,4,10,A,21,2019-12-18,Ein Frankfurt,D1,9,6,7,17,H,10,Ein Frankfurt_FC Koln_2019
141,19:30:00,0,Bayern Munich,5,0,1,3,0,0,1,3,8,A,22,2019-12-18,Freiburg,D1,10,5,6,15,A,8,Freiburg_Bayern Munich_2019
142,19:30:00,2,Paderborn,6,0,2,0,0,0,0,3,14,H,12,2019-12-18,M'gladbach,D1,2,6,8,17,D,4,M'gladbach_Paderborn_2019
143,19:30:00,1,Schalke 04,13,0,1,1,0,0,0,1,11,D,8,2019-12-18,Wolfsburg,D1,2,11,12,29,D,5,Wolfsburg_Schalke 04_2019
144,19:30:00,0,Dortmund,8,0,2,1,0,0,1,1,12,H,12,2019-12-20,Hoffenheim,D1,5,3,0,11,A,8,Hoffenheim_Dortmund_2019
145,14:30:00,2,Wolfsburg,7,0,2,0,0,0,0,2,7,H,10,2019-12-21,Bayern Munich,D1,3,8,12,18,D,6,Bayern Munich_Wolfsburg_2019
146,14:30:00,1,Werder Bremen,11,0,1,0,1,0,0,4,18,H,6,2019-12-21,FC Koln,D1,1,1,1,7,H,7,FC Koln_Werder Bremen_2019
147,14:30:00,0,Leverkusen,8,1,0,1,0,0,0,2,8,A,14,2019-12-21,Mainz,D1,4,2,6,17,D,6,Mainz_Leverkusen_2019
148,14:30:00,1,Augsburg,7,0,3,1,0,0,1,3,9,H,6,2019-12-21,RB Leipzig,D1,2,7,10,22,A,4,RB Leipzig_Augsburg_2019
