,WHD,IWH,LBA,B365AH,SBH,SBA,BWD,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,BWA,LBAHH,BWH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
0,3.3,2.2,3.4,-0.25,2.0,3.3,3.25,-0.25,3.1,3.5,1.909,3.35,3.25,1.9,2.1,1.88,2.0,3.4,1.96,2.0,1.7,2.9,2.4,2.1,3.2,1.95,1.95,1.65,0.0,2.05,3.0,3.25,3.3,1.5,Werder Bremen,Schalke 04,Werder Bremen_Schalke 04_2004
1,3.5,1.65,5.0,-0.75,1.62,5.0,3.7,-0.75,4.5,5.5,1.571,5.5,3.4,1.57,2.05,2.04,1.61,5.4,1.8,1.55,1.75,4.4,1.65,1.6,3.4,1.85,2.05,1.65,-1.0,2.05,3.3,3.5,3.65,2.15,Dortmund,Wolfsburg,Dortmund_Wolfsburg_2004
2,3.3,2.1,3.0,-0.25,2.1,3.1,3.25,-0.25,3.1,3.0,2.1,3.5,3.25,2.1,2.15,1.98,2.0,3.4,1.86,2.0,1.65,3.1,2.4,2.05,3.2,1.9,2.0,1.65,0.0,2.05,3.0,3.2,3.25,1.5,Freiburg,Hansa Rostock,Freiburg_Hansa Rostock_2004
3,3.3,3.6,1.833,0.5,3.3,2.0,3.4,0.5,2.0,2.0,3.75,2.0,3.25,3.25,2.0,1.9,3.1,1.85,1.94,3.75,1.8,1.9,1.7,3.65,3.2,1.9,2.0,1.65,0.25,2.05,3.2,3.2,3.25,2.05,Hamburg,Bayern Munich,Hamburg_Bayern Munich_2004
4,3.3,1.75,3.75,-0.5,1.8,4.0,3.5,-0.5,3.75,3.75,1.833,4.25,3.25,1.83,2.2,1.96,1.8,4.4,1.88,1.7,1.6,4.0,2.3,1.85,3.25,1.875,2.025,1.71,-0.25,2.0,3.2,3.2,3.3,1.55,Hertha,Bochum,Hertha_Bochum_2004
5,3.3,1.85,3.75,-0.5,1.85,3.75,3.4,-0.5,3.75,4.33,1.8,4.0,3.25,1.72,2.05,1.92,1.8,4.2,1.92,1.75,1.75,3.6,2.15,1.9,3.25,1.9,2.0,1.71,-0.25,2.0,3.1,3.25,3.3,1.65,Kaiserslautern,Nurnberg,Kaiserslautern_Nurnberg_2004
6,3.75,1.55,5.5,-1.0,1.5,6.0,4.0,-1.0,6.0,6.0,1.533,6.0,3.5,1.5,2.25,1.82,1.44,6.2,2.02,1.45,1.55,4.8,1.55,1.6,3.6,2.0,1.9,1.6,-1.25,2.15,3.5,3.4,3.5,2.3,Leverkusen,Hannover,Leverkusen_Hannover_2004
7,3.25,2.3,2.75,-0.25,2.38,2.7,3.3,-0.25,2.75,2.75,2.25,2.95,3.25,2.25,2.15,1.82,2.2,2.6,2.02,2.4,1.65,2.7,2.1,2.35,3.1,2.025,1.875,1.71,0.0,2.0,3.0,3.2,3.2,1.68,Bielefeld,M'gladbach,Bielefeld_M'gladbach_2004
8,3.75,1.5,7.0,-1.25,1.4,7.5,4.2,-1.25,6.0,7.5,1.4,7.25,3.75,1.4,2.1,1.88,1.44,6.7,1.96,1.4,1.7,5.0,2.05,1.41,3.75,2.05,1.85,1.65,-1.0,2.05,3.7,3.75,4.25,1.7,Stuttgart,Mainz,Stuttgart_Mainz_2004
9,4.0,1.4,8.0,-1.25,1.4,7.5,4.7,-1.25,7.0,9.0,1.36,7.75,4.0,1.4,2.4,2.08,1.36,8.2,1.76,1.3,1.45,6.0,2.05,1.43,4.0,1.75,2.15,1.55,-1.0,2.25,3.9,3.75,4.0,1.7,Bayern Munich,Hertha,Bayern Munich_Hertha_2004
10,3.2,2.9,2.2,0.25,3.0,2.2,3.25,0.25,2.15,2.2,2.75,2.15,3.25,2.8,2.05,1.9,2.9,2.0,1.94,3.4,1.75,2.2,1.9,3.2,3.2,1.875,2.025,1.6,0.25,2.15,3.0,3.25,3.3,1.95,Hansa Rostock,Werder Bremen,Hansa Rostock_Werder Bremen_2004
11,3.25,2.5,2.38,0.0,2.6,2.5,3.3,0.0,2.4,2.4,2.6,2.5,3.2,2.6,2.05,1.86,2.5,2.5,1.98,2.5,1.75,2.5,1.6,2.65,3.2,2.025,1.875,1.55,-0.25,2.25,3.0,3.2,3.3,2.2,Mainz,Hamburg,Mainz_Hamburg_2004
12,3.1,2.3,2.5,0.0,2.6,2.5,3.3,0.0,2.6,2.5,2.4,2.7,3.2,2.5,1.9,1.88,2.4,2.5,1.96,2.5,1.9,2.7,1.55,2.45,3.2,1.95,1.95,1.79,-0.25,1.9,3.0,3.25,3.3,2.3,M'gladbach,Dortmund,M'gladbach_Dortmund_2004
13,3.2,2.9,2.2,0.25,2.88,2.25,3.3,0.25,2.3,2.2,2.8,2.2,3.25,2.8,1.95,1.84,2.62,2.05,2.0,3.2,1.85,2.2,1.9,3.25,3.2,1.95,1.95,1.79,0.25,1.9,3.0,3.2,3.15,1.95,Nurnberg,Stuttgart,Nurnberg_Stuttgart_2004
14,3.4,1.5,6.0,-1.0,1.53,6.0,3.7,-1.0,6.0,5.5,1.5,6.45,3.5,1.53,2.1,2.04,1.5,6.0,1.8,1.5,1.7,5.0,1.6,1.51,3.6,1.9,2.0,1.65,-1.25,2.05,3.7,3.4,3.8,2.2,Schalke 04,Kaiserslautern,Schalke 04_Kaiserslautern_2004
15,3.1,2.2,2.6,0.0,2.4,2.7,3.3,0.0,2.75,2.62,2.38,2.8,3.2,2.37,2.0,1.94,2.3,2.5,1.9,2.5,1.8,2.9,1.6,2.45,3.2,1.85,2.05,1.6,-0.25,2.15,3.0,3.2,3.2,2.2,Bochum,Leverkusen,Bochum_Leverkusen_2004
16,3.3,1.65,4.5,-0.75,1.62,5.5,3.6,-1.0,5.0,5.0,1.62,5.3,3.4,1.61,2.2,1.88,1.61,4.7,1.96,1.65,1.6,4.4,1.65,1.65,3.4,1.775,2.125,1.55,-1.0,2.25,3.3,3.5,3.5,2.1,Wolfsburg,Freiburg,Wolfsburg_Freiburg_2004
17,3.1,2.4,2.5,0.0,2.4,2.7,3.3,0.0,2.6,2.7,2.4,2.7,3.2,2.3,2.0,1.98,2.4,2.6,1.86,2.4,1.8,2.6,2.0,2.45,3.2,1.9,2.0,1.85,0.0,1.85,3.0,3.25,3.35,1.85,Bielefeld,Bochum,Bielefeld_Bochum_2004
18,3.2,2.1,3.4,-0.25,2.0,3.5,3.3,-0.5,3.2,3.5,1.91,3.7,3.25,1.9,2.2,1.7,2.0,3.5,2.14,1.95,1.65,3.1,2.1,1.95,3.2,1.825,2.075,1.71,-0.25,2.0,3.0,3.25,3.35,1.65,Freiburg,M'gladbach,Freiburg_M'gladbach_2004
19,3.2,1.75,3.75,-0.75,1.8,4.0,3.4,0.5,3.5,4.0,1.8,4.25,3.25,1.8,2.15,1.82,1.9,4.2,2.02,1.75,1.66,4.0,1.85,1.8,3.4,2.1,1.8,1.6,-0.75,2.15,3.2,3.25,3.45,2.0,Hamburg,Nurnberg,Hamburg_Nurnberg_2004
20,3.4,1.5,5.5,-1.25,1.5,6.5,3.8,-1.25,6.0,6.0,1.53,6.35,3.4,1.53,2.3,1.8,1.5,5.8,2.04,1.5,1.57,5.0,2.0,1.5,3.6,2.0,1.9,1.6,-1.0,2.15,3.7,3.5,3.9,1.75,Hertha,Mainz,Hertha_Mainz_2004
21,3.2,2.5,2.25,0.25,2.8,2.3,3.3,0.25,2.3,2.25,2.75,2.4,3.25,2.75,2.0,1.92,2.62,2.3,1.92,2.75,1.8,2.5,2.0,2.75,3.25,1.9,2.0,1.75,0.25,1.95,3.0,3.2,3.35,1.85,Kaiserslautern,Stuttgart,Kaiserslautern_Stuttgart_2004
22,3.1,2.6,2.25,0.25,2.88,2.3,3.3,0.25,2.37,2.37,2.75,2.2,3.2,2.9,2.1,1.9,2.62,2.05,1.94,3.2,1.7,2.4,1.95,3.15,3.2,1.925,1.975,1.55,0.25,2.25,3.0,3.2,3.25,1.9,Leverkusen,Bayern Munich,Leverkusen_Bayern Munich_2004
23,3.6,1.55,6.0,-1.25,1.44,7.0,4.2,-1.25,6.5,6.0,1.5,6.5,3.5,1.5,2.15,1.9,1.44,6.6,1.94,1.4,1.66,4.8,1.9,1.5,3.75,1.975,1.925,1.6,-1.25,2.15,3.5,3.4,3.85,1.95,Schalke 04,Hansa Rostock,Schalke 04_Hansa Rostock_2004
24,3.4,1.45,6.0,-1.25,1.44,7.0,4.2,-1.25,6.0,6.0,1.5,6.35,3.5,1.5,2.3,1.74,1.5,6.6,2.1,1.4,1.57,5.4,1.8,1.5,3.75,2.1,1.8,1.6,-1.25,2.15,3.8,3.4,3.9,2.05,Dortmund,Hannover,Dortmund_Hannover_2004
25,3.6,1.6,6.5,-1.25,1.44,7.0,4.1,-1.25,6.5,6.5,1.44,6.35,3.75,1.44,2.25,1.8,1.44,6.0,2.04,1.45,1.61,4.6,1.8,1.5,3.75,2.05,1.85,1.55,-1.25,2.25,3.4,3.6,3.9,2.05,Werder Bremen,Wolfsburg,Werder Bremen_Wolfsburg_2004
26,4.8,1.2,10.0,-1.75,1.2,12.0,5.6,-1.75,8.5,12.0,1.25,13.0,5.0,1.2,2.4,2.02,1.25,11.0,1.82,1.2,1.53,10.0,1.7,1.2,5.5,1.8,2.1,1.5,-2.0,2.35,5.0,4.5,6.0,2.05,Bayern Munich,Bielefeld,Bayern Munich_Bielefeld_2004
27,3.0,2.4,2.6,0.0,2.4,2.7,3.3,0.0,2.7,2.625,2.375,2.7,3.2,2.375,1.95,2.06,2.37,2.5,1.78,2.5,1.85,2.6,1.67,2.5,3.2,1.875,2.025,1.71,-0.25,2.0,3.0,3.2,3.2,2.1,Bochum,Dortmund,Bochum_Dortmund_2004
28,3.2,3.2,1.909,0.5,3.4,2.0,3.4,0.5,1.95,1.909,3.5,1.9,3.25,3.5,2.2,1.9,3.3,1.8,1.94,3.95,1.65,2.0,1.65,3.9,3.25,1.875,2.025,1.6,0.25,2.15,3.1,3.2,3.4,2.15,Mainz,Leverkusen,Mainz_Leverkusen_2004
29,3.2,2.7,2.2,0.25,3.0,2.2,3.3,0.25,2.2,2.2,2.8,2.25,3.2,2.875,2.1,1.92,2.8,2.05,1.92,3.2,1.7,2.3,1.95,3.1,3.2,1.9,2.0,1.65,0.25,2.05,3.0,3.2,3.2,1.9,M'gladbach,Werder Bremen,M'gladbach_Werder Bremen_2004
30,3.1,2.4,2.75,0.0,2.3,2.8,3.3,0.0,2.62,2.8,2.25,2.85,3.2,2.25,2.05,2.06,2.37,2.6,1.78,2.4,1.75,2.6,1.67,2.4,3.25,1.8,2.1,1.71,-0.25,2.0,3.0,3.2,3.2,2.1,Nurnberg,Hertha,Nurnberg_Hertha_2004
31,3.5,1.6,5.0,-0.75,1.61,5.5,3.9,-0.75,5.0,5.0,1.571,5.6,3.6,1.571,2.05,2.1,1.57,5.6,1.74,1.5,1.75,4.6,1.67,1.65,3.4,1.775,2.125,1.65,-1.0,2.05,3.4,3.5,3.4,2.1,Stuttgart,Hamburg,Stuttgart_Hamburg_2004
32,3.2,2.2,2.75,-0.25,2.25,2.9,3.3,-0.25,2.8,2.7,2.2,3.0,3.2,2.3,2.1,1.86,2.2,2.6,1.98,2.4,1.7,2.9,2.05,2.3,3.2,2.025,1.875,1.71,0.0,2.0,3.0,3.25,3.25,1.7,Wolfsburg,Schalke 04,Wolfsburg_Schalke 04_2004
33,3.3,1.85,3.5,-0.5,1.85,3.8,3.4,-0.5,3.25,3.75,1.909,3.85,3.25,1.833,2.1,2.02,1.95,3.95,1.82,1.8,1.7,3.6,2.15,1.9,3.3,1.9,2.0,1.71,-0.25,2.0,3.1,3.2,3.4,1.65,Hannover,Freiburg,Hannover_Freiburg_2004
34,3.3,1.85,3.5,-0.5,1.9,3.75,3.3,-0.5,3.6,3.5,1.909,3.7,3.25,1.909,2.1,1.92,1.83,3.7,1.92,1.9,1.7,3.6,2.1,1.95,3.25,1.975,1.925,1.75,-0.25,1.95,3.1,3.2,3.3,1.67,Hansa Rostock,Kaiserslautern,Hansa Rostock_Kaiserslautern_2004
35,3.2,2.0,2.8,-0.25,2.2,3.0,3.35,-0.25,3.2,2.75,2.2,3.15,3.25,2.25,2.0,1.92,2.0,3.3,1.92,2.0,1.8,3.2,2.3,2.2,3.25,1.95,1.95,1.71,0.0,2.0,3.1,3.2,3.25,1.55,Bielefeld,Mainz,Bielefeld_Mainz_2004
36,3.1,2.5,2.38,0.0,2.75,2.38,3.3,0.0,2.5,2.37,2.6,2.4,3.0,2.75,2.0,1.74,2.5,2.2,2.1,2.9,1.8,2.5,1.75,2.85,3.2,2.125,1.775,1.71,0.0,2.0,3.0,3.2,3.2,2.12,Dortmund,Bayern Munich,Dortmund_Bayern Munich_2004
37,3.1,2.3,2.6,0.0,2.38,2.75,3.3,-0.25,2.5,2.7,2.38,2.85,3.2,2.3,2.2,1.72,2.5,2.9,2.12,2.2,1.65,2.7,1.7,2.4,3.2,1.775,2.125,1.65,-0.25,2.05,3.0,3.2,3.2,2.1,Hansa Rostock,Wolfsburg,Hansa Rostock_Wolfsburg_2004
38,3.2,1.85,2.8,-0.25,2.25,2.88,3.3,-0.25,3.2,2.8,2.2,3.25,3.25,2.2,2.15,2.02,2.0,3.2,1.82,2.05,1.66,3.6,2.3,2.15,3.25,1.9,2.0,1.71,0.0,2.0,3.1,3.2,3.25,1.55,Kaiserslautern,Hamburg,Kaiserslautern_Hamburg_2004
39,3.6,1.45,6.5,-1.0,1.5,6.5,3.9,-1.0,6.5,7.5,1.44,7.5,3.75,1.4,2.25,2.08,1.44,6.3,1.76,1.45,1.61,5.4,1.65,1.45,3.6,1.8,2.1,1.6,-1.25,2.15,3.8,3.6,3.9,2.15,Leverkusen,Nurnberg,Leverkusen_Nurnberg_2004
40,3.3,1.65,4.0,-0.75,1.73,4.5,3.7,-0.75,5.0,4.5,1.73,4.75,3.4,1.66,2.0,1.82,1.61,5.3,2.02,1.55,1.8,4.4,1.5,1.73,3.4,2.075,1.825,1.75,-1.0,1.95,3.3,3.4,3.4,2.45,Schalke 04,M'gladbach,Schalke 04_M'gladbach_2004
41,3.4,1.65,5.5,-0.75,1.44,7.0,4.2,-1.0,6.0,6.0,1.5,6.2,3.5,1.5,2.25,1.74,1.5,6.6,2.1,1.4,1.61,4.4,2.05,1.53,3.75,1.8,2.1,1.65,-0.75,2.05,3.3,3.6,3.75,1.8,Werder Bremen,Hannover,Werder Bremen_Hannover_2004
42,3.2,2.2,2.75,-0.25,2.3,2.88,3.3,-0.25,2.62,2.7,2.25,3.0,3.2,2.3,2.15,1.78,2.3,2.75,2.06,2.3,1.66,2.9,2.05,2.3,3.2,2.1,1.8,1.71,0.0,2.0,3.0,3.2,3.25,1.7,Freiburg,Bochum,Freiburg_Bochum_2004
43,3.1,2.4,2.5,0.0,2.6,2.5,3.15,0.0,2.6,2.4,2.5,2.55,3.2,2.6,2.0,1.96,2.4,2.65,1.88,2.45,1.8,2.7,1.55,2.65,3.2,1.9,2.0,1.75,-0.25,1.95,2.9,3.2,3.2,2.3,Hertha,Stuttgart,Hertha_Stuttgart_2004
44,4.33,1.3,8.0,-1.5,1.3,8.5,5.0,-1.5,8.0,8.5,1.3,9.5,4.5,1.28,2.25,1.86,1.3,9.8,1.98,1.25,1.61,8.0,2.2,1.31,4.75,2.0,1.9,1.55,-1.25,2.2,4.2,4.33,4.75,1.6,Bayern Munich,Freiburg,Bayern Munich_Freiburg_2004
45,3.1,2.6,2.5,0.0,2.75,2.38,3.3,0.0,2.5,2.37,2.4,2.5,3.2,2.62,2.15,1.82,2.5,2.4,2.02,2.6,1.66,2.4,1.6,2.7,3.2,2.05,1.85,1.6,-0.25,2.1,3.0,3.25,3.2,2.2,Bochum,Werder Bremen,Bochum_Werder Bremen_2004
46,3.1,2.5,2.5,0.0,2.5,2.6,3.3,0.0,2.4,2.5,2.5,2.6,3.2,2.5,2.15,1.92,2.6,2.4,1.92,2.6,1.66,2.5,1.6,2.6,3.2,1.9,2.0,1.65,-0.25,2.0,3.0,3.2,3.2,2.2,Hannover,Schalke 04,Hannover_Schalke 04_2004
47,3.2,1.8,3.75,-0.5,1.85,4.0,3.4,-0.5,3.75,3.75,1.8,4.25,3.25,1.83,2.1,2.04,1.83,4.0,1.8,1.8,1.7,3.8,2.3,1.83,3.25,1.825,2.075,1.65,-0.25,2.0,3.1,3.25,3.4,1.55,M'gladbach,Hansa Rostock,M'gladbach_Hansa Rostock_2004
48,3.2,1.85,4.0,-0.75,1.8,4.0,3.4,-0.75,3.75,4.0,1.73,4.25,3.25,1.8,2.05,1.82,1.83,4.3,2.02,1.75,1.75,3.6,1.87,1.83,3.4,2.025,1.875,1.79,-0.5,1.9,3.1,3.4,3.35,1.83,Nurnberg,Bielefeld,Nurnberg_Bielefeld_2004
49,3.1,2.2,3.0,-0.25,2.1,3.2,3.2,-0.25,3.1,2.8,2.1,3.1,3.25,2.2,2.05,1.92,2.1,3.1,1.92,2.15,1.75,2.9,2.3,2.2,3.25,2.0,1.9,1.75,0.0,1.95,3.0,3.2,3.3,1.55,Stuttgart,Leverkusen,Stuttgart_Leverkusen_2004
50,3.3,1.65,4.5,-0.75,1.67,4.75,3.5,-0.75,4.33,5.0,1.62,5.0,3.4,1.61,2.2,2.08,1.7,4.8,1.76,1.65,1.65,4.4,1.7,1.7,3.5,1.8,2.1,1.55,-1.0,2.25,3.3,3.5,3.4,2.05,Wolfsburg,Kaiserslautern,Wolfsburg_Kaiserslautern_2004
51,3.1,2.1,3.0,-0.25,2.2,3.0,3.2,-0.25,3.0,3.0,2.1,3.1,3.25,2.1,2.05,1.96,2.15,3.0,1.88,2.2,1.75,3.1,2.3,2.2,3.2,1.925,1.975,1.75,0.0,1.95,3.0,3.2,3.3,1.55,Hamburg,Hertha,Hamburg_Hertha_2004
52,3.1,2.9,2.38,0.25,2.88,2.3,3.25,0.25,2.3,2.37,2.6,2.35,3.2,2.62,2.15,2.02,2.75,2.3,1.82,2.8,1.66,2.2,2.05,2.85,3.2,1.8,2.1,1.65,0.25,2.0,3.0,3.2,3.25,1.8,Mainz,Dortmund,Mainz_Dortmund_2004
53,3.1,1.8,3.25,-0.5,1.91,3.75,3.4,-0.5,3.6,3.75,1.91,4.0,3.25,1.83,,2.04,1.9,4.0,1.8,1.8,,3.8,1.84,1.85,3.25,1.875,2.025,1.71,-0.5,2.0,3.1,3.4,3.4,1.85,Hannover,Bielefeld,Hannover_Bielefeld_2004
54,3.5,1.5,5.5,-1.0,1.5,6.5,3.9,-1.0,5.5,5.5,1.53,6.1,3.4,1.57,2.25,2.0,1.53,5.6,1.84,1.5,1.61,5.0,1.57,1.55,3.6,1.825,2.075,1.65,-1.25,2.0,3.7,3.5,3.7,2.3,Dortmund,Nurnberg,Dortmund_Nurnberg_2004
55,3.1,1.9,3.4,-0.5,2.0,3.5,3.25,-0.5,3.6,3.5,1.91,3.7,3.25,1.9,1.95,1.82,1.9,3.4,2.02,2.0,1.85,3.5,2.15,2.0,3.2,2.05,1.85,1.85,-0.25,1.85,3.1,3.25,3.25,1.65,Freiburg,Mainz,Freiburg_Mainz_2004
56,3.1,1.9,3.5,-0.5,2.1,3.25,3.3,-0.5,3.6,3.25,1.91,3.5,3.25,2.0,2.15,1.84,1.9,3.5,2.0,1.95,1.66,3.5,2.0,2.05,3.2,2.05,1.85,1.6,-0.25,2.1,3.1,3.2,3.25,1.75,Hansa Rostock,Hannover,Hansa Rostock_Hannover_2004
57,3.1,2.0,3.0,-0.25,2.1,3.25,3.2,-0.25,3.1,3.25,2.1,3.3,3.25,2.0,2.1,1.88,2.1,3.2,1.96,2.1,1.7,3.2,2.45,2.15,3.2,1.925,1.975,1.75,0.0,1.95,3.1,3.2,3.2,1.5,Kaiserslautern,Hertha,Kaiserslautern_Hertha_2004
58,3.3,1.65,5.0,-1.0,1.57,5.5,3.9,-1.0,5.5,5.0,1.57,6.1,3.4,1.61,2.25,1.84,1.57,5.6,2.0,1.5,1.61,4.4,1.55,1.57,3.6,2.05,1.85,1.6,-1.25,2.15,3.3,3.5,3.6,2.3,Leverkusen,Hamburg,Leverkusen_Hamburg_2004
59,3.1,2.5,2.5,0.0,2.5,2.6,3.3,,2.6,2.62,2.4,2.7,3.2,2.37,2.1,,2.4,2.6,,2.4,1.7,2.5,1.6,2.5,3.2,1.9,2.0,1.65,-0.25,2.0,3.0,3.25,3.25,2.2,Werder Bremen,Bayern Munich,Werder Bremen_Bayern Munich_2004
60,3.5,1.65,5.0,-0.75,1.62,5.0,3.5,-0.75,5.0,5.0,1.57,5.1,3.4,1.61,2.3,1.98,1.57,4.8,1.86,1.65,1.57,4.4,2.0,1.7,3.6,1.875,2.025,1.6,-0.75,2.15,3.3,3.5,3.4,1.85,Wolfsburg,M'gladbach,Wolfsburg_M'gladbach_2004
61,3.1,3.5,2.0,0.5,3.5,2.0,3.3,0.5,2.15,2.0,3.2,2.05,3.25,3.25,1.9,1.96,3.0,1.9,1.88,3.7,1.9,1.9,1.67,3.5,3.2,1.85,2.05,1.75,0.25,1.95,3.1,3.2,3.25,2.1,Bielefeld,Stuttgart,Bielefeld_Stuttgart_2004
62,3.1,1.8,3.5,-0.5,1.83,4.0,3.4,-0.5,4.0,3.5,1.91,4.5,3.25,1.9,2.25,2.04,1.8,4.2,1.8,1.75,1.61,3.8,2.45,1.8,3.3,1.825,2.075,1.65,-0.25,2.05,3.1,3.2,3.3,1.5,Schalke 04,Bochum,Schalke 04_Bochum_2004
63,3.5,1.5,6.0,-1.0,1.5,6.0,3.9,-1.0,5.5,5.5,1.5,5.85,3.4,1.57,2.25,1.8,1.53,5.6,2.04,1.5,1.61,5.0,1.8,1.55,3.75,2.075,1.825,1.55,-1.0,2.25,3.7,3.4,3.8,2.0,Bayern Munich,Schalke 04,Bayern Munich_Schalke 04_2004
64,3.2,1.8,3.75,-0.75,1.75,4.33,3.4,-0.75,3.75,4.0,1.8,4.15,3.25,1.8,2.15,1.72,1.83,4.0,2.12,1.8,1.66,3.8,1.85,1.85,3.4,2.15,1.75,1.6,-0.5,2.15,3.1,3.25,3.35,1.85,Bochum,Hansa Rostock,Bochum_Hansa Rostock_2004
65,3.2,1.75,4.0,-0.75,1.75,4.33,3.5,-0.75,4.33,4.33,1.73,4.85,3.25,1.72,2.2,1.96,1.72,4.4,1.88,1.7,1.65,4.0,1.67,1.73,3.4,1.875,2.025,1.6,-1.0,2.15,3.2,3.4,3.4,2.1,Hamburg,Bielefeld,Hamburg_Bielefeld_2004
66,3.0,2.4,2.5,-0.25,2.4,2.7,3.2,-0.25,2.7,2.62,2.4,2.75,3.2,2.37,2.2,1.7,2.37,2.8,2.14,2.3,1.65,2.7,2.0,2.47,3.2,2.15,1.75,1.71,0.0,2.0,2.9,3.25,3.2,1.72,Hertha,Leverkusen,Hertha_Leverkusen_2004
67,3.1,2.9,2.25,0.25,2.8,2.3,3.3,0.25,2.25,2.25,2.75,2.2,3.25,2.75,2.15,1.84,2.8,2.1,2.0,3.1,1.66,2.2,1.8,3.1,3.25,2.0,1.9,1.6,0.25,2.15,3.0,3.2,3.3,2.0,Mainz,Werder Bremen,Mainz_Werder Bremen_2004
68,3.1,1.9,3.5,-0.5,1.91,3.75,3.25,,3.5,3.5,1.91,3.85,3.25,1.9,2.0,,1.95,3.7,,1.9,1.8,3.5,1.76,1.95,3.25,1.975,1.925,1.65,-0.5,2.05,3.1,3.2,3.25,1.95,Nurnberg,Freiburg,Nurnberg_Freiburg_2004
69,3.1,1.9,3.75,-0.5,1.91,3.75,3.3,-0.5,4.0,3.75,1.8,4.0,3.25,1.83,2.0,1.96,1.8,3.85,1.88,1.85,1.8,3.5,2.15,1.88,3.25,1.95,1.95,1.71,-0.25,2.0,3.1,3.25,3.35,1.65,Stuttgart,Dortmund,Stuttgart_Dortmund_2004
70,3.1,2.7,2.4,0.0,2.6,2.5,3.3,0.0,2.4,2.5,2.5,2.55,3.2,2.5,2.1,1.84,2.6,2.5,2.0,2.5,1.7,2.4,1.85,2.68,3.2,2.025,1.875,1.65,0.0,2.05,2.9,3.25,3.2,1.95,Hannover,Wolfsburg,Hannover_Wolfsburg_2004
71,3.1,1.9,3.4,-0.5,1.95,3.6,3.25,-0.5,3.3,3.5,1.91,3.85,3.25,1.9,2.15,1.98,2.0,3.7,1.86,1.9,1.66,3.5,1.76,1.95,3.25,1.875,2.025,1.6,-0.5,2.15,3.1,3.25,3.25,1.95,M'gladbach,Kaiserslautern,M'gladbach_Kaiserslautern_2004
72,3.1,2.5,2.5,0.0,2.5,2.62,3.15,0.0,2.62,2.62,2.4,2.75,3.2,2.37,1.95,1.88,2.37,2.55,1.96,2.55,1.85,2.5,1.9,2.5,3.1,1.975,1.925,1.85,0.0,1.85,3.0,3.25,3.2,1.9,Bielefeld,Hertha,Bielefeld_Hertha_2004
73,3.3,1.6,4.5,-1.0,1.57,5.5,3.5,-1.0,5.0,4.5,1.62,5.1,3.6,1.61,2.25,1.78,1.61,4.8,2.06,1.65,1.61,4.6,1.75,1.65,3.6,2.1,1.8,1.55,-1.0,2.25,3.4,3.5,3.6,2.05,Dortmund,Hamburg,Dortmund_Hamburg_2004
74,3.25,4.0,1.73,0.75,4.33,1.73,3.5,0.75,1.72,1.72,4.0,1.75,3.25,4.33,2.2,1.92,4.2,1.7,1.92,4.4,1.65,1.75,1.9,4.65,3.4,1.975,1.925,1.65,0.75,2.05,3.2,3.4,3.4,1.9,Hansa Rostock,Bayern Munich,Hansa Rostock_Bayern Munich_2004
75,3.1,2.9,2.38,0.0,2.75,2.38,3.3,0.0,2.5,2.3,2.6,2.35,3.2,2.7,2.25,1.8,2.5,2.4,2.04,2.6,1.61,2.2,1.8,2.85,3.2,2.1,1.8,1.6,0.0,2.15,3.0,3.2,3.3,2.0,Kaiserslautern,Leverkusen,Kaiserslautern_Leverkusen_2004
76,3.2,1.9,3.5,-0.5,2.0,3.5,3.2,-0.25,3.3,3.5,1.91,3.7,3.25,1.9,2.25,2.1,1.95,3.6,1.74,1.95,1.61,3.5,1.73,2.0,3.2,2.075,1.825,1.6,-0.5,2.15,3.1,3.2,3.25,2.0,M'gladbach,Hannover,M'gladbach_Hannover_2004
77,3.5,1.55,6.0,-1.0,1.5,6.0,3.7,-1.0,5.5,5.0,1.5,6.25,3.75,1.53,2.25,1.92,1.53,5.3,1.92,1.55,1.61,4.8,1.95,1.55,3.75,1.925,1.975,1.55,-1.0,2.25,3.5,3.4,3.65,1.85,Werder Bremen,Nurnberg,Werder Bremen_Nurnberg_2004
78,3.4,1.7,4.5,-1.0,1.62,5.0,3.5,-1.0,4.8,4.5,1.62,5.25,3.4,1.66,2.25,1.76,1.6,4.4,2.08,1.7,1.61,4.2,1.8,1.65,3.5,2.075,1.825,1.55,-1.0,2.25,3.2,3.5,3.5,2.0,Wolfsburg,Bochum,Wolfsburg_Bochum_2004
79,3.2,3.5,1.83,0.5,4.33,1.75,3.25,0.5,1.83,1.8,3.6,1.9,3.25,4.0,2.0,1.82,3.75,1.9,2.02,3.75,1.8,1.9,1.9,3.85,3.4,2.075,1.825,1.75,0.5,1.95,3.1,3.25,3.35,1.79,Freiburg,Stuttgart,Freiburg_Stuttgart_2004
80,3.5,1.55,4.33,-1.0,1.57,6.0,3.5,-1.0,5.0,4.5,1.67,5.1,3.4,1.66,2.1,1.76,1.57,4.8,2.08,1.65,1.7,4.8,1.8,1.65,3.4,2.175,1.725,1.6,-1.0,2.15,3.5,3.4,3.6,2.0,Schalke 04,Mainz,Schalke 04_Mainz_2004
