,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
0,12:30:00,2,Arsenal,12,0,0,3,0,C Kavanagh,0,1,2,12,A,13,2020-09-12,Fulham,E0,6,2,2,5,A,3,Fulham_Arsenal_2020
1,15:00:00,2,Southampton,14,0,1,0,1,J Moss,0,0,1,11,H,9,2020-09-12,Crystal Palace,E0,5,3,7,5,H,3,Crystal Palace_Southampton_2020
2,17:30:00,1,Leeds,9,0,4,3,3,M Oliver,0,2,0,6,H,6,2020-09-12,Liverpool,E0,3,6,9,22,H,0,Liverpool_Leeds_2020
3,20:00:00,2,Newcastle,13,0,0,2,0,S Attwell,0,0,2,7,A,15,2020-09-12,West Ham,E0,2,3,8,15,D,7,West Ham_Newcastle_2020
4,14:00:00,1,Leicester,12,0,0,3,0,A Taylor,0,0,1,9,A,13,2020-09-13,West Brom,E0,7,1,2,7,D,5,West Brom_Leicester_2020
5,16:30:00,1,Everton,15,0,0,1,0,M Atkinson,0,0,0,7,A,15,2020-09-13,Tottenham,E0,4,5,5,9,D,3,Tottenham_Everton_2020
6,20:15:00,1,Chelsea,8,0,1,3,0,C Pawson,0,1,0,13,A,10,2020-09-14,Brighton,E0,5,3,4,13,A,3,Brighton_Chelsea_2020
7,18:00:00,2,Wolves,13,0,0,2,0,M Dean,0,2,1,7,A,11,2020-09-14,Sheffield United,E0,4,2,12,9,A,5,Sheffield United_Wolves_2020
8,12:30:00,1,West Brom,9,1,5,2,2,M Dean,0,1,0,11,H,6,2020-09-19,Everton,E0,4,7,11,17,H,1,Everton_West Brom_2020
9,15:00:00,1,Fulham,13,0,4,3,2,A Taylor,0,1,2,18,H,14,2020-09-19,Leeds,E0,6,7,5,10,H,3,Leeds_Fulham_2020
10,17:30:00,2,Crystal Palace,13,0,1,3,0,M Atkinson,0,1,1,10,A,14,2020-09-19,Man United,E0,5,4,9,13,A,3,Man United_Crystal Palace_2020
11,20:00:00,0,West Ham,11,0,2,1,1,M Oliver,0,1,1,13,H,14,2020-09-19,Arsenal,E0,3,3,7,7,D,5,Arsenal_West Ham_2020
12,12:00:00,4,Tottenham,16,0,2,5,1,D Coote,0,1,3,18,A,9,2020-09-20,Southampton,E0,6,7,3,14,D,2,Southampton_Tottenham_2020
13,14:00:00,3,Brighton,16,1,0,3,0,K Friend,0,2,0,15,A,13,2020-09-20,Newcastle,E0,6,0,7,6,A,1,Newcastle_Brighton_2020
14,16:30:00,0,Liverpool,10,0,0,2,0,P Tierney,1,0,0,6,A,18,2020-09-20,Chelsea,E0,6,3,1,5,D,11,Chelsea_Liverpool_2020
15,19:00:00,1,Burnley,11,0,4,2,1,L Mason,0,1,2,13,H,16,2020-09-20,Leicester,E0,5,6,15,14,D,4,Leicester_Burnley_2020
16,18:00:00,3,Sheffield United,12,1,1,0,0,G Scott,0,0,1,13,H,4,2020-09-21,Aston Villa,E0,1,2,10,18,D,4,Aston Villa_Sheffield United_2020
17,20:15:00,0,Man City,6,0,1,3,0,A Marriner,0,2,3,8,A,14,2020-09-21,Wolves,E0,9,1,4,10,A,6,Wolves_Man City_2020
18,12:30:00,4,Man United,18,0,2,3,1,C Kavanagh,0,1,2,16,A,7,2020-09-26,Brighton,E0,3,5,7,18,D,1,Brighton_Man United_2020
19,15:00:00,3,Everton,16,0,1,2,1,K Friend,0,2,1,15,A,10,2020-09-26,Crystal Palace,E0,5,1,7,8,A,6,Crystal Palace_Everton_2020
20,17:30:00,1,Chelsea,8,0,3,3,3,J Moss,0,0,3,16,D,22,2020-09-26,West Brom,E0,10,3,3,9,H,9,West Brom_Chelsea_2020
21,20:00:00,1,Southampton,8,0,0,1,0,A Marriner,0,1,0,10,A,5,2020-09-26,Burnley,E0,1,2,8,10,A,2,Burnley_Southampton_2020
22,12:00:00,2,Leeds,18,0,0,1,0,P Tierney,0,0,1,4,A,17,2020-09-27,Sheffield United,E0,9,4,5,14,D,7,Sheffield United_Leeds_2020
23,14:00:00,1,Newcastle,15,0,1,1,1,P Bankes,0,0,4,9,D,6,2020-09-27,Tottenham,E0,1,12,10,23,H,4,Tottenham_Newcastle_2020
24,16:30:00,1,Leicester,13,0,2,5,1,M Oliver,0,1,3,8,A,7,2020-09-27,Man City,E0,7,5,3,16,D,4,Man City_Leicester_2020
25,19:00:00,0,Wolves,7,0,4,0,1,M Atkinson,0,0,1,11,H,11,2020-09-27,West Ham,E0,2,7,1,15,H,3,West Ham_Wolves_2020
26,17:45:00,6,Aston Villa,18,0,0,3,0,S Attwell,0,2,3,14,A,12,2020-09-28,Fulham,E0,5,3,5,16,A,3,Fulham_Aston Villa_2020
27,20:00:00,2,Arsenal,11,0,3,1,2,C Pawson,0,1,2,7,H,4,2020-09-28,Liverpool,E0,3,8,7,21,H,3,Liverpool_Arsenal_2020
28,12:30:00,2,Crystal Palace,17,0,4,0,0,M Oliver,0,0,0,13,H,4,2020-10-03,Chelsea,E0,0,6,8,17,D,5,Chelsea_Crystal Palace_2020
29,15:00:00,0,Brighton,13,0,4,2,2,S Hooper,0,1,1,14,H,11,2020-10-03,Everton,E0,3,6,3,11,H,10,Everton_Brighton_2020
30,17:30:00,2,Man City,11,0,1,1,0,M Dean,0,1,1,12,D,23,2020-10-03,Leeds,E0,2,7,7,12,A,10,Leeds_Man City_2020
31,20:00:00,2,Burnley,13,0,3,1,1,D Coote,0,0,3,17,H,7,2020-10-03,Newcastle,E0,3,5,3,10,H,4,Newcastle_Burnley_2020
32,12:00:00,2,West Ham,11,0,0,3,0,A Madley,0,2,2,8,A,14,2020-10-04,Leicester,E0,6,0,6,4,A,4,Leicester_West Ham_2020
33,12:00:00,2,West Brom,19,0,2,0,1,C Kavanagh,0,0,1,10,H,5,2020-10-04,Southampton,E0,2,7,5,13,H,1,Southampton_West Brom_2020
34,14:00:00,0,Sheffield United,3,0,2,1,0,L Mason,0,0,1,9,H,6,2020-10-04,Arsenal,E0,2,5,2,6,D,4,Arsenal_Sheffield United_2020
35,14:00:00,1,Fulham,15,0,1,0,0,D England,0,0,1,8,H,10,2020-10-04,Wolves,E0,2,5,6,14,D,2,Wolves_Fulham_2020
36,16:30:00,2,Tottenham,14,0,1,6,1,A Taylor,1,4,1,10,A,22,2020-10-04,Man United,E0,8,2,2,5,A,4,Man United_Tottenham_2020
37,19:15:00,2,Liverpool,7,0,7,2,4,M Atkinson,0,1,1,10,H,14,2020-10-04,Aston Villa,E0,8,11,2,18,H,7,Aston Villa_Liverpool_2020
38,12:30:00,3,Liverpool,15,0,2,2,1,M Oliver,1,1,2,9,D,22,2020-10-17,Everton,E0,8,5,2,11,D,5,Everton_Liverpool_2020
39,15:00:00,1,Southampton,11,0,3,3,2,P Bankes,0,1,1,9,D,13,2020-10-17,Chelsea,E0,6,5,6,11,H,2,Chelsea_Southampton_2020
40,17:30:00,4,Arsenal,15,0,1,0,1,C Kavanagh,0,0,1,10,H,11,2020-10-17,Man City,E0,3,5,6,13,H,6,Man City_Arsenal_2020
41,20:00:00,1,Man United,9,0,1,4,1,C Pawson,0,1,1,12,A,28,2020-10-17,Newcastle,E0,14,4,0,7,D,7,Newcastle_Man United_2020
42,12:00:00,0,Fulham,5,0,1,1,0,A Marriner,0,0,2,9,D,15,2020-10-18,Sheffield United,E0,6,6,2,10,D,5,Sheffield United_Fulham_2020
43,14:00:00,3,Brighton,13,1,1,1,1,S Attwell,0,0,2,12,D,20,2020-10-18,Crystal Palace,E0,3,1,2,1,H,5,Crystal Palace_Brighton_2020
44,16:30:00,0,West Ham,13,0,3,3,3,P Tierney,0,0,5,12,D,13,2020-10-18,Tottenham,E0,4,6,3,11,H,7,Tottenham_West Ham_2020
45,19:15:00,4,Aston Villa,18,0,0,1,0,J Moss,0,0,3,18,A,10,2020-10-18,Leicester,E0,4,5,2,11,D,7,Leicester_Aston Villa_2020
46,17:30:00,2,Burnley,15,0,0,0,0,A Taylor,0,0,2,17,D,9,2020-10-19,West Brom,E0,4,6,8,13,D,2,West Brom_Burnley_2020
47,20:00:00,2,Wolves,13,0,0,1,0,D Coote,0,0,1,12,A,7,2020-10-19,Leeds,E0,3,2,8,13,D,3,Leeds_Wolves_2020
48,20:00:00,2,Leeds,14,0,0,3,0,P Tierney,0,0,2,17,A,27,2020-10-23,Aston Villa,E0,9,4,6,12,D,5,Aston Villa_Leeds_2020
49,12:30:00,2,Man City,14,0,1,1,1,A Taylor,0,0,0,6,D,14,2020-10-24,West Ham,E0,7,2,2,6,H,10,West Ham_Man City_2020
50,15:00:00,0,Crystal Palace,11,0,1,2,0,G Scott,1,1,1,11,A,14,2020-10-24,Fulham,E0,10,3,4,16,A,4,Fulham_Crystal Palace_2020
51,17:30:00,3,Chelsea,8,0,0,0,0,M Atkinson,0,0,1,6,D,6,2020-10-24,Man United,E0,1,4,9,14,D,6,Man United_Chelsea_2020
52,20:00:00,0,Sheffield United,7,0,2,1,1,M Dean,0,1,3,15,H,13,2020-10-24,Liverpool,E0,2,5,7,17,D,3,Liverpool_Sheffield United_2020
53,14:00:00,1,Everton,11,1,2,0,2,K Friend,0,0,2,11,H,6,2020-10-25,Southampton,E0,2,6,4,12,H,5,Southampton_Everton_2020
54,16:30:00,0,Newcastle,10,0,1,1,0,L Mason,0,0,1,10,D,5,2020-10-25,Wolves,E0,2,3,2,16,D,3,Wolves_Newcastle_2020
55,19:15:00,3,Leicester,13,0,0,1,0,C Pawson,0,0,5,9,A,6,2020-10-25,Arsenal,E0,2,4,9,12,D,3,Arsenal_Leicester_2020
56,17:30:00,2,West Brom,14,0,1,1,1,J Moss,0,0,0,7,D,9,2020-10-26,Brighton,E0,3,3,6,5,H,2,Brighton_West Brom_2020
57,20:00:00,2,Tottenham,9,0,0,1,0,M Oliver,0,0,0,7,A,9,2020-10-26,Burnley,E0,3,4,4,13,D,5,Burnley_Tottenham_2020
58,20:00:00,0,Crystal Palace,13,1,2,0,2,M Atkinson,0,0,2,4,H,11,2020-10-30,Wolves,E0,2,5,7,15,H,6,Wolves_Crystal Palace_2020
59,12:30:00,0,Man City,14,0,0,1,0,M Oliver,0,1,0,6,A,16,2020-10-31,Sheffield United,E0,8,1,2,5,A,5,Sheffield United_Man City_2020
60,15:00:00,1,Chelsea,10,0,0,3,0,D Coote,0,1,0,15,A,14,2020-10-31,Burnley,E0,9,0,3,5,A,4,Burnley_Chelsea_2020
61,17:30:00,0,West Ham,13,0,2,1,1,K Friend,0,1,1,14,H,4,2020-10-31,Liverpool,E0,3,5,1,9,D,2,Liverpool_West Ham_2020
62,12:00:00,1,Southampton,12,0,3,4,0,D England,0,3,2,17,A,9,2020-11-01,Aston Villa,E0,4,10,11,19,A,1,Aston Villa_Southampton_2020
63,14:00:00,2,Everton,9,0,2,1,0,S Attwell,0,0,4,10,H,15,2020-11-01,Newcastle,E0,4,4,5,11,D,4,Newcastle_Everton_2020
64,16:30:00,3,Arsenal,12,0,0,1,0,M Dean,0,0,3,12,A,7,2020-11-01,Man United,E0,2,2,6,8,D,3,Man United_Arsenal_2020
65,19:15:00,2,Brighton,14,0,2,1,1,G Scott,0,0,1,13,H,6,2020-11-01,Tottenham,E0,2,3,4,9,H,5,Tottenham_Brighton_2020
66,17:30:00,3,West Brom,13,0,2,0,2,S Hooper,0,0,2,11,H,10,2020-11-02,Fulham,E0,1,6,5,13,H,2,Fulham_West Brom_2020
67,20:00:00,1,Leicester,9,0,1,4,0,A Marriner,0,2,1,5,A,10,2020-11-02,Leeds,E0,8,4,10,11,A,3,Leeds_Leicester_2020
68,17:30:00,1,Burnley,11,0,0,0,0,M Dean,0,0,0,5,D,4,2020-11-06,Brighton,E0,1,3,5,19,D,3,Brighton_Burnley_2020
69,20:00:00,1,Newcastle,12,0,2,0,1,P Bankes,0,0,2,11,H,4,2020-11-06,Southampton,E0,2,8,8,15,H,3,Southampton_Newcastle_2020
70,12:30:00,4,Man United,12,0,1,3,1,P Tierney,0,2,2,19,A,13,2020-11-07,Everton,E0,5,1,5,7,A,2,Everton_Man United_2020
71,15:00:00,0,Leeds,9,0,4,1,3,C Kavanagh,0,1,2,1,H,9,2020-11-07,Crystal Palace,E0,3,6,3,10,H,6,Crystal Palace_Leeds_2020
72,17:30:00,0,Sheffield United,5,0,4,1,2,J Moss,0,1,2,14,H,6,2020-11-07,Chelsea,E0,3,9,6,20,H,7,Chelsea_Sheffield United_2020
73,20:00:00,2,Fulham,10,0,1,0,0,R Jones,0,0,2,9,H,13,2020-11-07,West Ham,E0,3,7,9,16,D,5,West Ham_Fulham_2020
74,12:00:00,1,Tottenham,17,0,0,1,0,A Madley,0,0,0,12,A,19,2020-11-08,West Brom,E0,5,2,9,12,D,6,West Brom_Tottenham_2020
75,14:00:00,2,Wolves,12,0,1,0,1,A Taylor,0,0,3,8,H,7,2020-11-08,Leicester,E0,2,3,6,10,H,3,Leicester_Wolves_2020
76,16:30:00,3,Liverpool,19,0,1,1,1,C Pawson,0,1,1,11,D,10,2020-11-08,Man City,E0,3,2,1,7,D,2,Man City_Liverpool_2020
77,19:15:00,0,Aston Villa,11,0,0,3,0,M Atkinson,0,1,0,13,A,15,2020-11-08,Arsenal,E0,6,2,3,13,A,8,Arsenal_Aston Villa_2020
78,12:30:00,2,Chelsea,11,0,0,2,0,C Pawson,0,1,0,12,A,14,2020-11-21,Newcastle,E0,3,1,7,8,A,4,Newcastle_Chelsea_2020
79,15:00:00,2,Brighton,5,1,1,2,0,M Oliver,0,1,1,18,A,7,2020-11-21,Aston Villa,E0,3,4,12,15,A,3,Aston Villa_Brighton_2020
80,17:30:00,2,Man City,13,0,2,0,1,M Dean,0,0,2,19,H,22,2020-11-21,Tottenham,E0,5,2,0,4,H,10,Tottenham_Man City_2020
81,20:00:00,1,West Brom,12,0,1,0,0,D Coote,0,0,1,17,H,7,2020-11-21,Man United,E0,2,7,8,17,D,2,Man United_West Brom_2020
82,12:00:00,2,Everton,14,0,2,3,1,A Madley,0,3,0,10,A,9,2020-11-22,Fulham,E0,7,6,2,14,A,5,Fulham_Everton_2020
83,14:00:00,0,West Ham,7,0,0,1,0,M Atkinson,0,0,0,6,A,15,2020-11-22,Sheffield United,E0,3,5,2,9,D,6,Sheffield United_West Ham_2020
84,16:30:00,3,Arsenal,9,1,0,0,0,A Taylor,0,0,0,8,D,9,2020-11-22,Leeds,E0,2,4,5,25,D,3,Leeds_Arsenal_2020
85,19:15:00,0,Leicester,15,0,3,0,2,C Kavanagh,0,0,2,6,H,11,2020-11-22,Liverpool,E0,4,13,10,24,H,3,Liverpool_Leicester_2020
86,17:30:00,2,Crystal Palace,13,0,1,0,1,K Friend,0,0,0,9,H,15,2020-11-23,Burnley,E0,5,4,4,10,H,7,Burnley_Crystal Palace_2020
87,20:00:00,2,Southampton,14,0,1,1,0,A Marriner,0,0,0,13,D,7,2020-11-23,Wolves,E0,2,9,7,20,D,4,Wolves_Southampton_2020
88,20:00:00,2,Newcastle,9,0,0,2,0,G Scott,0,0,2,10,A,14,2020-11-27,Crystal Palace,E0,7,3,7,12,D,3,Crystal Palace_Newcastle_2020
89,12:30:00,2,Liverpool,9,0,1,1,0,S Attwell,0,0,1,13,D,6,2020-11-28,Brighton,E0,2,3,4,11,D,3,Brighton_Liverpool_2020
90,15:00:00,0,Burnley,12,0,5,0,3,L Mason,0,0,0,4,H,9,2020-11-28,Man City,E0,1,6,6,19,H,4,Man City_Burnley_2020
91,17:30:00,1,Leeds,8,0,0,1,0,C Kavanagh,0,0,2,14,A,23,2020-11-28,Everton,E0,7,8,4,15,D,2,Everton_Leeds_2020
92,20:00:00,2,Sheffield United,10,0,1,0,1,M Dean,0,0,3,9,H,21,2020-11-28,West Brom,E0,5,6,14,17,H,9,West Brom_Sheffield United_2020
93,14:00:00,1,Man United,12,0,2,3,2,J Moss,0,0,0,12,A,15,2020-11-29,Southampton,E0,6,5,5,10,H,9,Southampton_Man United_2020
