,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
163,15:00:00,2,Charlton,12,0,2,2,1,M Donohue,1,0,3,9,D,13,2019-10-26,West Brom,E1,5,5,4,13,H,4,West Brom_Charlton_2019
164,12:00:00,0,Cardiff,12,0,1,0,1,R Jones,0,0,1,15,H,8,2019-10-27,Swansea,E1,3,5,9,19,H,3,Swansea_Cardiff_2019
165,13:30:00,1,Wigan,8,0,2,2,1,J Brooks,0,1,2,15,D,19,2019-10-27,Bristol City,E1,7,4,5,9,D,10,Bristol City_Wigan_2019
166,19:45:00,0,Brentford,11,0,1,3,0,A Woolmer,0,1,3,15,A,12,2019-10-28,QPR,E1,9,6,3,8,A,6,QPR_Brentford_2019
167,19:45:00,2,Bristol City,9,0,2,2,0,J Gillett,0,1,0,11,D,9,2019-11-01,Barnsley,E1,3,6,10,24,A,6,Barnsley_Bristol City_2019
168,12:30:00,4,Swansea,19,0,1,2,1,P Bankes,0,1,2,8,A,6,2019-11-02,Wigan,E1,2,2,11,14,D,2,Wigan_Swansea_2019
169,15:00:00,0,Sheffield Weds,10,0,2,1,0,A Woolmer,0,0,0,16,H,17,2019-11-02,Blackburn,E1,5,6,4,15,D,13,Blackburn_Sheffield Weds_2019
170,15:00:00,1,Huddersfield,12,0,0,1,0,R Jones,0,0,5,15,A,4,2019-11-02,Brentford,E1,2,3,1,10,D,4,Brentford_Huddersfield_2019
171,15:00:00,1,Birmingham,12,1,4,2,2,A Madley,1,1,3,18,H,25,2019-11-02,Cardiff,E1,6,6,8,12,H,10,Cardiff_Birmingham_2019
172,15:00:00,0,Middlesbrough,10,1,2,0,1,D Bond,0,0,1,13,H,10,2019-11-02,Derby,E1,1,10,6,23,H,2,Derby_Middlesbrough_2019
173,15:00:00,2,Hull,8,0,0,3,0,K Stroud,0,1,2,14,A,10,2019-11-02,Fulham,E1,5,1,9,8,A,1,Fulham_Hull_2019
174,15:00:00,1,QPR,18,0,2,0,1,G Eltringham,0,0,4,20,H,6,2019-11-02,Leeds,E1,1,6,6,18,H,2,Leeds_QPR_2019
175,15:00:00,0,Nott'm Forest,9,0,1,2,0,G Ward,0,1,1,10,A,12,2019-11-02,Luton,E1,4,3,8,9,A,7,Luton_Nott'm Forest_2019
176,15:00:00,1,Millwall,11,0,2,1,2,T Harrington,0,0,0,13,H,14,2019-11-02,Reading,E1,2,6,3,12,H,6,Reading_Millwall_2019
177,12:00:00,3,Preston,16,0,0,1,0,D Webb,0,0,5,11,A,16,2019-11-03,Charlton,E1,5,1,3,8,D,9,Charlton_Preston_2019
178,20:00:00,2,West Brom,18,0,0,2,0,T Robinson,0,1,1,18,A,9,2019-11-04,Stoke,E1,3,3,4,8,A,3,Stoke_West Brom_2019
179,12:30:00,3,Derby,14,0,1,0,0,D England,0,0,3,18,H,11,2019-11-09,Nott'm Forest,E1,7,4,7,19,D,8,Nott'm Forest_Derby_2019
180,15:00:00,3,Stoke,14,0,2,4,0,J Simpson,0,2,1,7,A,11,2019-11-09,Barnsley,E1,9,4,5,12,A,7,Barnsley_Stoke_2019
181,15:00:00,3,Fulham,12,0,0,1,0,J Gillett,0,0,2,8,A,10,2019-11-09,Birmingham,E1,3,4,5,16,D,7,Birmingham_Fulham_2019
182,15:00:00,3,West Brom,11,0,0,1,0,J Linington,0,1,3,10,A,9,2019-11-09,Hull,E1,2,3,2,10,A,4,Hull_West Brom_2019
183,15:00:00,1,Blackburn,9,0,2,1,2,G Ward,0,1,2,12,H,4,2019-11-09,Leeds,E1,1,4,4,15,H,5,Leeds_Blackburn_2019
184,15:00:00,1,Charlton,14,0,2,1,1,R Jones,0,0,1,13,H,6,2019-11-09,Millwall,E1,5,5,8,8,H,3,Millwall_Charlton_2019
185,15:00:00,4,Huddersfield,11,0,3,1,2,G Eltringham,0,0,2,17,H,8,2019-11-09,Preston,E1,1,4,12,21,H,4,Preston_Huddersfield_2019
186,15:00:00,4,Middlesbrough,20,0,2,2,2,D Coote,0,1,2,9,D,9,2019-11-09,QPR,E1,4,7,8,14,H,6,QPR_Middlesbrough_2019
187,15:00:00,0,Luton,12,0,3,0,2,A Woolmer,0,0,1,13,H,4,2019-11-09,Reading,E1,1,7,5,17,H,3,Reading_Luton_2019
188,15:00:00,1,Swansea,10,0,2,2,0,D Webb,0,1,0,9,D,13,2019-11-09,Sheffield Weds,E1,6,7,7,20,A,4,Sheffield Weds_Swansea_2019
189,15:00:00,1,Brentford,16,1,0,3,0,A Davies,1,1,1,17,A,7,2019-11-09,Wigan,E1,5,1,1,5,A,2,Wigan_Brentford_2019
190,12:00:00,1,Bristol City,15,0,0,1,0,T Harrington,0,0,2,13,A,6,2019-11-10,Cardiff,E1,2,3,7,16,D,2,Cardiff_Bristol City_2019
191,19:45:00,1,QPR,13,0,2,1,1,J Linington,0,1,0,15,H,19,2019-11-22,Fulham,E1,7,4,4,11,D,11,Fulham_QPR_2019
192,12:30:00,1,Cardiff,12,0,2,2,2,D Bond,0,0,3,16,D,23,2019-11-23,Charlton,E1,8,4,5,15,H,4,Charlton_Cardiff_2019
193,15:00:00,1,Barnsley,8,0,3,2,1,D Whitestone,0,0,1,14,H,16,2019-11-23,Blackburn,E1,5,5,2,9,H,3,Blackburn_Barnsley_2019
194,15:00:00,3,Reading,13,0,1,0,0,D Coote,0,0,3,15,H,6,2019-11-23,Brentford,E1,1,4,8,11,D,7,Brentford_Reading_2019
195,15:00:00,1,Nott'm Forest,15,1,0,0,0,C Pawson,0,0,2,13,D,12,2019-11-23,Bristol City,E1,3,0,6,7,D,6,Bristol City_Nott'm Forest_2019
196,15:00:00,0,Preston,15,0,1,0,1,T Robinson,0,0,2,9,H,12,2019-11-23,Derby,E1,2,4,6,13,H,3,Derby_Preston_2019
197,15:00:00,1,Birmingham,9,0,1,1,0,K Stroud,0,0,1,16,D,10,2019-11-23,Huddersfield,E1,2,6,5,17,D,2,Huddersfield_Birmingham_2019
198,15:00:00,0,Leeds,7,0,1,2,0,J Brooks,0,0,1,11,A,21,2019-11-23,Luton,E1,12,5,4,11,D,8,Luton_Leeds_2019
199,15:00:00,3,Wigan,13,0,2,1,0,G Eltringham,0,1,2,20,H,10,2019-11-23,Stoke,E1,2,4,3,16,A,5,Stoke_Wigan_2019
200,15:00:00,1,Millwall,14,0,0,1,0,A Davies,0,0,2,10,A,13,2019-11-23,Swansea,E1,5,4,4,10,D,3,Swansea_Millwall_2019
201,15:00:00,1,Sheffield Weds,10,1,2,1,1,T Harrington,0,0,3,20,H,15,2019-11-23,West Brom,E1,2,3,6,9,H,8,West Brom_Sheffield Weds_2019
202,12:00:00,2,Hull,10,0,2,2,2,J Simpson,1,0,1,16,D,12,2019-11-24,Middlesbrough,E1,4,5,3,10,H,9,Middlesbrough_Hull_2019
203,19:45:00,1,Stoke,11,0,1,0,1,G Ward,0,0,1,9,H,12,2019-11-26,Cardiff,E1,1,3,2,7,H,4,Cardiff_Stoke_2019
204,19:45:00,1,Derby,9,0,3,0,2,A Woolmer,0,0,2,11,H,8,2019-11-26,Fulham,E1,0,8,6,17,H,3,Fulham_Derby_2019
205,19:45:00,3,Swansea,14,0,1,1,1,J Gillett,1,1,2,11,D,6,2019-11-26,Huddersfield,E1,2,5,11,14,D,6,Huddersfield_Swansea_2019
206,19:45:00,3,Charlton,9,0,2,1,1,D England,0,1,1,11,H,10,2019-11-26,Luton,E1,2,4,5,16,D,9,Luton_Charlton_2019
207,19:45:00,2,Wigan,7,0,2,2,1,D Whitestone,0,1,1,13,D,14,2019-11-26,Millwall,E1,7,5,7,9,D,5,Millwall_Wigan_2019
208,20:00:00,1,Leeds,12,0,0,1,0,D Bond,0,0,1,12,A,16,2019-11-26,Reading,E1,2,2,7,8,D,11,Reading_Leeds_2019
209,19:45:00,2,Brentford,15,0,1,0,1,M Donohue,0,0,1,14,H,16,2019-11-27,Blackburn,E1,4,4,4,7,H,4,Blackburn_Brentford_2019
210,19:45:00,1,Preston,11,0,4,0,1,J Moss,0,0,1,9,H,13,2019-11-27,Hull,E1,4,10,4,21,H,8,Hull_Preston_2019
211,19:45:00,3,Barnsley,9,0,1,0,0,O Langford,0,0,0,13,H,14,2019-11-27,Middlesbrough,E1,2,5,8,12,D,3,Middlesbrough_Barnsley_2019
212,19:45:00,1,Nott'm Forest,11,0,0,4,0,S Martin,1,1,2,8,A,14,2019-11-27,QPR,E1,8,4,5,11,A,6,QPR_Nott'm Forest_2019
213,19:45:00,1,Birmingham,7,0,1,1,0,P Bankes,0,0,3,10,D,7,2019-11-27,Sheffield Weds,E1,2,5,12,24,D,1,Sheffield Weds_Birmingham_2019
214,20:00:00,0,Bristol City,12,0,4,1,2,G Eltringham,0,0,2,11,H,9,2019-11-27,West Brom,E1,1,7,4,15,H,4,West Brom_Bristol City_2019
215,19:45:00,0,Fulham,12,0,1,2,0,S Hooper,0,2,1,18,A,10,2019-11-29,Swansea,E1,4,7,6,18,A,0,Swansea_Fulham_2019
216,12:30:00,2,Sheffield Weds,9,0,1,3,1,T Robinson,0,1,2,12,A,18,2019-11-30,Charlton,E1,8,2,1,8,D,7,Charlton_Sheffield Weds_2019
217,15:00:00,0,Hull,9,0,3,1,1,J Brooks,0,0,1,15,H,6,2019-11-30,Barnsley,E1,1,5,6,11,H,6,Barnsley_Hull_2019
218,15:00:00,0,Millwall,13,0,1,1,0,A Woolmer,0,0,0,11,D,11,2019-11-30,Birmingham,E1,5,3,5,10,D,3,Birmingham_Millwall_2019
219,15:00:00,0,Luton,7,0,7,0,5,T Harrington,0,0,0,10,H,4,2019-11-30,Brentford,E1,1,12,9,21,H,3,Brentford_Luton_2019
220,15:00:00,0,Huddersfield,6,0,5,2,4,D England,0,1,1,11,H,11,2019-11-30,Bristol City,E1,5,8,4,12,H,4,Bristol City_Huddersfield_2019
221,15:00:00,1,QPR,10,0,1,1,1,D Webb,0,1,3,14,D,13,2019-11-30,Derby,E1,2,4,8,13,D,9,Derby_QPR_2019
222,15:00:00,2,Middlesbrough,11,0,4,0,2,K Stroud,0,0,3,19,H,7,2019-11-30,Leeds,E1,1,10,4,16,H,1,Leeds_Middlesbrough_2019
223,15:00:00,0,Cardiff,12,0,0,1,0,R Jones,0,1,1,14,A,10,2019-11-30,Nott'm Forest,E1,4,2,9,32,A,1,Nott'm Forest_Cardiff_2019
224,15:00:00,0,Blackburn,9,0,1,2,0,K Friend,0,1,0,5,A,6,2019-11-30,Stoke,E1,5,4,6,16,A,2,Stoke_Blackburn_2019
225,15:00:00,2,Reading,15,0,1,3,1,J Simpson,0,0,2,11,A,21,2019-11-30,Wigan,E1,5,7,4,9,H,3,Wigan_Reading_2019
226,19:45:00,0,West Brom,10,0,0,1,0,O Langford,0,0,1,10,A,11,2019-12-02,Preston,E1,4,2,4,7,D,9,Preston_West Brom_2019
227,19:45:00,1,Nott'm Forest,10,0,2,2,1,J Brooks,0,0,2,9,D,10,2019-12-06,Millwall,E1,5,5,10,16,H,2,Millwall_Nott'm Forest_2019
228,12:30:00,2,Leeds,10,0,0,2,0,G Ward,0,0,3,15,A,14,2019-12-07,Huddersfield,E1,4,3,7,10,D,5,Huddersfield_Leeds_2019
229,15:00:00,1,Derby,9,0,1,0,0,O Langford,0,0,1,13,H,13,2019-12-07,Blackburn,E1,1,3,7,11,D,3,Blackburn_Derby_2019
230,15:00:00,1,Barnsley,10,0,3,2,1,P Tierney,0,1,5,18,H,14,2019-12-07,Cardiff,E1,2,2,8,11,D,5,Cardiff_Barnsley_2019
231,15:00:00,6,Bristol City,15,0,1,2,0,J Simpson,0,1,2,6,A,12,2019-12-07,Fulham,E1,3,5,8,21,A,2,Fulham_Bristol City_2019
232,15:00:00,0,Stoke,12,0,2,1,0,D Bond,0,1,0,7,H,6,2019-12-07,Hull,E1,4,6,7,23,A,4,Hull_Stoke_2019
233,15:00:00,1,Wigan,9,1,2,1,0,A Madley,0,1,2,18,H,11,2019-12-07,Luton,E1,1,5,8,18,A,3,Luton_Wigan_2019
234,15:00:00,1,Charlton,15,0,1,0,1,S Martin,0,0,3,20,H,5,2019-12-07,Middlesbrough,E1,2,3,4,23,H,5,Middlesbrough_Charlton_2019
235,15:00:00,2,Preston,14,0,2,0,1,A Davies,0,0,2,19,H,8,2019-12-07,QPR,E1,3,6,2,11,H,2,QPR_Preston_2019
236,15:00:00,1,Birmingham,19,0,2,3,1,T Robinson,0,1,1,7,A,16,2019-12-07,Reading,E1,5,4,8,14,D,5,Reading_Birmingham_2019
237,15:00:00,1,Brentford,10,0,2,1,0,D Whitestone,0,1,2,7,H,12,2019-12-07,Sheffield Weds,E1,2,3,5,12,A,7,Sheffield Weds_Brentford_2019
238,12:00:00,1,Swansea,15,0,5,1,3,K Stroud,0,1,2,11,H,11,2019-12-08,West Brom,E1,4,9,7,19,H,7,West Brom_Swansea_2019
239,19:45:00,0,Millwall,6,0,1,2,0,G Ward,0,1,0,14,A,14,2019-12-10,Bristol City,E1,3,5,6,10,A,4,Bristol City_Millwall_2019
240,19:45:00,3,Huddersfield,16,0,0,1,0,G Scott,0,0,2,15,A,15,2019-12-10,Charlton,E1,5,0,1,6,D,6,Charlton_Huddersfield_2019
241,19:45:00,2,Hull,8,0,2,0,0,D Webb,0,0,1,11,H,11,2019-12-10,Leeds,E1,2,2,5,12,D,5,Leeds_Hull_2019
242,19:45:00,4,Middlesbrough,13,0,1,1,0,A Woolmer,0,0,2,20,D,9,2019-12-10,Nott'm Forest,E1,3,3,10,9,D,1,Nott'm Forest_Middlesbrough_2019
243,19:45:00,4,Fulham,13,1,2,1,1,K Stroud,1,0,1,12,H,15,2019-12-10,Preston,E1,1,7,6,19,H,5,Preston_Fulham_2019
244,20:00:00,1,Luton,16,0,3,0,2,J Gillett,0,0,2,10,H,4,2019-12-10,Stoke,E1,1,8,7,15,H,4,Stoke_Luton_2019
245,19:45:00,2,Reading,11,0,1,1,0,M Donohue,0,0,1,17,D,14,2019-12-11,Barnsley,E1,6,8,7,21,D,5,Barnsley_Reading_2019
246,19:45:00,2,QPR,15,0,0,2,0,D Bond,0,1,2,15,A,6,2019-12-11,Birmingham,E1,2,2,9,16,A,0,Birmingham_QPR_2019
247,19:45:00,2,Cardiff,13,0,2,1,1,J Brooks,0,0,2,11,H,10,2019-12-11,Brentford,E1,3,5,6,16,H,9,Brentford_Cardiff_2019
248,19:45:00,3,Sheffield Weds,12,1,1,1,0,S Martin,0,1,3,14,D,12,2019-12-11,Derby,E1,3,2,5,11,A,12,Derby_Sheffield Weds_2019
249,19:45:00,0,Blackburn,11,1,1,1,1,J Simpson,1,1,0,11,D,8,2019-12-11,Swansea,E1,2,3,12,14,D,3,Swansea_Blackburn_2019
250,19:45:00,1,West Brom,14,0,1,1,0,A Davies,0,0,2,14,D,6,2019-12-11,Wigan,E1,2,5,4,14,D,3,Wigan_West Brom_2019
251,19:45:00,2,Hull,7,0,2,2,1,A Davies,0,0,2,11,D,15,2019-12-13,Charlton,E1,5,2,4,5,H,9,Charlton_Hull_2019
252,12:30:00,2,West Brom,11,0,2,3,1,D England,0,1,2,12,A,9,2019-12-14,Birmingham,E1,3,6,7,16,D,2,Birmingham_West Brom_2019
253,15:00:00,4,QPR,9,0,5,3,2,K Stroud,0,1,3,14,H,12,2019-12-14,Barnsley,E1,6,7,3,13,H,2,Barnsley_QPR_2019
254,15:00:00,1,Fulham,6,0,1,0,1,O Langford,0,0,1,13,H,11,2019-12-14,Brentford,E1,2,7,10,23,H,3,Brentford_Fulham_2019
255,15:00:00,1,Blackburn,16,0,0,2,0,J Brooks,0,1,2,16,A,8,2019-12-14,Bristol City,E1,5,1,5,6,A,5,Bristol City_Blackburn_2019
256,15:00:00,1,Millwall,13,0,0,1,0,C Kavanagh,0,1,2,9,A,7,2019-12-14,Derby,E1,2,1,9,11,A,3,Derby_Millwall_2019
257,15:00:00,1,Cardiff,5,1,3,3,2,T Harrington,0,0,1,17,D,10,2019-12-14,Leeds,E1,3,8,14,25,H,3,Leeds_Cardiff_2019
258,15:00:00,0,Sheffield Weds,6,0,0,4,0,J Linington,0,4,0,12,A,13,2019-12-14,Nott'm Forest,E1,6,3,4,9,A,4,Nott'm Forest_Sheffield Weds_2019
259,15:00:00,0,Luton,13,0,2,1,1,G Ward,0,1,3,16,H,10,2019-12-14,Preston,E1,3,3,6,11,D,5,Preston_Luton_2019
260,15:00:00,1,Reading,12,0,0,0,0,L Mason,0,0,3,12,D,3,2019-12-14,Stoke,E1,0,0,1,11,D,4,Stoke_Reading_2019
261,15:00:00,2,Middlesbrough,13,2,3,1,1,D Whitestone,0,0,1,19,H,8,2019-12-14,Swansea,E1,3,7,6,10,H,6,Swansea_Middlesbrough_2019
262,15:00:00,1,Huddersfield,13,0,1,1,1,S Martin,0,0,2,20,D,4,2019-12-14,Wigan,E1,4,2,3,7,H,2,Wigan_Huddersfield_2019
263,19:45:00,2,Stoke,15,0,2,1,0,O Langford,0,0,4,15,H,12,2019-12-20,Middlesbrough,E1,3,4,4,7,D,2,Middlesbrough_Stoke_2019
264,12:30:00,1,Preston,11,0,0,0,0,J Simpson,0,0,2,11,D,16,2019-12-21,Cardiff,E1,3,1,1,3,D,3,Cardiff_Preston_2019
265,15:00:00,3,Leeds,15,0,2,1,1,T Robinson,0,0,4,15,H,15,2019-12-21,Fulham,E1,7,3,4,7,H,7,Fulham_Leeds_2019
266,15:00:00,3,Nott'm Forest,5,0,2,1,1,A Davies,0,0,3,10,H,15,2019-12-21,Huddersfield,E1,5,5,5,13,H,9,Huddersfield_Nott'm Forest_2019
267,15:00:00,2,Birmingham,6,0,3,0,1,A Backhouse,0,0,2,8,H,12,2019-12-21,Hull,E1,2,6,9,14,H,6,Hull_Birmingham_2019
268,15:00:00,1,Swansea,6,0,0,1,0,D Webb,0,0,2,12,A,20,2019-12-21,Luton,E1,4,1,4,14,D,8,Luton_Swansea_2019
269,15:00:00,2,Barnsley,10,0,1,2,0,J Gillett,0,1,4,17,A,13,2019-12-21,Millwall,E1,6,1,8,16,A,3,Millwall_Barnsley_2019
270,15:00:00,3,Charlton,13,0,2,2,1,M Donohue,0,0,4,14,D,11,2019-12-21,QPR,E1,4,9,9,21,H,8,QPR_Charlton_2019
271,15:00:00,2,Derby,8,1,3,0,1,M Salisbury,0,0,7,17,H,16,2019-12-21,Reading,E1,6,7,6,14,H,6,Reading_Derby_2019
272,15:00:00,2,Brentford,13,0,1,1,1,D Bond,0,1,1,3,D,15,2019-12-21,West Brom,E1,3,4,6,12,D,7,West Brom_Brentford_2019
273,12:00:00,1,Bristol City,14,0,1,0,0,T Harrington,0,0,3,14,H,3,2019-12-22,Sheffield Weds,E1,1,6,8,15,D,1,Sheffield Weds_Bristol City_2019
274,19:45:00,1,Wigan,12,0,0,0,0,G Ward,0,0,2,14,D,12,2019-12-23,Blackburn,E1,4,4,7,10,D,5,Blackburn_Wigan_2019
275,15:00:00,1,West Brom,8,0,1,1,0,T Harrington,0,1,3,15,D,7,2019-12-26,Barnsley,E1,2,8,6,22,A,2,Barnsley_West Brom_2019
276,15:00:00,3,Birmingham,16,0,1,1,0,R Jones,0,0,3,23,D,13,2019-12-26,Blackburn,E1,3,3,3,11,D,2,Blackburn_Birmingham_2019
277,15:00:00,0,Swansea,8,0,3,1,2,A Woolmer,0,0,2,12,H,16,2019-12-26,Brentford,E1,4,4,7,19,H,2,Brentford_Swansea_2019
278,15:00:00,0,Millwall,12,0,1,1,0,D Webb,0,0,0,8,D,7,2019-12-26,Cardiff,E1,3,5,5,13,D,8,Cardiff_Millwall_2019
279,15:00:00,3,Bristol City,11,0,3,2,1,K Stroud,0,0,1,14,H,12,2019-12-26,Charlton,E1,4,6,6,14,H,10,Charlton_Bristol City_2019
280,15:00:00,4,Nott'm Forest,14,0,0,2,0,G Eltringham,0,1,2,16,A,10,2019-12-26,Hull,E1,4,1,6,10,A,2,Hull_Nott'm Forest_2019
281,15:00:00,0,Fulham,9,0,3,3,2,D Whitestone,0,1,0,11,D,19,2019-12-26,Luton,E1,12,3,6,10,H,8,Luton_Fulham_2019
282,15:00:00,3,Huddersfield,12,0,1,0,1,D England,0,0,4,7,H,8,2019-12-26,Middlesbrough,E1,3,3,5,14,H,4,Middlesbrough_Huddersfield_2019
283,15:00:00,0,Sheffield Weds,6,0,3,2,1,J Brooks,0,0,2,25,H,4,2019-12-26,Stoke,E1,3,8,8,17,H,2,Stoke_Sheffield Weds_2019
284,15:00:00,1,Derby,12,0,1,1,0,J Gillett,0,0,3,22,D,7,2019-12-26,Wigan,E1,3,4,10,11,D,2,Wigan_Derby_2019
285,17:15:00,3,Preston,11,0,1,1,0,D Bond,0,1,4,22,D,12,2019-12-26,Leeds,E1,2,4,12,17,A,4,Leeds_Preston_2019
286,19:30:00,1,QPR,11,0,1,0,0,J Linington,0,0,0,15,H,16,2019-12-26,Reading,E1,4,4,7,13,D,6,Reading_QPR_2019
287,15:00:00,5,Leeds,10,0,4,5,1,K Stroud,0,2,3,11,A,11,2019-12-29,Birmingham,E1,5,4,7,15,A,9,Birmingham_Leeds_2019
288,15:00:00,1,Luton,13,0,3,0,2,O Langford,0,0,4,17,H,9,2019-12-29,Bristol City,E1,1,8,5,14,H,4,Bristol City_Luton_2019
289,15:00:00,2,Stoke,11,0,1,0,1,A Davies,0,0,3,14,H,11,2019-12-29,Fulham,E1,6,5,5,10,H,3,Fulham_Stoke_2019
290,15:00:00,2,Blackburn,15,0,2,1,1,A Woolmer,0,1,1,13,H,10,2019-12-29,Huddersfield,E1,3,4,7,17,D,3,Huddersfield_Blackburn_2019
291,15:00:00,3,Brentford,9,0,1,0,1,R Jones,0,0,1,8,H,6,2019-12-29,Millwall,E1,2,2,4,8,H,5,Millwall_Brentford_2019
292,15:00:00,0,Wigan,15,0,1,0,0,M Donohue,0,0,2,14,H,14,2019-12-29,Nott'm Forest,E1,4,2,2,9,D,13,Nott'm Forest_Wigan_2019
293,15:00:00,0,Reading,12,0,0,2,0,J Gillett,0,2,0,5,A,12,2019-12-29,Preston,E1,3,5,8,21,A,1,Preston_Reading_2019
294,15:00:00,0,Hull,10,0,1,2,1,G Ward,0,1,2,15,A,5,2019-12-29,QPR,E1,3,4,7,13,D,0,QPR_Hull_2019
295,15:00:00,1,Cardiff,10,0,1,2,1,T Robinson,0,2,2,13,A,9,2019-12-29,Sheffield Weds,E1,3,3,8,18,A,0,Sheffield Weds_Cardiff_2019
296,15:00:00,1,Barnsley,17,0,0,0,0,A Coggins,0,0,4,12,D,12,2019-12-29,Swansea,E1,1,5,7,11,D,3,Swansea_Barnsley_2019
297,15:00:00,4,Middlesbrough,16,0,0,2,0,G Eltringham,0,1,3,12,A,15,2019-12-29,West Brom,E1,10,5,5,11,A,12,West Brom_Middlesbrough_2019
298,19:45:00,1,Charlton,5,0,2,1,1,J Simpson,1,0,5,21,H,11,2019-12-30,Derby,E1,5,7,5,12,H,2,Derby_Charlton_2019
299,12:45:00,0,Luton,10,0,3,1,0,S Martin,0,1,0,13,H,6,2020-01-01,Millwall,E1,4,7,5,20,A,1,Millwall_Luton_2019
300,15:00:00,0,Wigan,17,0,2,3,1,D Webb,0,1,2,13,A,10,2020-01-01,Birmingham,E1,7,5,3,13,D,11,Birmingham_Wigan_2019
301,15:00:00,2,Brentford,6,0,0,4,0,M Donohue,1,2,2,13,A,16,2020-01-01,Bristol City,E1,8,2,2,6,A,5,Bristol City_Brentford_2019
302,15:00:00,4,Reading,15,0,1,2,0,G Eltringham,0,1,3,11,A,11,2020-01-01,Fulham,E1,3,6,9,20,A,2,Fulham_Reading_2019
303,15:00:00,5,Stoke,10,0,2,5,0,J Linington,0,1,2,19,A,15,2020-01-01,Huddersfield,E1,6,3,5,6,A,5,Huddersfield_Stoke_2019
304,15:00:00,1,Blackburn,17,0,3,2,2,D Bond,0,1,1,9,H,11,2020-01-01,Nott'm Forest,E1,3,5,6,10,H,5,Nott'm Forest_Blackburn_2019
305,15:00:00,0,Middlesbrough,4,0,0,2,0,J Brooks,0,1,2,18,A,18,2020-01-01,Preston,E1,5,2,6,11,A,3,Preston_Middlesbrough_2019
306,15:00:00,2,Cardiff,9,0,6,1,3,D England,0,0,1,10,H,12,2020-01-01,QPR,E1,2,7,4,14,H,10,QPR_Cardiff_2019
307,15:00:00,2,Hull,14,0,0,1,0,J Simpson,0,0,1,15,A,9,2020-01-01,Sheffield Weds,E1,3,5,1,12,D,2,Sheffield Weds_Hull_2019
308,17:15:00,2,Leeds,18,0,1,1,1,R Jones,0,0,3,13,D,10,2020-01-01,West Brom,E1,2,6,8,13,H,9,West Brom_Leeds_2019
309,19:45:00,1,Barnsley,8,0,2,1,1,D Whitestone,0,0,0,11,H,14,2020-01-02,Derby,E1,4,4,5,15,H,6,Derby_Barnsley_2019
310,19:45:00,1,Charlton,8,0,1,0,1,P Bankes,0,0,3,9,H,7,2020-01-02,Swansea,E1,5,3,7,14,H,5,Swansea_Charlton_2019
311,12:30:00,0,QPR,8,0,3,1,3,J Brooks,0,0,5,17,H,4,2020-01-11,Brentford,E1,2,6,8,14,H,0,Brentford_QPR_2019
312,15:00:00,2,Huddersfield,13,0,2,1,1,S Hooper,0,0,5,22,H,10,2020-01-11,Barnsley,E1,2,2,4,7,H,4,Barnsley_Huddersfield_2019
313,15:00:00,2,Preston,10,0,1,1,1,J Linington,0,1,0,12,D,9,2020-01-11,Blackburn,E1,2,4,6,14,D,2,Blackburn_Preston_2019
314,15:00:00,2,West Brom,10,0,2,2,1,J Gillett,0,1,6,14,D,19,2020-01-11,Charlton,E1,5,2,5,7,D,5,Charlton_West Brom_2019
315,15:00:00,1,Fulham,12,0,0,1,0,M Donohue,0,1,4,10,A,4,2020-01-11,Hull,E1,1,2,2,9,A,2,Hull_Fulham_2019
316,15:00:00,1,Sheffield Weds,8,0,0,2,0,O Langford,0,0,2,16,A,10,2020-01-11,Leeds,E1,2,5,7,14,D,5,Leeds_Sheffield Weds_2019
317,15:00:00,1,Birmingham,7,1,1,2,0,G Scott,0,1,3,20,A,10,2020-01-11,Luton,E1,7,2,5,9,A,5,Luton_Birmingham_2019
318,15:00:00,1,Derby,11,0,2,2,1,T Robinson,0,0,2,13,D,7,2020-01-11,Middlesbrough,E1,3,5,5,15,H,2,Middlesbrough_Derby_2019
319,15:00:00,4,Nott'm Forest,10,0,1,1,0,D Whitestone,0,0,2,19,D,13,2020-01-11,Reading,E1,3,3,10,17,D,9,Reading_Nott'm Forest_2019
320,15:00:00,1,Millwall,9,1,0,0,0,J Simpson,0,0,1,10,D,5,2020-01-11,Stoke,E1,3,2,6,9,D,3,Stoke_Millwall_2019
321,15:00:00,1,Bristol City,9,0,0,2,0,S Martin,0,0,1,10,A,6,2020-01-11,Wigan,E1,3,7,5,17,D,6,Wigan_Bristol City_2019
322,12:00:00,4,Swansea,16,0,0,0,0,T Harrington,0,0,2,11,D,12,2020-01-12,Cardiff,E1,1,3,4,14,D,8,Cardiff_Swansea_2019
323,19:45:00,1,Middlesbrough,10,0,1,0,1,D Webb,0,0,1,6,H,8,2020-01-17,Fulham,E1,0,6,3,17,H,8,Fulham_Middlesbrough_2019
324,12:30:00,4,Leeds,17,1,1,0,1,P Bankes,0,0,3,11,H,17,2020-01-18,QPR,E1,3,2,4,9,H,11,QPR_Leeds_2019
325,15:00:00,1,Cardiff,11,0,1,1,1,A Davies,0,0,3,10,D,6,2020-01-18,Birmingham,E1,2,3,8,14,H,6,Birmingham_Cardiff_2019
326,15:00:00,1,Barnsley,8,0,1,0,0,D Bond,0,0,2,14,H,16,2020-01-18,Bristol City,E1,3,2,9,10,D,5,Bristol City_Barnsley_2019
