,WHD,IWH,LBA,B365AH,SBH,SBA,SOA,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,SOH,SOD,LBAHH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
319,3.3,1.6,5.0,-0.75,1.62,5.0,5.0,-0.75,5.0,5.0,1.62,4.75,3.4,1.61,1.8,1.8,1.61,1.62,3.4,2.05,2.0,4.2,1.9,1.67,3.4,2.025,1.825,1.95,-0.75,1.75,3.2,3.25,3.4,1.95,Sunderland,Nott'm Forest,Sunderland_Nott'm Forest_2003
320,3.25,1.7,4.0,-0.5,1.73,4.2,4.2,-0.75,4.2,4.33,1.73,4.5,3.25,1.72,1.9,1.8,1.72,1.73,3.4,2.05,1.9,3.8,2.1,1.75,3.4,1.85,2.0,1.71,-0.5,2.0,3.1,3.4,3.3,1.75,West Ham,Preston,West Ham_Preston_2003
321,3.2,1.9,3.75,-0.5,1.91,3.6,3.5,-0.5,3.5,3.75,1.8,3.6,3.25,1.83,1.8,1.8,1.9,1.91,3.25,2.05,2.0,3.0,1.9,1.95,3.2,1.9,1.95,1.85,-0.5,1.85,3.1,3.25,3.25,1.95,Wigan,Millwall,Wigan_Millwall_2003
322,3.1,2.4,2.4,0.0,2.6,2.4,2.38,0.0,2.37,2.5,2.5,2.5,3.2,2.5,1.85,1.85,2.62,2.62,3.2,2.0,1.95,2.4,1.85,2.6,3.2,1.875,1.975,1.85,0.0,1.85,2.9,3.25,3.2,2.0,Bradford,Cardiff,Bradford_Cardiff_2003
323,3.2,2.9,2.2,0.25,3.0,2.1,2.1,0.25,2.0,2.1,2.75,2.1,3.25,3.0,1.8,2.0,3.2,3.0,3.25,1.85,2.0,2.0,1.9,3.2,3.25,1.925,1.925,1.85,0.25,1.85,3.0,3.25,3.2,1.95,Burnley,West Brom,Burnley_West Brom_2003
324,3.2,2.2,2.75,-0.25,2.3,2.7,2.62,-0.25,2.62,2.75,2.25,2.75,3.25,2.25,1.95,1.85,2.3,2.38,3.2,2.0,1.85,2.6,1.8,2.35,3.2,2.1,1.75,1.79,-0.25,1.9,3.0,3.2,3.25,2.05,Derby,Gillingham,Derby_Gillingham_2003
325,3.3,1.65,4.5,-0.75,1.62,5.0,5.0,-0.75,5.0,5.0,1.62,5.0,3.4,1.61,1.95,2.05,1.61,1.62,3.4,1.8,1.85,4.0,1.9,1.65,3.4,1.85,2.0,1.65,-0.75,2.05,3.1,3.5,3.4,1.95,Ipswich,Crewe,Ipswich_Crewe_2003
326,3.2,2.3,2.5,-0.25,2.4,2.6,2.6,0.0,2.62,2.6,2.4,2.65,3.2,2.4,1.7,2.1,2.3,2.4,3.2,1.75,2.1,2.4,2.0,2.5,3.2,2.05,1.8,1.95,0.0,1.75,3.0,3.25,3.1,1.85,Millwall,Sunderland,Millwall_Sunderland_2003
327,3.25,2.2,2.75,-0.25,2.4,2.6,2.6,-0.25,2.5,2.62,2.25,2.75,3.2,2.37,1.8,1.85,2.4,2.4,3.2,2.0,2.0,2.6,1.8,2.35,3.2,2.025,1.825,1.85,-0.25,1.85,3.0,3.2,3.2,2.05,Nott'm Forest,Reading,Nott'm Forest_Reading_2003
328,3.2,1.9,3.5,-0.25,1.91,3.5,3.5,-0.25,3.5,3.5,1.91,3.45,3.25,1.9,1.9,1.9,1.9,1.91,3.25,1.95,1.9,3.1,1.85,2.0,3.25,1.875,1.975,1.95,-0.5,1.75,3.0,3.2,3.2,2.0,Preston,Wigan,Preston_Wigan_2003
329,3.1,2.6,2.25,0.25,2.7,2.3,2.25,0.25,2.25,2.25,2.75,2.3,3.25,2.75,1.75,2.0,2.8,2.75,3.25,1.85,2.05,2.2,2.05,2.85,3.2,1.75,2.1,1.85,0.25,1.85,3.0,3.2,3.2,1.8,Rotherham,Norwich,Rotherham_Norwich_2003
330,3.2,2.0,3.0,-0.25,2.1,3.1,3.25,-0.25,3.0,3.25,2.1,3.2,3.2,2.2,1.75,2.05,2.1,2.0,3.25,1.8,2.05,3.0,2.0,2.1,3.2,1.85,2.0,2.0,-0.25,1.71,2.9,3.2,3.2,1.85,Sheffield United,West Ham,Sheffield United_West Ham_2003
331,3.1,2.1,3.2,-0.25,2.0,3.25,3.25,-0.25,3.3,2.8,2.0,3.2,3.25,2.2,1.75,1.8,2.0,2.0,3.25,2.05,2.05,2.9,2.0,2.1,3.25,1.85,2.0,1.9,-0.25,1.79,2.9,3.2,3.2,1.85,Walsall,Coventry,Walsall_Coventry_2003
332,3.2,2.2,2.8,-0.25,2.2,2.88,2.88,-0.25,3.0,2.8,2.2,2.9,3.25,2.2,1.8,1.8,2.1,2.2,3.2,2.05,2.0,2.7,1.85,2.25,3.2,1.925,1.925,1.85,-0.25,1.85,2.9,3.2,3.2,2.0,Watford,Crystal Palace,Watford_Crystal Palace_2003
333,3.2,2.6,2.38,0.0,2.6,2.4,2.4,0.0,2.2,2.37,2.6,2.4,3.4,2.5,1.8,1.85,2.8,2.6,3.2,2.0,2.0,2.2,1.8,2.65,3.2,1.9,1.95,1.85,0.0,1.85,3.0,3.2,3.3,2.05,Wimbledon,Stoke,Wimbledon_Stoke_2003
334,3.2,2.35,2.25,0.0,2.6,2.4,2.25,0.0,2.25,2.4,2.75,2.4,3.2,2.6,,1.8,2.75,2.75,3.25,2.05,,2.35,1.85,2.7,3.2,1.925,1.925,1.85,0.0,1.85,3.0,3.2,3.2,2.0,Bradford,Crystal Palace,Bradford_Crystal Palace_2003
335,3.2,3.0,2.2,0.25,3.25,2.0,2.0,0.25,2.1,2.2,2.8,2.2,3.25,2.8,1.95,1.95,3.0,3.25,3.25,1.9,1.85,2.1,1.95,3.0,3.25,1.95,1.9,1.85,0.25,1.85,3.1,3.2,3.2,1.9,Derby,Sheffield United,Derby_Sheffield United_2003
336,3.3,1.65,5.0,-0.5,1.66,4.5,4.5,-0.75,5.0,4.5,1.571,4.75,3.4,1.667,1.9,1.85,1.61,1.67,3.4,2.0,1.9,3.9,1.85,1.67,3.4,1.8,2.05,1.85,-0.75,1.85,3.2,3.5,3.5,2.0,Cardiff,Nott'm Forest,Cardiff_Nott'm Forest_2003
337,3.1,2.6,2.375,0.0,2.6,2.4,2.4,0.0,2.4,2.5,2.6,2.5,3.2,2.5,1.85,1.85,2.6,2.6,3.2,2.0,1.95,2.3,1.85,2.55,3.2,1.925,1.925,1.85,0.0,1.85,2.8,3.2,3.25,2.0,Coventry,Ipswich,Coventry_Ipswich_2003
338,3.2,2.2,2.75,-0.25,2.1,3.0,3.0,-0.25,3.0,2.75,2.25,3.0,3.25,2.25,1.85,1.9,2.1,2.1,3.25,1.95,1.95,2.7,1.9,2.2,3.25,2.05,1.8,1.9,-0.25,1.8,2.9,3.2,3.2,1.95,Crewe,Millwall,Crewe_Millwall_2003
339,3.5,1.6,5.0,-0.75,1.61,5.0,5.0,-0.75,5.0,5.5,1.571,5.2,3.4,1.571,1.9,2.05,1.57,1.62,3.4,1.8,1.9,4.0,2.08,1.6,3.4,1.75,2.1,1.75,-0.75,1.95,3.3,3.5,3.5,1.77,Crystal Palace,Wimbledon,Crystal Palace_Wimbledon_2003
340,3.3,1.8,4.333,-0.75,1.72,4.33,4.33,-0.75,3.75,4.333,1.667,4.3,3.25,1.727,1.85,1.8,1.8,1.73,3.25,2.05,1.95,3.4,1.77,1.75,3.25,2.05,1.8,1.85,-0.75,1.85,3.1,3.4,3.35,2.08,Gillingham,Bradford,Gillingham_Bradford_2003
341,3.2,2.1,2.8,-0.25,2.2,2.87,2.88,-0.25,3.0,2.8,2.2,3.0,3.25,2.2,1.85,1.9,2.1,2.2,3.2,1.95,1.95,2.9,1.9,2.2,3.2,1.85,2.0,1.85,-0.25,1.85,2.9,3.2,3.2,1.95,Norwich,Sheffield United,Norwich_Sheffield United_2003
342,3.5,1.75,4.5,-0.5,1.61,5.0,5.0,-0.75,5.0,5.0,1.615,4.75,3.4,1.615,1.8,1.9,1.57,1.62,3.4,1.95,2.0,3.6,1.85,1.65,3.4,1.825,2.025,1.79,-0.75,1.9,3.1,3.5,3.5,2.0,Reading,Derby,Reading_Derby_2003
343,3.3,1.75,4.333,-0.5,1.8,4.0,4.0,-0.5,3.6,4.0,1.667,4.25,3.5,1.727,1.75,1.9,1.83,1.8,3.25,1.95,2.05,3.6,1.95,1.75,3.25,1.9,2.0,1.95,-0.5,1.75,3.1,3.4,3.4,1.9,Stoke,Walsall,Stoke_Walsall_2003
344,3.4,1.55,5.0,-1.0,1.5,6.0,6.0,-1.0,6.0,5.5,1.571,6.0,3.5,1.533,1.85,1.9,1.5,1.5,3.5,1.95,1.95,4.5,1.8,1.55,3.5,2.0,1.85,1.95,-1.0,1.75,3.3,3.5,3.5,2.05,West Brom,Watford,West Brom_Watford_2003
345,3.4,1.65,5.5,-1.0,1.57,5.5,5.5,-0.75,6.0,5.5,1.533,5.75,3.5,1.533,1.95,2.1,1.5,1.57,3.4,1.75,1.85,4.0,2.08,1.57,3.4,1.95,1.9,1.79,-0.75,1.9,3.1,3.5,3.45,1.77,West Ham,Rotherham,West Ham_Rotherham_2003
346,3.3,1.7,5.0,-0.75,1.61,5.0,5.0,-0.75,4.5,5.0,1.571,4.75,3.4,1.615,1.9,1.9,1.66,1.62,3.4,1.95,1.9,3.7,1.9,1.67,3.4,1.9,1.95,1.85,-0.75,1.85,3.2,3.5,3.5,1.95,Wigan,Burnley,Wigan_Burnley_2003
347,3.3,3.2,1.727,0.5,4.0,1.8,1.8,0.5,1.8,1.727,4.333,1.8,3.25,4.333,1.8,1.9,3.75,4.0,3.25,1.95,2.0,1.85,1.85,4.15,3.25,2.0,1.85,1.79,0.5,1.9,3.1,3.2,3.3,2.0,Bradford,West Ham,Bradford_West Ham_2003
348,3.2,2.0,3.4,-0.5,2.1,3.0,3.0,-0.5,3.0,3.0,1.909,3.1,3.25,2.1,1.95,1.8,2.1,2.1,3.25,2.05,1.85,2.9,1.75,2.1,3.25,2.1,1.75,1.85,-0.5,1.85,3.0,3.25,3.3,2.1,Burnley,Gillingham,Burnley_Gillingham_2003
349,3.1,2.3,2.75,-0.25,2.4,2.6,2.62,0.0,2.6,2.6,2.25,2.7,3.2,2.4,1.9,2.1,2.4,2.38,3.2,1.75,1.9,2.5,1.8,2.35,3.2,2.05,1.8,1.75,-0.25,1.95,2.9,3.2,3.25,2.05,Derby,Cardiff,Derby_Cardiff_2003
350,3.1,1.9,3.75,-0.5,1.9,3.5,3.5,-0.5,3.3,4.0,1.833,3.5,3.25,1.909,2.1,1.9,2.0,1.91,3.25,1.95,1.7,3.1,1.85,1.95,3.25,2.05,1.8,1.75,-0.5,1.95,3.0,3.2,3.3,2.0,Ipswich,Wigan,Ipswich_Wigan_2003
351,3.2,1.85,3.4,-0.5,1.9,3.5,3.5,-0.5,3.5,3.75,1.909,3.9,3.25,1.833,1.75,2.0,1.9,1.91,3.25,1.85,2.05,3.2,2.0,1.85,3.25,1.85,2.0,1.95,-0.5,1.75,3.1,3.25,3.3,1.85,Millwall,Stoke,Millwall_Stoke_2003
352,3.1,2.2,2.75,-0.25,2.37,2.62,2.62,-0.25,2.75,2.75,2.2,2.7,3.25,2.25,1.75,1.95,2.3,2.38,3.2,1.9,2.05,2.6,1.8,2.35,3.2,1.9,1.95,1.95,-0.25,1.75,3.0,3.25,3.25,2.05,Nott'm Forest,Coventry,Nott'm Forest_Coventry_2003
353,3.1,2.4,2.6,0.0,2.5,2.5,2.5,0.0,2.5,2.5,2.375,2.6,3.2,2.5,1.8,2.0,2.5,2.5,3.2,1.85,2.0,2.4,2.0,2.5,3.2,1.8,2.05,1.9,0.0,1.79,2.9,3.2,3.2,1.85,Preston,West Brom,Preston_West Brom_2003
354,3.1,2.3,2.6,0.0,2.5,2.5,2.5,0.0,2.5,2.5,2.375,2.55,3.2,2.5,1.75,1.95,2.5,2.5,3.2,1.9,2.05,2.5,1.95,2.5,3.2,1.925,1.925,1.9,0.0,1.79,2.9,3.2,3.25,1.9,Rotherham,Reading,Rotherham_Reading_2003
355,3.25,1.8,3.75,-0.5,1.72,4.33,4.33,-0.5,4.2,4.333,1.8,4.25,3.25,1.727,1.95,1.9,1.72,1.73,3.25,1.95,1.85,3.4,1.8,1.75,3.25,1.9,1.95,1.79,-0.75,1.9,3.1,3.25,3.4,2.05,Sheffield United,Crystal Palace,Sheffield United_Crystal Palace_2003
356,3.2,2.1,3.0,-0.25,2.1,3.0,3.0,-0.25,3.0,2.8,2.1,3.15,3.25,2.2,1.85,1.9,2.1,2.1,3.25,1.95,1.95,2.8,1.9,2.1,3.25,1.95,1.9,1.85,-0.25,1.85,3.0,3.2,3.25,1.95,Walsall,Crewe,Walsall_Crewe_2003
357,3.2,2.6,2.375,0.0,2.7,2.3,2.38,0.0,2.25,2.25,2.6,2.3,3.25,2.75,1.8,1.85,2.75,2.62,3.2,2.0,2.0,2.2,2.1,2.75,3.2,2.0,1.85,1.85,0.25,1.85,3.0,3.2,3.3,1.75,Watford,Sunderland,Watford_Sunderland_2003
358,3.4,3.3,1.8,0.5,4.33,1.72,1.73,0.5,1.72,1.727,3.75,1.75,3.25,4.333,1.85,1.75,4.0,4.33,3.25,2.1,1.95,1.8,2.05,4.4,3.25,2.1,1.75,1.85,0.75,1.85,3.2,3.25,3.3,1.8,Wimbledon,Norwich,Wimbledon_Norwich_2003
359,3.0,2.4,2.25,0.0,2.62,2.37,2.38,0.0,2.37,2.375,2.75,2.35,3.2,2.625,1.75,1.85,2.7,2.62,3.2,2.0,2.05,2.3,1.9,2.75,3.2,1.95,1.9,1.95,0.0,1.75,3.0,3.2,3.2,1.95,Coventry,Norwich,Coventry_Norwich_2003
360,3.3,1.8,4.0,-0.5,1.83,3.75,3.75,-0.5,3.75,4.0,1.727,4.0,3.25,1.8,1.75,2.0,1.8,1.83,3.25,1.85,2.05,3.5,1.75,1.83,3.25,1.825,2.025,1.85,-0.75,1.85,3.0,3.4,3.3,2.1,Crystal Palace,Stoke,Crystal Palace_Stoke_2003
361,3.6,1.4,7.0,-1.0,1.44,6.5,6.5,-1.25,6.5,6.5,1.4,6.5,3.75,1.444,2.1,1.9,1.44,1.44,3.75,1.95,1.7,5.5,1.8,1.5,3.75,1.85,2.0,1.75,-1.25,1.95,3.6,3.75,3.6,2.05,Ipswich,Bradford,Ipswich_Bradford_2003
362,3.2,2.0,3.2,-0.5,2.0,3.25,3.25,-0.5,3.2,3.25,2.0,3.25,3.25,2.0,1.75,2.05,2.0,2.0,3.25,1.8,2.05,3.0,2.1,2.05,3.25,2.1,1.75,2.0,-0.25,1.71,2.9,3.2,3.25,1.75,Nott'm Forest,Walsall,Nott'm Forest_Walsall_2003
363,3.1,2.4,2.5,0.0,2.5,2.5,2.5,0.0,2.37,2.4,2.5,2.45,3.2,2.6,1.8,1.85,2.62,2.5,3.2,2.0,2.0,2.4,1.9,2.65,3.2,1.95,1.9,1.85,0.0,1.85,2.9,3.2,3.2,1.95,Watford,Preston,Watford_Preston_2003
364,3.3,1.65,4.5,-0.75,1.61,5.0,5.0,-0.75,4.5,4.5,1.667,4.6,3.4,1.667,1.9,1.85,1.66,1.62,3.4,2.0,1.9,4.0,1.85,1.73,3.4,1.95,1.9,1.85,-0.75,1.85,3.1,3.25,3.3,2.0,West Brom,Cardiff,West Brom_Cardiff_2003
365,3.5,1.55,5.0,-0.75,1.61,5.0,5.0,-0.75,5.0,5.0,1.571,5.5,3.4,1.615,1.8,2.05,1.57,1.62,3.4,1.8,2.0,4.5,1.95,1.6,3.4,1.825,2.025,1.9,-0.75,1.79,3.3,3.5,3.5,1.9,Wigan,Derby,Wigan_Derby_2003
366,3.1,2.3,2.5,0.0,2.6,2.4,2.5,0.0,2.4,2.5,2.4,2.55,3.2,2.5,1.8,1.95,2.6,2.5,3.2,1.9,2.0,2.4,2.0,2.5,3.2,1.8,2.05,1.85,0.0,1.85,3.0,3.25,3.25,1.85,Bradford,Crewe,Bradford_Crewe_2003
367,3.1,2.4,2.5,0.0,2.6,2.4,2.38,0.0,2.4,2.375,2.5,2.4,3.2,2.625,1.9,1.85,2.6,2.62,3.2,2.0,1.9,2.3,1.85,2.7,3.2,1.925,1.925,1.85,0.0,1.85,3.0,3.2,3.2,2.0,Burnley,Ipswich,Burnley_Ipswich_2003
368,3.2,2.3,2.6,-0.25,2.37,2.62,2.62,0.0,2.62,2.625,2.375,2.7,3.2,2.375,1.8,2.05,2.3,2.38,3.2,1.8,2.0,2.4,2.05,2.4,3.2,2.1,1.75,1.9,0.0,1.79,3.0,3.2,3.2,1.8,Cardiff,Sunderland,Cardiff_Sunderland_2003
369,3.2,2.6,2.2,0.25,2.9,2.2,2.2,0.25,2.2,2.2,2.75,2.3,3.25,2.8,2.0,1.95,2.8,2.8,3.25,1.9,1.8,2.2,2.05,2.8,3.2,1.8,2.05,1.79,0.25,1.9,3.0,3.25,3.25,1.8,Derby,Crystal Palace,Derby_Crystal Palace_2003
370,3.1,2.2,2.75,-0.25,2.37,2.62,2.62,0.0,2.62,2.625,2.25,2.7,3.2,2.375,1.8,2.05,2.37,2.38,3.2,1.8,2.0,2.6,2.05,2.37,3.2,2.05,1.8,1.9,0.0,1.79,3.0,3.2,3.25,1.8,Gillingham,Reading,Gillingham_Reading_2003
371,3.2,2.1,2.8,-0.25,2.1,3.1,3.25,-0.25,2.8,3.0,2.2,3.0,3.25,2.1,1.75,1.95,2.2,2.0,3.25,1.9,2.05,2.8,1.95,2.2,3.2,1.9,1.95,1.95,-0.25,1.75,3.0,3.2,3.2,1.9,Norwich,West Ham,Norwich_West Ham_2003
372,3.2,2.0,3.4,-0.5,2.0,3.25,3.25,-0.25,3.2,3.0,1.909,3.4,3.25,2.1,1.9,2.0,2.0,2.0,3.25,1.85,1.9,2.9,2.0,2.05,3.25,2.05,1.8,1.9,-0.25,1.79,3.0,3.25,3.15,1.85,Preston,Millwall,Preston_Millwall_2003
373,3.2,2.0,3.0,-0.25,2.0,3.25,3.0,-0.25,3.0,3.25,2.0,3.1,3.25,2.0,1.8,1.9,2.1,2.1,3.25,1.95,2.0,2.9,1.95,2.15,3.25,1.875,1.975,1.85,-0.25,1.85,3.0,3.4,3.2,1.9,Rotherham,Nott'm Forest,Rotherham_Nott'm Forest_2003
374,3.1,2.2,2.8,0.0,2.37,2.62,2.75,-0.25,2.75,2.625,2.2,2.7,3.2,2.375,1.75,1.9,2.3,2.25,3.25,1.95,2.05,2.6,1.8,2.37,3.2,1.8,2.05,1.95,-0.25,1.75,3.0,3.2,3.25,2.05,Sheffield United,West Brom,Sheffield United_West Brom_2003
375,3.1,2.3,2.6,0.0,2.37,2.62,2.5,0.0,2.62,2.6,2.375,2.55,3.2,2.4,1.9,1.85,2.37,2.5,3.2,2.0,1.9,2.4,1.95,2.5,3.2,1.925,1.925,1.85,0.0,1.85,3.0,3.2,3.25,1.9,Stoke,Wigan,Stoke_Wigan_2003
376,3.1,2.0,2.8,-0.25,2.0,3.25,3.25,-0.25,3.1,3.0,2.2,3.2,3.25,2.1,1.8,1.95,2.1,2.0,3.25,1.9,2.0,2.9,2.0,2.1,3.25,1.85,2.0,1.95,-0.25,1.75,3.0,3.2,3.2,1.85,Walsall,Watford,Walsall_Watford_2003
377,3.1,2.9,2.1,0.0,2.75,2.25,2.2,0.25,2.2,2.25,3.0,2.25,3.25,2.75,1.75,1.9,2.87,2.8,3.25,1.95,2.05,2.0,2.0,2.9,3.25,2.05,1.8,1.9,0.25,1.79,3.0,3.2,3.2,1.85,Wimbledon,Coventry,Wimbledon_Coventry_2003
378,3.1,2.4,2.4,0.25,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.48,3.2,2.5,,1.75,2.5,2.5,3.2,2.1,,2.4,1.77,2.55,3.2,1.8,2.05,1.9,0.0,1.8,3.1,3.25,3.25,2.1,Crewe,Sheffield United,Crewe_Sheffield United_2003
379,3.3,1.7,5.0,-0.75,1.62,5.0,5.0,-0.75,5.0,4.5,1.57,4.8,3.4,1.66,,1.85,1.61,1.62,3.4,2.0,,4.0,1.9,1.65,3.4,2.05,1.8,1.9,-0.75,1.8,3.2,3.5,3.5,1.95,Millwall,Rotherham,Millwall_Rotherham_2003
380,3.3,1.8,4.33,-0.5,1.73,4.33,4.33,-0.5,5.0,4.33,1.67,4.35,3.25,1.72,,2.0,1.61,1.73,3.25,1.85,,3.6,1.89,1.75,3.25,1.85,2.0,1.85,-0.5,1.85,3.1,3.4,3.35,1.75,Reading,Burnley,Reading_Burnley_2003
381,3.2,1.9,3.5,-0.5,1.91,3.5,3.5,,3.2,3.25,1.91,3.55,3.25,2.0,,,2.0,1.91,3.25,,,3.2,1.71,1.95,3.25,1.95,1.9,1.9,-0.5,1.8,3.1,3.2,3.3,1.95,Nott'm Forest,Gillingham,Nott'm Forest_Gillingham_2003
382,3.0,1.85,3.4,-0.5,1.9,3.5,3.5,-0.5,3.75,3.5,1.909,3.75,3.25,1.909,1.75,1.8,1.9,1.91,3.25,2.05,2.05,3.3,1.74,1.9,3.25,2.075,1.775,1.95,-0.5,1.75,3.0,3.25,3.25,1.9,Coventry,Derby,Coventry_Derby_2003
383,3.4,1.6,5.0,-0.75,1.57,5.5,5.5,-0.75,6.0,5.0,1.571,5.3,3.4,1.615,2.0,1.95,1.5,1.57,3.4,1.9,1.8,4.0,2.0,1.62,3.4,1.875,1.975,1.79,-0.75,1.9,3.3,3.5,3.4,1.85,Crystal Palace,Gillingham,Crystal Palace_Gillingham_2003
384,3.3,1.85,3.6,-0.5,1.8,4.0,4.0,-0.5,3.6,4.0,1.8,3.9,3.25,1.8,2.1,1.95,1.83,1.8,3.25,1.9,1.7,3.3,1.79,1.85,3.25,1.95,1.9,1.75,-0.5,1.95,3.0,3.4,3.3,1.85,Ipswich,Preston,Ipswich_Preston_2003
385,3.2,1.75,4.5,-0.5,1.72,4.2,4.75,-0.75,4.33,4.5,1.615,4.5,3.4,1.667,1.9,1.75,1.72,1.67,3.25,2.1,1.9,3.6,1.85,1.72,3.4,1.825,2.025,1.9,-0.75,1.79,3.1,3.5,3.35,2.0,Millwall,Burnley,Millwall_Burnley_2003
386,3.3,1.75,4.333,-0.75,1.72,4.33,4.33,-0.75,3.75,4.0,1.727,4.5,3.5,1.727,1.85,1.9,1.8,1.73,3.25,1.95,1.95,3.6,1.9,1.75,3.25,2.075,1.775,1.9,-0.75,1.79,3.1,3.2,3.3,1.95,Nott'm Forest,Bradford,Nott'm Forest_Bradford_2003
387,3.2,2.2,2.75,0.0,2.3,2.7,2.62,-0.25,2.75,2.625,2.2,2.75,3.2,2.375,1.85,1.8,2.25,2.38,3.2,2.05,1.95,2.7,1.85,2.35,3.2,1.825,2.025,1.85,-0.25,1.85,2.9,3.25,3.25,2.0,Reading,Sheffield United,Reading_Sheffield United_2003
388,3.4,1.5,5.0,-1.0,1.53,5.5,5.5,-1.0,6.0,5.5,1.571,5.75,3.5,1.533,2.0,1.85,1.5,1.53,3.5,2.0,1.8,4.5,1.85,1.57,3.5,2.1,1.75,1.79,-1.0,1.9,3.5,3.5,3.45,2.0,Watford,Wimbledon,Watford_Wimbledon_2003
389,3.6,1.5,6.5,-1.0,1.44,6.5,6.5,-1.0,6.5,6.0,1.444,7.0,3.5,1.5,1.9,1.95,1.44,1.44,3.75,1.9,1.9,4.5,2.0,1.5,3.75,1.825,2.025,1.85,-1.0,1.85,3.5,3.6,3.45,1.85,West Brom,Rotherham,West Brom_Rotherham_2003
390,3.2,1.75,4.5,-0.75,1.72,4.33,4.33,-0.75,4.33,4.0,1.667,4.5,3.5,1.727,1.9,1.9,1.72,1.73,3.25,1.95,1.9,3.6,1.9,1.75,3.25,1.975,1.875,1.75,-0.75,1.95,3.1,3.25,3.3,1.95,West Ham,Cardiff,West Ham_Cardiff_2003
391,3.4,1.6,6.0,-1.0,1.53,6.0,6.0,-1.0,5.5,5.5,1.5,5.75,3.4,1.571,1.8,1.85,1.53,1.53,3.4,2.0,2.0,4.2,1.85,1.57,3.4,1.925,1.925,1.9,-1.0,1.79,3.2,3.4,3.45,2.0,Wigan,Walsall,Wigan_Walsall_2003
392,3.2,2.5,2.25,0.25,3.0,2.1,2.2,0.25,2.25,2.25,2.75,2.25,3.25,2.75,1.85,1.95,2.75,3.0,3.2,1.9,1.95,2.3,1.95,2.9,3.25,1.875,1.975,1.85,0.25,1.85,2.9,3.2,3.2,1.9,Burnley,West Ham,Burnley_West Ham_2003
393,3.2,1.9,3.75,-0.5,2.0,3.25,3.75,-0.5,3.5,3.5,1.8,3.5,3.25,1.9,1.95,1.75,1.9,1.9,3.25,2.1,1.85,3.2,1.67,2.0,3.25,2.1,1.75,1.85,-0.5,1.85,3.1,3.25,3.2,2.0,Cardiff,Coventry,Cardiff_Coventry_2003
394,3.0,2.1,3.0,-0.25,2.2,2.88,3.3,-0.25,3.0,3.1,2.1,3.0,3.2,2.25,1.75,1.95,2.2,2.1,3.3,1.9,2.05,2.9,1.95,2.2,3.2,1.925,1.925,1.95,-0.25,1.75,3.0,3.2,3.2,1.9,Norwich,West Brom,Norwich_West Brom_2003
395,3.2,2.1,3.0,-0.25,2.2,2.88,2.88,-0.25,2.8,2.8,2.1,2.95,3.25,2.2,1.9,1.95,2.2,2.25,3.25,1.9,1.9,2.9,1.95,2.2,3.2,1.9,1.95,1.79,-0.25,1.9,3.0,3.2,3.25,1.9,Preston,Reading,Preston_Reading_2003
396,3.1,2.1,2.8,-0.25,2.2,2.88,3.0,-0.25,2.87,2.8,2.2,3.0,3.25,2.2,1.8,2.0,2.2,2.1,3.4,1.85,2.0,2.9,1.95,2.2,3.2,1.875,1.975,1.85,-0.25,1.85,3.0,3.2,3.2,1.9,Sheffield United,Millwall,Sheffield United_Millwall_2003
397,3.1,2.4,2.75,0.0,2.38,2.62,2.6,0.0,2.62,2.6,2.25,2.7,3.2,2.4,2.0,1.9,2.37,2.5,3.2,1.95,1.8,2.4,1.95,2.4,3.2,1.9,1.95,1.85,0.0,1.9,3.0,3.2,3.2,1.9,Stoke,Ipswich,Stoke_Ipswich_2003
398,3.4,3.3,2.0,0.5,3.25,2.0,1.91,0.5,1.9,2.1,3.2,2.05,3.25,3.0,1.85,2.1,3.25,3.5,3.4,1.75,1.95,1.85,2.05,3.25,3.25,1.8,2.05,1.79,0.5,1.9,3.1,3.2,3.3,1.64,Wimbledon,Nott'm Forest,Wimbledon_Nott'm Forest_2003
399,3.25,1.9,3.5,-0.5,2.1,3.0,3.0,,3.4,3.0,1.83,3.4,3.25,2.1,1.95,,1.9,2.1,3.4,,1.85,3.2,1.67,2.0,3.25,2.05,1.8,1.79,-0.5,1.9,3.1,3.4,3.3,2.0,Derby,Crewe,Derby_Crewe_2003
400,3.2,2.5,2.2,0.25,2.7,2.3,2.38,0.25,2.3,2.37,2.8,2.35,3.2,2.62,1.85,2.0,2.62,2.75,3.2,1.85,1.95,2.3,2.0,2.75,3.2,1.85,2.0,1.9,0.25,1.79,3.0,3.2,3.2,1.85,Walsall,Sunderland,Walsall_Sunderland_2003
401,3.1,2.2,2.75,-0.25,2.25,2.75,2.7,-0.25,2.8,2.7,2.25,2.8,3.2,2.3,1.85,1.85,2.25,2.38,3.2,2.0,1.95,2.7,1.8,2.35,3.25,2.05,1.8,1.85,-0.25,1.85,3.0,3.2,3.2,2.05,Burnley,Preston,Burnley_Preston_2003
