,WHD,IWH,LBA,B365AH,SBH,SBA,BWD,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,BWA,LBAHH,BWH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
83,3.2,1.9,3.0,-0.25,2.2,2.88,3.2,,3.0,2.8,2.1,3.25,3.25,2.2,1.85,,2.1,3.0,,2.15,1.95,3.3,2.0,2.1,3.2,1.8,2.05,1.85,-0.25,1.85,3.1,3.2,3.2,1.8,Cardiff,Watford,Cardiff_Watford_2004
84,3.2,2.1,2.75,-0.25,2.2,2.88,3.3,,3.0,2.8,2.2,3.0,3.25,2.2,1.95,,2.1,2.9,,2.15,1.85,3.0,1.95,2.2,3.2,1.85,2.0,1.75,-0.25,1.95,3.0,3.25,3.25,1.85,Crewe,QPR,Crewe_QPR_2004
85,3.2,2.0,3.4,-0.25,2.1,3.0,3.3,-0.25,2.9,3.25,1.91,3.25,3.25,2.0,1.75,2.02,2.15,3.0,1.82,2.1,2.05,3.1,2.0,2.1,3.25,1.85,2.0,1.95,-0.25,1.75,3.1,3.25,3.2,1.8,Leicester,Sheffield United,Leicester_Sheffield United_2004
86,3.2,2.1,3.0,-0.25,2.2,2.88,3.3,-0.5,2.8,2.8,2.1,3.0,3.25,2.2,1.85,1.88,2.2,3.0,1.96,2.1,1.95,3.0,1.9,2.2,3.2,1.8,2.05,1.95,-0.25,1.75,3.0,3.2,3.25,1.9,Plymouth,Leeds,Plymouth_Leeds_2004
87,3.3,1.8,4.33,-0.5,1.83,3.75,3.35,-0.5,3.75,3.75,1.73,4.0,3.25,1.83,1.8,1.92,1.8,3.65,1.92,1.85,2.0,3.6,1.81,1.83,3.25,1.9,1.95,1.95,-0.5,1.75,3.1,3.2,3.3,1.83,Reading,Preston,Reading_Preston_2004
88,3.1,2.3,2.75,0.0,2.38,2.62,3.2,0.0,2.62,2.7,2.25,2.75,3.2,2.3,1.95,2.08,2.37,2.65,1.76,2.35,1.85,2.6,2.0,2.4,3.2,1.75,2.1,1.95,0.0,1.75,3.0,3.2,3.2,1.8,Stoke,Ipswich,Stoke_Ipswich_2004
89,3.3,1.75,4.5,-0.5,1.8,4.0,3.4,-0.5,3.75,4.5,1.67,4.1,3.4,1.66,1.9,2.04,1.8,3.8,1.8,1.8,1.9,3.8,1.84,1.8,3.25,1.825,2.025,1.9,-0.5,1.79,3.2,3.25,3.35,1.8,Sunderland,Nott'm Forest,Sunderland_Nott'm Forest_2004
90,3.6,1.45,6.5,-1.0,1.4,7.5,3.65,-1.25,7.5,7.5,1.44,7.7,4.0,1.36,2.0,1.9,1.4,6.75,1.94,1.45,1.8,5.0,1.8,1.42,3.75,1.8,2.05,1.79,-1.25,1.9,3.8,3.6,3.8,2.0,West Ham,Rotherham,West Ham_Rotherham_2004
91,3.4,1.6,6.0,-1.0,1.57,5.5,3.45,-0.75,6.0,5.5,1.5,6.0,3.4,1.57,1.95,2.12,1.5,6.5,1.72,1.5,1.85,4.5,1.8,1.55,3.4,2.075,1.775,1.9,-1.0,1.79,3.3,3.4,3.5,2.0,Wigan,Burnley,Wigan_Burnley_2004
92,3.2,1.7,4.5,-0.5,1.73,4.33,3.35,,4.33,4.33,1.67,4.6,3.25,1.72,1.85,,1.72,4.15,,1.75,1.95,4.0,1.8,1.73,3.25,1.8,2.05,1.79,-0.75,1.9,3.2,3.25,3.3,2.0,Coventry,Gillingham,Coventry_Gillingham_2004
93,3.0,2.2,2.75,-0.25,2.1,3.0,3.2,0.0,2.8,2.87,2.2,3.0,3.3,2.2,1.8,1.86,2.3,2.9,1.98,2.2,2.0,2.9,1.9,2.2,3.25,2.0,1.85,2.0,-0.25,1.71,3.0,3.25,3.2,1.9,Brighton,QPR,Brighton_QPR_2004
94,3.1,2.2,2.75,0.0,2.25,2.75,3.2,-0.25,2.62,2.62,2.2,2.85,3.25,2.37,1.8,1.84,2.37,2.8,2.0,2.25,2.0,2.9,2.0,2.25,3.25,1.85,2.0,1.9,0.0,1.79,3.0,3.25,3.25,1.8,Cardiff,Derby,Cardiff_Derby_2004
95,3.4,1.6,4.5,-0.75,1.62,5.0,3.5,-0.75,4.8,5.0,1.62,5.25,3.5,1.61,1.85,2.04,1.6,5.0,1.8,1.6,1.95,4.6,1.85,1.63,3.4,1.925,1.925,1.9,-0.75,1.79,3.4,3.5,3.4,1.95,Coventry,Rotherham,Coventry_Rotherham_2004
96,3.1,2.7,2.25,0.0,2.6,2.4,3.25,0.0,2.5,2.4,2.75,2.45,3.25,2.62,1.85,1.96,2.5,2.5,2.08,2.45,1.95,2.3,1.8,2.6,3.2,2.05,1.8,1.9,0.0,1.79,3.0,3.2,3.25,2.0,Crewe,Leeds,Crewe_Leeds_2004
97,3.0,1.7,4.5,-0.75,1.62,5.0,3.4,-0.75,5.0,5.0,1.67,5.0,3.5,1.61,1.85,1.86,1.7,4.65,1.98,1.65,1.95,4.2,1.9,1.7,3.4,1.875,1.975,1.9,-0.75,1.79,3.2,3.25,3.2,1.9,Leicester,Burnley,Leicester_Burnley_2004
98,3.2,2.3,2.75,0.0,2.38,2.62,3.2,0.0,2.75,2.75,2.25,2.85,3.25,2.3,1.85,2.12,2.25,2.9,1.72,2.2,1.95,2.7,2.0,2.25,3.2,1.85,2.0,1.9,0.0,1.79,3.0,3.2,3.25,1.8,Plymouth,Wolves,Plymouth_Wolves_2004
99,3.3,1.7,5.0,-0.75,1.62,5.0,3.3,-0.75,5.0,5.0,1.62,5.0,3.5,1.61,1.8,2.02,1.61,4.5,1.82,1.7,2.0,4.2,1.9,1.65,3.4,1.925,1.925,1.9,-0.75,1.79,3.2,3.25,3.3,1.9,Reading,Gillingham,Reading_Gillingham_2004
100,3.2,1.8,4.0,-0.5,1.8,4.0,3.25,-0.5,3.75,4.0,1.8,4.1,3.3,1.8,1.8,2.0,1.83,4.3,1.84,1.75,2.0,3.8,1.83,1.8,3.25,1.9,1.95,1.9,-0.5,1.79,3.1,3.2,3.3,1.8,Stoke,Nott'm Forest,Stoke_Nott'm Forest_2004
101,3.3,1.75,4.5,-0.5,1.73,4.33,3.25,-0.75,4.33,4.33,1.67,4.5,3.4,1.72,1.85,1.9,1.7,4.0,1.94,1.8,1.95,4.0,1.83,1.7,3.25,1.8,2.05,1.9,-0.5,1.79,3.2,3.25,3.4,1.8,Sunderland,Preston,Sunderland_Preston_2004
102,3.0,1.9,3.5,-0.25,2.0,3.25,3.1,-0.5,3.3,3.4,1.91,3.4,3.25,2.0,1.95,1.9,2.05,3.2,1.94,2.1,1.85,3.5,2.0,2.0,3.25,1.8,2.05,1.85,-0.25,1.85,3.1,3.2,3.25,1.8,West Ham,Ipswich,West Ham_Ipswich_2004
103,,1.9,4.0,-0.5,1.83,3.75,3.25,-0.5,,4.0,1.8,4.0,3.3,1.8,1.85,1.92,,3.4,1.92,1.95,1.95,3.5,1.81,1.83,3.25,1.95,1.9,1.9,-0.5,1.79,3.1,3.2,3.3,1.83,Wigan,Sheffield United,Wigan_Sheffield United_2004
104,3.3,1.9,4.33,-0.5,1.83,3.75,3.25,-0.5,3.75,4.0,1.73,4.0,3.2,1.83,1.8,1.74,1.8,4.0,2.1,1.8,2.0,3.5,1.81,1.83,3.25,1.975,1.875,1.95,-0.5,1.75,3.1,3.2,3.3,1.83,Millwall,Watford,Millwall_Watford_2004
105,3.2,2.0,3.4,-0.25,1.91,3.5,,-0.25,3.5,3.25,1.91,3.5,3.25,2.0,1.75,2.06,1.9,,1.78,,2.05,3.1,1.7,1.95,3.25,1.775,2.075,2.05,-0.5,1.65,3.1,3.25,3.3,1.95,Millwall,Derby,Millwall_Derby_2004
106,3.0,2.2,2.75,-0.25,2.25,2.8,3.2,,2.87,2.87,2.25,2.85,3.25,2.37,1.8,,2.25,2.75,,2.3,2.0,2.9,1.8,2.3,3.2,2.05,1.8,1.9,-0.25,1.79,3.0,3.2,3.2,2.0,Leeds,Sunderland,Leeds_Sunderland_2004
107,3.1,2.3,2.75,0.0,2.3,2.75,3.25,0.0,2.62,2.75,2.25,2.75,3.25,2.3,1.75,2.12,2.37,2.65,1.72,2.35,2.05,2.7,2.0,2.35,3.2,1.75,2.1,1.95,0.0,1.75,3.0,3.2,3.25,1.8,Burnley,Stoke,Burnley_Stoke_2004
108,3.2,2.9,2.4,0.0,2.6,2.4,3.25,0.25,2.25,2.37,2.5,2.35,3.25,2.62,1.9,1.9,2.75,2.35,1.94,2.65,1.9,2.2,1.77,2.8,3.2,2.1,1.75,1.71,0.0,2.0,3.0,3.25,3.2,2.05,Derby,Wigan,Derby_Wigan_2004
109,3.25,1.9,3.4,-0.25,2.0,3.25,3.2,-0.25,3.4,3.4,1.91,3.4,3.25,2.0,1.85,2.02,1.9,3.1,1.82,2.1,1.95,3.4,2.0,2.0,3.25,1.775,2.075,1.85,-0.25,1.85,3.2,3.25,3.3,1.8,Gillingham,Brighton,Gillingham_Brighton_2004
110,3.3,1.75,5.0,-0.75,1.73,4.33,3.3,-0.75,4.5,4.33,1.62,4.5,3.4,1.72,2.05,1.84,1.66,4.5,2.0,1.7,1.75,4.0,1.8,1.73,3.25,2.075,1.775,1.65,-0.75,2.05,3.2,3.25,3.35,2.0,Ipswich,Plymouth,Ipswich_Plymouth_2004
111,3.3,1.8,4.5,-0.5,1.73,4.2,3.3,-0.5,3.75,3.75,1.67,3.95,3.4,1.83,2.05,2.02,1.8,4.5,1.82,1.7,1.75,3.7,1.81,1.83,3.4,1.8,2.05,1.65,-0.5,2.05,3.2,3.25,3.35,1.83,Preston,Crewe,Preston_Crewe_2004
112,3.1,2.5,2.38,0.0,2.6,2.4,3.2,0.0,2.37,2.4,2.6,2.5,3.25,2.62,1.75,1.96,2.62,2.5,1.88,2.5,2.05,2.5,1.85,2.6,3.2,1.975,1.875,1.85,0.0,1.85,3.0,3.2,3.2,1.95,QPR,Leicester,QPR_Leicester_2004
113,3.25,2.5,2.5,0.0,2.5,2.5,3.2,0.0,2.4,2.62,2.5,2.55,3.25,2.4,1.75,1.9,2.5,2.5,1.94,2.5,2.05,2.5,1.9,2.5,3.2,1.875,1.975,2.05,0.0,1.65,3.0,3.2,3.25,1.9,Rotherham,Millwall,Rotherham_Millwall_2004
114,3.2,2.1,3.6,-0.5,2.0,3.25,3.2,-0.5,3.5,4.0,1.83,3.6,3.2,1.83,1.85,1.74,1.9,3.35,2.1,2.0,1.95,3.1,1.71,1.95,3.25,2.05,1.8,1.85,-0.5,1.85,3.0,3.25,3.25,1.95,Sheffield United,Coventry,Sheffield United_Coventry_2004
115,3.2,2.1,2.75,-0.25,2.25,2.8,3.2,-0.25,2.62,2.87,2.2,2.85,3.2,2.25,1.8,1.72,2.3,2.75,2.12,2.3,2.0,3.0,1.85,2.3,3.2,1.95,1.9,1.85,-0.25,1.85,3.1,3.25,3.2,1.95,Watford,Reading,Watford_Reading_2004
116,3.3,1.65,6.0,-0.75,1.53,5.5,3.5,-0.75,5.0,5.5,1.5,5.3,3.5,1.57,1.95,1.9,1.61,4.5,1.94,1.65,1.85,4.4,2.0,1.6,3.5,1.875,1.975,1.85,-0.75,1.85,3.3,3.4,3.5,1.8,Wolves,Cardiff,Wolves_Cardiff_2004
117,3.2,2.8,2.2,0.0,2.75,2.3,3.2,,2.25,2.37,2.75,2.4,3.25,2.87,1.8,,2.75,2.4,,2.6,2.0,2.3,1.8,2.7,3.2,2.05,1.8,1.95,0.0,1.75,2.9,3.25,3.2,2.0,Nott'm Forest,West Ham,Nott'm Forest_West Ham_2004
118,3.2,2.0,3.4,-0.25,1.91,3.5,3.25,-0.25,3.3,3.2,1.91,3.4,3.2,2.1,1.9,1.88,1.95,3.4,1.96,1.95,1.9,3.1,1.95,2.0,3.25,1.95,1.9,1.85,-0.25,1.85,3.1,3.25,3.25,1.9,Burnley,Cardiff,Burnley_Cardiff_2004
119,3.2,3.0,2.1,0.0,2.75,2.25,3.2,0.0,2.15,2.3,3.0,2.25,3.25,2.75,1.8,1.74,2.9,2.3,2.1,2.75,2.0,2.1,1.73,2.9,3.25,2.1,1.75,1.9,0.0,1.79,3.0,3.2,3.2,2.1,Gillingham,Leicester,Gillingham_Leicester_2004
120,3.2,1.85,3.75,-0.5,1.91,3.5,3.25,-0.5,3.75,3.6,1.83,3.7,3.25,1.9,1.95,1.8,1.83,3.75,2.04,1.85,1.85,3.5,1.72,1.92,3.25,2.05,1.8,1.79,-0.5,1.9,3.1,3.2,3.2,1.92,Ipswich,Reading,Ipswich_Reading_2004
121,3.2,2.1,3.0,-0.25,2.0,3.25,3.25,-0.25,2.9,3.2,2.1,3.2,3.2,2.1,1.8,1.94,2.15,3.3,1.9,2.0,2.0,3.0,1.95,2.1,3.25,1.9,1.95,1.9,-0.25,1.79,3.0,3.2,3.2,1.9,Leeds,Stoke,Leeds_Stoke_2004
122,3.3,2.1,3.5,-0.25,2.0,3.25,3.25,-0.25,3.1,3.6,1.91,3.4,3.25,1.9,1.95,2.02,2.0,3.05,1.82,2.1,1.85,3.0,2.0,2.0,3.25,1.85,2.0,1.79,-0.25,1.9,3.0,3.2,3.25,1.85,Preston,Plymouth,Preston_Plymouth_2004
123,3.2,2.1,3.2,-0.25,2.2,2.88,3.2,-0.25,2.75,3.2,2.0,3.1,3.2,2.1,1.9,1.8,2.25,3.2,2.04,2.05,1.9,3.0,1.85,2.15,3.2,2.025,1.825,1.85,-0.25,1.85,3.0,3.2,3.2,2.0,QPR,Coventry,QPR_Coventry_2004
124,3.3,2.1,2.75,-0.25,2.2,2.88,3.1,-0.25,3.0,3.2,2.2,3.0,3.2,2.1,1.8,1.86,2.05,2.9,1.98,2.25,2.0,3.0,1.9,2.2,3.2,1.95,1.9,1.9,-0.25,1.79,3.0,3.25,3.2,1.95,Rotherham,Crewe,Rotherham_Crewe_2004
125,3.1,2.5,2.5,-0.25,2.38,2.62,3.15,0.0,2.5,2.75,2.5,2.62,3.25,2.3,1.75,2.06,2.5,2.7,1.78,2.35,2.05,2.4,2.05,2.45,3.2,2.075,1.775,2.0,0.0,1.71,3.0,3.2,3.2,1.8,Sheffield United,Sunderland,Sheffield United_Sunderland_2004
126,3.25,2.5,2.4,0.0,2.5,2.5,3.2,0.0,2.25,2.5,2.5,2.45,3.25,2.5,1.8,1.82,2.7,2.55,2.02,2.45,2.0,2.4,1.8,2.62,3.2,2.0,1.85,1.9,0.0,1.79,3.0,3.25,3.2,2.05,Watford,Wigan,Watford_Wigan_2004
127,3.1,2.6,2.4,0.0,2.5,2.5,3.2,0.0,2.3,2.62,2.5,2.45,3.25,2.37,1.8,1.74,2.75,2.6,2.1,2.4,2.0,2.3,1.85,2.62,3.2,2.05,1.8,1.9,0.0,1.79,3.0,3.25,3.2,2.0,Derby,West Ham,Derby_West Ham_2004
128,3.2,1.8,3.4,-0.5,1.83,3.75,3.25,-0.5,3.75,3.75,1.91,3.7,3.4,1.83,1.8,1.98,1.83,3.75,1.86,1.85,2.0,3.6,1.74,1.92,3.25,1.85,2.0,1.9,-0.5,1.79,3.1,3.25,3.2,1.9,Nott'm Forest,Brighton,Nott'm Forest_Brighton_2004
129,3.1,2.45,2.5,0.0,2.4,2.6,3.25,0.0,2.4,2.62,2.4,2.55,3.25,2.4,1.8,1.86,2.6,2.65,1.98,2.35,2.0,2.45,1.9,2.5,3.2,2.025,1.875,1.95,0.0,1.75,3.0,3.25,3.25,1.9,Brighton,Sheffield United,Brighton_Sheffield United_2004
130,3.1,2.3,2.5,0.0,2.38,2.62,3.2,0.0,2.62,2.75,2.5,2.65,3.25,2.3,1.8,2.02,2.37,2.5,1.82,2.5,2.0,2.6,1.95,2.45,3.2,1.825,2.075,1.9,0.0,1.79,3.0,3.2,3.2,1.85,Cardiff,Leeds,Cardiff_Leeds_2004
131,3.1,2.45,2.38,0.0,2.5,2.5,3.2,0.0,2.5,2.4,2.6,2.5,3.25,2.62,1.9,1.84,2.5,2.4,2.0,2.6,1.9,2.45,1.85,2.6,3.2,1.95,1.9,1.79,0.0,1.9,3.0,3.2,3.2,1.95,Crewe,Watford,Crewe_Watford_2004
132,3.3,1.7,4.5,-0.75,1.73,4.33,3.25,-0.75,4.5,4.33,1.67,4.5,3.4,1.72,1.85,1.8,1.66,4.3,2.04,1.75,1.95,4.0,1.9,1.75,3.25,2.0,1.85,1.85,-0.5,1.85,3.2,3.25,3.3,1.75,Leicester,Preston,Leicester_Preston_2004
133,3.25,1.75,4.33,-0.5,1.8,4.0,3.25,-0.5,4.2,4.0,1.73,4.15,3.3,1.8,1.85,2.1,1.72,4.0,1.74,1.8,1.95,3.8,1.84,1.8,3.25,1.825,2.025,1.75,-0.5,1.95,3.2,3.2,3.3,1.8,Plymouth,Gillingham,Plymouth_Gillingham_2004
134,3.0,1.7,4.5,-0.75,1.67,4.5,3.5,-0.75,4.8,5.0,1.67,4.75,3.5,1.61,1.8,1.84,1.72,5.0,2.0,1.6,2.0,4.0,1.85,1.71,3.4,1.95,1.9,1.9,-0.75,1.79,3.2,3.25,3.3,1.95,Reading,Burnley,Reading_Burnley_2004
135,3.2,1.9,3.75,-0.5,1.91,3.5,3.2,-0.5,3.75,3.6,1.8,3.55,3.25,1.9,1.9,1.78,1.83,3.35,2.06,2.0,1.9,3.3,1.7,1.95,3.25,2.0,1.85,1.85,-0.5,1.85,3.1,3.25,3.25,1.95,Stoke,QPR,Stoke_QPR_2004
136,3.2,1.7,4.5,-0.75,1.67,4.5,3.25,-0.75,4.33,5.0,1.62,4.75,3.5,1.61,1.9,1.96,1.72,5.0,1.88,1.65,1.9,4.0,1.9,1.71,3.4,1.975,1.875,1.85,-0.75,1.85,3.2,3.5,3.3,1.9,Sunderland,Derby,Sunderland_Derby_2004
137,3.1,1.9,3.75,-0.5,1.83,3.75,3.2,-0.5,3.6,3.75,1.83,3.75,3.4,1.83,1.9,2.08,1.9,3.35,1.76,2.0,1.9,3.3,1.74,1.91,3.25,1.925,1.925,1.9,-0.5,1.79,3.1,3.2,3.25,1.91,West Ham,Wolves,West Ham_Wolves_2004
138,3.6,1.5,8.0,-1.25,1.4,7.5,3.9,-1.25,7.5,7.0,1.36,7.5,4.33,1.36,1.95,1.8,1.4,7.0,2.04,1.4,1.85,5.0,1.9,1.43,3.75,2.0,1.85,1.85,-1.25,1.85,3.5,3.75,3.75,1.9,Wigan,Rotherham,Wigan_Rotherham_2004
139,3.1,2.4,2.6,0.0,2.4,2.6,3.25,0.0,2.6,2.62,2.38,2.65,3.25,2.4,2.0,1.84,2.4,2.65,2.0,2.35,1.8,2.5,1.95,2.45,3.2,1.9,1.95,1.85,0.0,1.85,3.0,3.2,3.2,1.85,Coventry,Ipswich,Coventry_Ipswich_2004
140,2.87,2.0,3.75,-0.25,2.0,3.25,3.25,-0.5,3.3,3.6,1.8,3.6,3.25,1.9,1.75,1.7,2.1,3.75,2.14,1.85,2.05,3.1,1.71,1.95,3.25,1.775,2.075,2.0,-0.5,1.71,3.1,3.25,3.25,1.95,Millwall,Nott'm Forest,Millwall_Nott'm Forest_2004
141,2.9,2.45,2.6,0.0,2.5,2.6,3.2,0.0,2.62,2.75,2.38,2.65,3.2,2.5,1.7,2.04,2.5,2.6,1.8,2.4,2.1,2.45,1.46,2.4,3.2,1.825,2.025,1.95,-0.5,1.75,3.0,3.2,3.25,2.4,Nott'm Forest,Wolves,Nott'm Forest_Wolves_2004
142,2.87,1.8,3.75,-0.5,1.83,3.75,3.25,-0.5,3.8,4.0,1.8,4.0,3.2,1.83,1.75,1.94,1.95,4.0,1.9,1.8,2.05,3.6,1.81,1.83,3.25,1.925,1.925,2.05,-0.5,1.65,3.1,3.25,3.3,1.83,Cardiff,Rotherham,Cardiff_Rotherham_2004
143,3.1,2.45,2.5,0.0,2.4,2.6,3.25,0.0,2.5,2.5,2.4,2.5,3.25,2.5,1.75,1.9,2.5,2.65,1.94,2.35,2.05,2.45,2.5,2.55,3.2,1.925,1.925,1.95,0.5,1.75,3.0,3.25,3.25,1.43,Coventry,Leicester,Coventry_Leicester_2004
144,3.2,2.1,3.0,-0.25,2.1,3.0,3.2,-0.25,3.1,3.2,2.1,3.15,3.2,2.1,1.95,1.92,2.05,2.9,1.92,2.2,1.85,3.0,1.6,2.1,3.25,1.9,1.95,1.85,-0.5,1.85,3.0,3.2,3.25,2.1,Crewe,Brighton,Crewe_Brighton_2004
145,3.2,2.0,2.75,-0.25,2.1,3.0,3.2,-0.25,3.0,3.2,2.2,3.15,3.2,2.1,1.9,2.04,2.1,3.0,1.8,2.15,1.9,3.1,1.6,2.1,3.25,1.85,2.0,1.9,-0.5,1.79,3.1,3.25,3.25,2.1,Derby,Watford,Derby_Watford_2004
146,2.9,1.75,5.0,-0.75,1.62,5.0,3.25,-0.75,4.5,5.0,1.62,4.8,3.5,1.61,2.0,1.9,1.8,5.0,1.94,1.65,1.8,3.8,1.99,1.67,3.4,1.925,1.925,1.95,-0.5,1.75,3.2,3.25,3.4,1.67,Ipswich,Burnley,Ipswich_Burnley_2004
147,3.0,1.9,3.5,-0.5,1.83,3.75,3.2,-0.5,3.6,3.6,1.91,3.7,3.25,1.9,1.8,1.86,1.95,4.4,1.98,1.75,2.0,3.5,1.73,1.91,3.25,2.05,1.8,1.95,-0.5,1.75,3.1,3.2,3.25,1.91,Leeds,Preston,Leeds_Preston_2004
148,3.1,2.6,2.38,0.0,2.6,2.4,3.15,0.0,2.3,2.5,2.6,2.45,3.25,2.5,1.8,1.8,2.75,2.55,2.04,2.5,2.0,2.4,2.45,2.6,3.2,2.05,1.8,1.85,0.5,1.85,2.9,3.2,3.25,1.44,Plymouth,Wigan,Plymouth_Wigan_2004
149,3.1,2.45,2.75,0.0,2.5,2.5,3.2,0.0,2.5,2.62,2.25,2.6,3.25,2.37,1.9,1.84,2.5,2.75,2.0,2.3,1.9,2.45,1.44,2.45,3.2,2.0,1.85,1.85,-0.5,1.85,3.0,3.2,3.25,2.45,QPR,West Ham,QPR_West Ham_2004
150,3.2,2.2,2.75,-0.25,2.25,2.8,3.2,-0.25,2.75,2.8,2.25,2.8,3.25,2.25,1.7,1.8,2.25,2.8,2.04,2.25,2.1,2.9,1.5,2.3,3.2,2.075,1.775,2.05,-0.5,1.65,2.9,3.2,3.25,2.3,Stoke,Reading,Stoke_Reading_2004
151,3.2,1.9,3.75,-0.5,1.83,3.75,3.2,-0.5,3.5,4.0,1.8,4.0,3.3,1.8,1.7,1.92,1.9,4.4,1.92,1.75,2.1,3.5,1.81,1.83,3.25,1.975,1.875,2.0,-0.5,1.71,3.1,3.25,3.3,1.83,Sunderland,Millwall,Sunderland_Millwall_2004
152,3.2,2.6,2.2,0.0,2.7,2.4,3.15,0.0,2.25,2.5,2.8,2.4,3.2,2.75,1.8,1.78,2.75,2.4,2.06,2.65,2.0,2.3,2.4,2.65,3.2,2.1,1.75,1.95,0.5,1.75,3.0,3.2,3.25,1.46,Gillingham,Sheffield United,Gillingham_Sheffield United_2004
153,3.25,2.1,2.75,0.0,2.2,2.8,3.3,0.0,2.75,2.8,2.2,2.8,3.25,2.25,1.75,1.92,2.2,3.0,1.92,2.1,2.05,3.0,1.5,2.3,3.25,1.8,2.05,1.95,-0.5,1.75,3.0,3.25,3.25,2.3,Brighton,Cardiff,Brighton_Cardiff_2004
154,3.2,1.9,3.2,-0.25,1.91,3.5,3.2,-0.25,3.5,3.4,2.0,3.45,3.25,2.0,1.8,2.0,1.9,3.2,1.84,2.05,2.0,3.3,1.67,2.0,3.25,1.85,2.0,1.95,-0.5,1.75,3.1,3.2,3.25,2.0,Burnley,Coventry,Burnley_Coventry_2004
155,3.2,2.2,2.75,-0.25,2.25,2.8,3.1,-0.25,2.8,2.87,2.25,2.9,3.3,2.2,1.85,1.8,2.2,2.9,2.04,2.25,1.95,2.8,1.53,2.25,3.2,2.0,1.85,1.9,-0.5,1.79,3.0,3.2,3.25,2.25,Leicester,Ipswich,Leicester_Ipswich_2004
156,3.2,1.7,5.0,-0.75,1.67,4.5,3.5,-0.75,4.33,4.5,1.57,4.6,3.25,1.72,1.75,1.86,1.72,5.0,1.98,1.6,2.05,4.2,1.96,1.7,3.4,1.95,1.9,2.0,-0.5,1.71,3.2,3.5,3.4,1.7,Millwall,Gillingham,Millwall_Gillingham_2004
157,3.1,2.3,2.6,-0.25,2.38,2.62,3.1,-0.25,2.62,2.62,2.38,2.65,3.25,2.4,1.75,2.0,2.37,2.8,1.84,2.3,2.05,2.6,1.5,2.4,3.2,1.975,1.875,1.95,-0.5,1.75,3.0,3.2,3.25,2.3,Preston,QPR,Preston_QPR_2004
158,3.3,1.8,4.0,-0.5,1.83,3.75,3.2,-0.5,3.75,4.0,1.8,4.0,3.2,1.83,1.7,1.94,1.8,3.65,1.9,1.9,2.1,3.6,1.79,1.85,3.25,1.9,1.95,2.0,-0.5,1.71,3.1,3.2,3.25,1.85,Reading,Leeds,Reading_Leeds_2004
159,3.25,2.8,2.5,0.0,2.6,2.4,3.15,0.0,2.4,2.62,2.5,2.45,3.25,2.4,1.75,1.84,2.5,2.35,2.0,2.7,2.05,2.2,2.45,2.6,3.2,1.95,1.9,1.95,0.5,1.75,3.0,3.2,3.25,1.44,Rotherham,Plymouth,Rotherham_Plymouth_2004
160,3.2,1.8,4.0,-0.5,1.8,4.0,3.25,-0.5,4.33,4.0,1.73,4.45,3.3,1.8,1.75,1.98,1.72,4.0,1.86,1.8,2.05,3.6,1.89,1.75,3.25,1.9,1.95,2.0,-0.5,1.71,3.1,3.4,3.3,1.75,Sheffield United,Nott'm Forest,Sheffield United_Nott'm Forest_2004
161,3.2,2.3,2.5,0.0,2.38,2.62,3.2,0.0,2.62,2.7,2.5,2.65,3.2,2.37,1.7,2.04,2.3,2.8,1.8,2.25,2.1,2.6,1.46,2.4,3.2,1.75,2.1,2.0,-0.5,1.71,3.0,3.2,3.25,2.4,Watford,Sunderland,Watford_Sunderland_2004
162,3.3,1.7,4.5,-0.75,1.73,4.33,3.3,-0.75,4.5,4.0,1.67,4.45,3.3,1.8,1.7,1.98,1.66,4.5,1.86,1.7,2.1,4.0,1.89,1.75,3.25,1.95,1.9,1.95,-0.5,1.75,3.2,3.25,3.3,1.75,West Ham,Stoke,West Ham_Stoke_2004
163,3.6,1.45,6.5,-1.25,1.44,6.5,3.7,-1.25,6.5,7.0,1.44,7.0,3.75,1.44,2.05,1.8,1.44,6.5,2.04,1.45,1.75,5.2,2.44,1.45,3.75,2.05,1.8,1.75,-0.5,1.95,3.7,3.6,3.75,1.45,Wigan,Crewe,Wigan_Crewe_2004
164,3.1,2.0,3.4,-0.5,2.0,3.3,3.2,-0.25,3.6,3.2,1.91,3.6,3.2,2.1,1.8,2.1,1.9,3.5,1.74,1.95,2.0,3.1,1.71,1.95,3.2,2.0,1.85,1.9,-0.5,1.79,3.1,3.25,3.25,1.95,Wolves,Derby,Wolves_Derby_2004
165,3.1,1.9,3.0,-0.25,2.1,3.25,3.2,-0.25,3.3,3.4,2.1,3.2,3.25,2.1,1.7,2.04,2.0,3.0,1.8,2.15,2.1,3.4,1.6,2.1,3.2,1.8,2.05,2.05,-0.5,1.65,3.0,3.2,3.2,2.1,Burnley,Derby,Burnley_Derby_2004
166,3.1,2.4,2.5,0.0,2.4,2.6,3.2,,2.6,2.62,2.5,2.6,3.25,2.37,1.7,,2.4,2.5,,2.5,2.1,2.6,1.44,2.45,3.2,1.85,2.0,2.15,-0.5,1.6,2.9,3.2,3.25,2.45,Brighton,Leeds,Brighton_Leeds_2004
