,WHD,IWH,LBA,B365AH,SBH,SBA,BWD,WHA,B365A,LBH,GBA,B365D,B365H,WHH,BWA,BWH,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
255,4.5,1.3,9.0,-1.5,1.29,8.0,4.25,7.5,8.0,1.29,8.5,4.33,1.3,1.3,7.4,1.35,8.0,2.83,1.3,4.5,1.75,2.1,1.55,-0.5,2.2,4.2,4.33,4.25,1.3,Genk,Beveren,Genk_Beveren_2004
256,,6.0,1.44,,6.5,1.4,4.0,,1.4,6.5,1.4,3.75,7.0,,1.4,6.75,1.4,1.72,6.75,4.0,,,1.85,-0.5,1.79,3.9,3.6,3.95,1.9,Lokeren,St Truiden,Lokeren_St Truiden_2004
257,3.05,1.8,3.5,-0.5,1.91,3.5,3.3,3.65,3.5,1.91,3.55,3.2,1.9,1.9,3.55,1.9,3.8,1.67,1.9,3.2,2.0,1.85,1.79,-0.5,1.85,3.1,3.2,3.3,1.95,Mouscron,Germinal,Mouscron_Germinal_2004
258,3.3,2.1,3.6,-0.5,1.91,3.5,3.4,3.5,3.0,1.8,3.0,3.2,2.1,1.85,3.25,1.95,2.8,1.57,2.05,3.2,2.05,1.8,1.71,-0.5,1.95,3.3,3.4,3.3,2.05,Cercle Brugge,Oostende,Cercle Brugge_Oostende_2004
259,3.3,2.1,3.6,1.0,1.91,3.4,3.3,3.35,3.6,1.8,3.6,3.25,1.83,1.9,3.55,1.9,2.8,,1.9,3.3,2.25,1.65,1.6,,2.1,3.3,3.4,3.3,,Louvieroise,Anderlecht,Louvieroise_Anderlecht_2004
260,4.75,1.27,9.0,-1.75,1.22,9.0,5.5,8.5,8.0,1.25,10.5,5.0,1.25,1.25,10.5,1.2,8.5,3.5,1.2,5.0,2.125,1.725,1.6,-0.5,2.1,4.3,4.6,5.25,1.2,Standard,Bergen,Standard_Bergen_2004
261,3.3,1.75,4.0,-0.5,1.8,4.0,3.45,3.75,4.0,1.73,4.0,3.4,1.72,1.8,4.3,1.7,4.0,1.81,1.75,3.25,2.0,1.85,1.71,-0.5,1.95,3.2,3.4,3.3,1.75,Anderlecht,Standard,Anderlecht_Standard_2004
262,3.8,,4.5,-0.75,,,3.5,5.0,5.0,1.62,4.75,3.6,1.57,1.5,4.2,1.7,,,1.57,,1.85,2.0,1.65,,2.0,,3.5,3.6,,Bergen,Westerlo,Bergen_Westerlo_2004
263,3.4,2.2,2.8,-0.25,2.2,2.75,3.2,2.65,2.8,2.2,2.75,3.1,2.25,2.2,2.9,2.2,2.8,1.49,2.2,3.4,1.85,2.0,1.71,-0.5,1.95,3.1,3.2,3.25,2.2,Beveren,Lokeren,Beveren_Lokeren_2004
264,6.5,1.2,12.0,-1.75,1.2,12.0,5.5,10.0,11.0,1.17,12.0,5.0,1.2,1.14,10.5,1.2,10.0,,1.16,5.0,1.875,1.975,1.35,,2.75,5.0,5.5,5.5,,Club Brugge,Germinal,Club Brugge_Germinal_2004
265,3.4,2.5,2.2,0.0,2.5,2.4,3.2,2.4,2.62,2.62,2.45,3.1,2.37,2.4,2.5,2.5,2.5,1.4,2.45,3.4,1.975,1.875,1.75,-0.5,1.9,3.0,3.5,3.25,2.45,Gent,Genk,Gent_Genk_2004
266,3.4,2.0,2.75,-0.25,2.2,2.88,3.2,2.8,3.1,2.2,2.9,3.1,2.1,2.1,2.9,2.2,3.0,1.54,2.1,3.2,1.925,1.925,1.71,-0.5,1.95,3.3,3.25,3.3,2.1,Oostende,FC Brussels,Oostende_FC Brussels_2004
267,3.4,1.7,3.75,-0.5,1.8,3.75,3.45,3.6,4.0,1.73,3.75,3.4,1.72,1.8,3.8,1.8,4.0,1.78,1.77,3.4,1.75,2.1,1.75,-0.5,1.9,3.3,3.5,3.4,1.77,St Truiden,Louvieroise,St Truiden_Louvieroise_2004
268,3.4,1.6,4.33,-0.75,1.62,4.5,3.5,4.75,5.0,1.67,4.75,3.5,1.57,1.6,5.0,1.6,4.4,2.05,1.57,3.6,2.05,1.8,1.83,-0.5,1.83,3.5,3.4,3.6,1.57,Charleroi,Mouscron,Charleroi_Mouscron_2004
269,3.2,2.1,3.25,-0.5,2.1,2.88,3.25,2.85,3.0,1.91,2.9,3.2,2.1,2.15,2.95,2.15,2.9,1.54,2.1,3.4,2.05,1.8,1.71,-0.5,1.95,3.2,3.4,3.3,2.1,Lierse,Cercle Brugge,Lierse_Cercle Brugge_2004
270,3.6,7.0,,1.25,6.0,1.5,3.75,1.5,1.44,,1.45,3.75,6.0,5.5,1.45,6.5,1.35,2.11,6.0,3.6,1.85,2.0,1.55,1.5,2.2,4.0,,3.75,1.44,Westerlo,Anderlecht,Westerlo_Anderlecht_2004
271,3.6,,,-0.5,1.75,3.8,3.4,3.8,3.75,,3.8,3.3,1.8,1.7,4.3,1.7,,1.81,1.75,3.5,1.8,2.05,1.83,-0.5,1.83,,,3.45,1.75,FC Brussels,Lierse,FC Brussels_Lierse_2004
272,5.0,1.25,,-1.5,1.29,8.5,4.4,9.5,8.0,,9.0,4.5,1.28,1.22,8.5,1.3,9.0,,1.25,4.5,1.85,2.0,1.55,,2.2,4.5,,4.65,,Genk,Oostende,Genk_Oostende_2004
273,3.5,,,-0.25,2.25,2.62,3.3,2.75,2.75,,2.75,3.25,2.2,2.1,2.75,2.25,,1.5,2.2,3.4,2.1,1.75,1.83,-0.5,1.83,,,3.3,2.2,Germinal,Bergen,Germinal_Bergen_2004
274,3.3,2.2,,-0.25,2.2,2.88,3.2,2.87,2.87,,2.9,3.0,2.25,2.1,2.8,2.25,2.7,1.54,2.1,3.2,1.925,1.925,1.75,-0.5,1.9,3.2,,3.3,2.1,Lokeren,Gent,Lokeren_Gent_2004
275,3.3,,,-0.75,1.8,3.75,3.45,3.75,4.0,,3.75,3.4,1.72,1.8,4.0,1.75,,1.76,1.8,3.4,1.925,1.925,1.65,-0.5,2.0,,,3.3,1.8,Louvieroise,Beveren,Louvieroise_Beveren_2004
276,3.75,7.0,,1.25,6.5,1.4,3.9,1.4,1.33,,1.4,4.33,7.0,7.0,1.4,7.0,1.35,,6.25,4.0,2.0,1.85,1.55,,2.2,4.0,,4.0,,Mouscron,Club Brugge,Mouscron_Club Brugge_2004
277,5.0,1.3,,-1.5,1.29,8.5,5.5,8.0,8.0,,9.0,5.5,1.22,1.25,10.5,1.2,8.0,,1.25,4.5,1.85,2.0,1.6,,2.1,4.2,,4.65,,Standard,St Truiden,Standard_St Truiden_2004
278,3.2,2.8,,0.25,2.75,2.25,3.2,2.3,2.2,,2.25,3.25,2.75,2.62,2.25,2.8,2.2,2.25,2.7,3.25,2.0,1.85,1.65,0.5,2.0,3.1,,3.2,1.46,Cercle Brugge,Charleroi,Cercle Brugge_Charleroi_2004
279,4.5,5.4,1.4,1.0,6.5,1.4,3.65,1.36,1.5,6.5,1.4,3.6,5.5,6.0,1.45,6.75,1.45,1.4,6.0,4.0,2.15,1.7,1.55,0.5,2.2,3.8,4.0,4.0,2.4,Bergen,Club Brugge,Bergen_Club Brugge_2004
280,5.0,1.2,,-1.75,1.22,10.0,5.0,11.0,11.0,,10.0,5.0,1.2,1.2,12.5,1.2,10.0,,1.2,5.0,1.875,1.975,,,,5.0,,5.0,,Anderlecht,Germinal,Anderlecht_Germinal_2004
281,3.5,4.6,,1.0,4.5,1.62,3.6,1.53,1.61,,1.55,3.5,4.5,5.5,1.65,4.5,1.6,1.55,5.0,3.6,1.975,1.875,1.6,0.5,2.1,3.4,,3.5,2.06,Beveren,Standard,Beveren_Standard_2004
282,3.4,,,-0.25,2.1,3.0,3.3,2.6,2.75,,2.65,3.25,2.2,2.25,3.0,2.1,,1.47,2.2,3.25,2.15,1.7,1.71,-0.5,1.95,,,3.3,2.2,Cercle Brugge,Mouscron,Cercle Brugge_Mouscron_2004
283,3.6,1.35,,-1.25,1.44,6.5,3.8,7.5,6.5,,6.35,3.6,1.44,1.4,7.3,1.4,7.0,2.26,1.45,3.75,1.95,1.9,1.71,-0.5,1.95,4.0,,3.5,1.45,Charleroi,FC Brussels,Charleroi_FC Brussels_2004
284,3.5,1.6,,-0.75,1.67,4.5,3.45,4.2,4.5,,4.5,3.5,1.61,1.66,5.0,1.6,4.6,1.97,1.6,3.4,1.925,1.925,1.83,-0.5,1.83,3.4,,3.5,1.6,Gent,Louvieroise,Gent_Louvieroise_2004
285,3.4,4.4,,0.75,4.33,1.67,3.4,1.66,1.66,,1.65,3.4,4.33,4.33,1.8,3.85,1.65,1.65,4.1,3.5,2.0,1.85,1.83,0.5,1.83,3.3,,3.5,1.89,Lierse,Genk,Lierse_Genk_2004
286,3.4,,,-0.5,1.73,4.0,3.5,3.6,4.0,,3.6,3.4,1.72,1.8,4.5,1.65,,1.77,1.75,3.5,1.875,1.975,1.65,-0.5,2.0,,,3.5,1.75,Oostende,Lokeren,Oostende_Lokeren_2004
287,3.4,,,-0.5,1.7,4.33,3.3,4.2,4.0,,4.0,3.4,1.72,1.7,3.9,1.8,,1.84,1.7,3.4,1.725,2.125,,-0.5,,,,3.4,1.7,St Truiden,Westerlo,St Truiden_Westerlo_2004
288,3.35,1.85,,-0.5,1.91,3.5,3.4,3.45,3.4,,3.55,3.25,1.9,1.85,3.25,1.95,3.6,1.71,1.85,3.25,1.925,1.925,1.65,-0.5,2.0,3.1,,3.3,1.85,Bergen,Mouscron,Bergen_Mouscron_2004
289,3.2,2.0,,-0.25,2.05,3.2,3.25,2.95,3.0,,3.1,3.2,2.1,2.1,3.3,2.0,3.1,1.57,2.1,3.2,1.9,1.95,1.71,-0.5,1.95,3.2,,3.2,2.1,Club Brugge,Anderlecht,Club Brugge_Anderlecht_2004
290,3.5,1.45,,-0.75,1.57,5.2,3.55,4.6,4.5,,4.5,3.5,1.61,1.6,4.85,1.6,5.0,,1.62,3.5,1.75,2.1,,,,4.0,,3.5,,FC Brussels,Cercle Brugge,FC Brussels_Cercle Brugge_2004
291,3.55,1.6,,-1.0,1.62,5.0,3.5,4.5,4.5,,4.75,3.5,1.61,1.6,5.0,1.6,4.6,,1.6,3.4,2.0,1.85,1.65,,2.0,3.4,,3.45,,Genk,Charleroi,Genk_Charleroi_2004
292,3.3,1.85,,-0.5,1.85,3.75,3.35,3.35,3.4,,3.55,3.25,1.9,1.9,3.65,1.85,3.4,1.71,1.85,3.25,1.925,1.925,1.75,-0.5,1.9,3.3,,3.3,1.85,Germinal,St Truiden,Germinal_St Truiden_2004
293,3.4,1.65,,-0.75,1.67,4.5,3.5,4.1,4.33,,4.25,3.4,1.66,1.7,4.55,1.65,4.4,1.89,1.68,3.4,1.85,2.0,1.71,-0.5,1.95,3.5,,3.4,1.68,Lokeren,Lierse,Lokeren_Lierse_2004
294,3.4,,,0.0,2.25,2.62,3.2,2.9,2.8,,2.8,3.4,2.1,2.05,2.8,2.25,,,2.15,3.4,1.85,2.0,1.6,,2.1,,,3.3,,Louvieroise,Oostende,Louvieroise_Oostende_2004
295,3.9,1.45,,-1.25,1.4,6.5,4.0,6.3,7.0,,6.5,3.75,1.4,1.4,6.75,1.4,5.4,2.44,1.4,4.0,1.775,2.075,1.65,-0.5,2.0,3.8,,3.9,1.4,Standard,Gent,Standard_Gent_2004
296,3.0,,,-0.25,2.2,3.0,3.25,3.05,3.0,,3.0,3.2,2.1,2.15,3.3,2.0,,,2.15,3.1,2.0,1.85,,,,,,3.1,,Westerlo,Beveren,Westerlo_Beveren_2004
297,5.1,1.2,,-1.5,1.22,10.0,5.5,10.0,9.0,,9.0,5.5,1.2,1.2,10.5,1.2,9.0,3.21,1.23,5.0,1.7,2.2,,-0.5,,5.3,,5.0,1.23,Anderlecht,Bergen,Anderlecht_Bergen_2004
298,3.55,3.8,,0.75,4.33,1.67,3.45,1.6,1.57,,1.65,3.5,5.0,4.5,1.7,4.3,1.7,1.65,4.5,3.5,2.2,1.7,1.65,0.5,2.0,3.1,,3.4,1.94,Cercle Brugge,Genk,Cercle Brugge_Genk_2004
299,3.4,1.7,,-0.75,1.75,4.0,3.4,4.1,4.0,,4.0,3.4,1.72,1.7,4.05,1.75,4.0,1.81,1.75,3.4,2.1,1.75,1.71,-0.5,1.95,3.3,,3.3,1.75,Charleroi,Lokeren,Charleroi_Lokeren_2004
300,3.5,1.6,,-0.75,1.67,4.5,3.5,4.6,5.0,,4.5,3.5,1.57,1.6,4.55,1.65,4.4,1.94,1.65,3.4,1.775,2.075,1.65,-0.5,2.0,3.5,,3.4,1.65,Gent,Westerlo,Gent_Westerlo_2004
301,,,,-0.75,1.75,4.0,3.5,,4.5,,4.0,3.5,1.61,,4.55,1.65,,1.82,1.73,3.4,1.825,2.025,1.6,-0.5,2.1,,,3.4,1.73,Germinal,Beveren,Germinal_Beveren_2004
302,3.3,1.9,,-0.5,2.0,3.1,3.35,3.35,3.2,,3.35,3.2,2.0,1.9,3.65,1.85,3.3,1.65,1.95,3.4,2.025,1.825,1.65,-0.5,2.0,3.3,,3.25,1.95,Lierse,Louvieroise,Lierse_Louvieroise_2004
303,3.3,1.9,,-0.5,1.95,3.4,3.3,3.5,3.2,,3.4,3.2,2.0,1.85,3.55,1.9,3.3,1.65,1.95,3.25,2.025,1.825,1.65,-0.5,2.0,3.3,,3.2,1.95,Mouscron,FC Brussels,Mouscron_FC Brussels_2004
304,4.1,7.0,,1.25,6.5,1.44,3.8,1.4,1.28,,1.4,4.5,8.0,6.0,1.4,7.3,1.35,1.44,6.5,3.75,2.2,1.65,1.55,0.5,2.2,4.0,,3.75,2.33,Oostende,Standard,Oostende_Standard_2004
305,3.4,3.7,,0.5,4.0,1.73,3.4,1.7,1.8,,1.75,3.3,3.75,4.1,1.8,3.8,1.8,1.75,4.0,3.5,2.15,1.7,1.6,0.5,2.1,3.2,,3.35,1.82,St Truiden,Club Brugge,St Truiden_Club Brugge_2004
