,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
14,17:00:00,2,Anderlecht,15,0,0,0,0,0,0,4,18,D,9,2019-08-04,Mouscron,B1,3,2,4,7,D,4,Mouscron_Anderlecht_2019
15,19:00:00,0,Waasland-Beveren,20,0,4,1,2,0,1,2,11,H,10,2019-08-04,Antwerp,B1,6,11,6,15,H,4,Antwerp_Waasland-Beveren_2019
16,19:30:00,0,Mechelen,12,1,0,0,0,0,0,2,11,D,1,2019-08-09,Anderlecht,B1,0,4,8,12,D,1,Anderlecht_Mechelen_2019
17,17:00:00,0,Club Brugge,11,0,0,2,0,0,0,0,17,A,10,2019-08-10,Oostende,B1,8,4,3,8,D,6,Oostende_Club Brugge_2019
18,19:00:00,1,Kortrijk,17,0,1,3,1,0,0,1,18,A,11,2019-08-10,Cercle Brugge,B1,9,6,2,13,H,3,Cercle Brugge_Kortrijk_2019
19,19:00:00,2,Waasland-Beveren,17,0,1,1,0,0,1,1,20,D,7,2019-08-10,Eupen,B1,4,1,4,4,A,7,Eupen_Waasland-Beveren_2019
20,19:30:00,1,Waregem,16,0,0,2,0,0,1,2,20,A,8,2019-08-10,Genk,B1,7,3,3,10,A,2,Genk_Waregem_2019
21,13:30:00,4,Standard,16,1,2,1,2,0,0,4,16,H,25,2019-08-11,St Truiden,B1,9,5,0,6,H,5,St Truiden_Standard_2019
22,17:00:00,0,Antwerp,8,0,2,1,0,0,0,1,20,H,6,2019-08-11,Charleroi,B1,2,4,5,10,D,4,Charleroi_Antwerp_2019
23,19:00:00,0,Gent,15,0,2,1,2,0,1,1,15,H,11,2019-08-11,Mouscron,B1,4,2,2,6,H,7,Mouscron_Gent_2019
24,19:30:00,3,Eupen,12,0,0,0,0,0,0,4,19,D,7,2019-08-16,Club Brugge,B1,3,1,7,11,D,3,Club Brugge_Eupen_2019
25,17:00:00,1,Anderlecht,15,0,4,2,0,0,1,1,21,H,9,2019-08-17,Kortrijk,B1,5,5,1,8,A,3,Kortrijk_Anderlecht_2019
26,19:00:00,0,Cercle Brugge,8,0,3,1,0,0,1,4,22,H,3,2019-08-17,Mechelen,B1,2,4,5,7,A,3,Mechelen_Cercle Brugge_2019
27,19:30:00,2,Genk,14,0,0,4,0,0,1,0,4,A,16,2019-08-17,Waasland-Beveren,B1,5,2,3,7,A,3,Waasland-Beveren_Genk_2019
28,13:30:00,0,Mouscron,8,0,4,1,2,0,0,1,16,H,2,2019-08-18,Standard,B1,0,6,3,10,H,4,Standard_Mouscron_2019
29,17:00:00,0,St Truiden,14,1,2,0,1,0,0,4,13,H,6,2019-08-18,Antwerp,B1,3,4,5,15,H,4,Antwerp_St Truiden_2019
30,19:00:00,0,Oostende,6,0,2,0,0,0,0,1,15,H,5,2019-08-18,Gent,B1,2,4,5,11,D,4,Gent_Oostende_2019
31,19:30:00,2,Charleroi,13,0,3,1,1,0,0,1,15,H,4,2019-08-19,Waregem,B1,2,3,3,5,H,5,Waregem_Charleroi_2019
32,19:30:00,0,Anderlecht,8,0,1,0,0,0,0,1,16,H,8,2019-08-23,Genk,B1,2,4,5,6,D,10,Genk_Anderlecht_2019
33,19:00:00,2,Waasland-Beveren,13,0,1,0,0,0,0,1,8,H,10,2019-08-24,Cercle Brugge,B1,2,2,3,7,D,7,Cercle Brugge_Waasland-Beveren_2019
34,19:00:00,2,Waregem,15,0,0,0,0,0,0,1,15,D,8,2019-08-24,St Truiden,B1,2,2,5,13,D,4,St Truiden_Waregem_2019
35,19:30:00,2,Mechelen,18,0,2,1,0,0,0,3,12,H,11,2019-08-24,Oostende,B1,6,8,6,13,D,9,Oostende_Mechelen_2019
36,17:00:00,2,Kortrijk,9,0,2,1,0,1,1,3,18,H,6,2019-08-25,Standard,B1,2,5,7,8,A,3,Standard_Kortrijk_2019
37,19:00:00,3,Eupen,17,0,2,0,1,0,0,3,11,H,6,2019-08-25,Mouscron,B1,2,4,6,5,H,6,Mouscron_Eupen_2019
38,19:30:00,1,Mouscron,13,0,2,2,2,0,1,1,16,D,10,2019-08-30,Mechelen,B1,5,4,5,8,H,7,Mechelen_Mouscron_2019
39,17:00:00,2,St Truiden,14,0,0,2,0,0,1,1,7,A,10,2019-08-31,Eupen,B1,3,6,7,16,A,1,Eupen_St Truiden_2019
40,19:00:00,1,Oostende,16,0,2,2,0,0,1,1,15,D,12,2019-08-31,Kortrijk,B1,3,3,7,6,A,1,Kortrijk_Oostende_2019
41,19:30:00,1,Charleroi,18,0,0,4,0,0,1,0,11,A,7,2019-08-31,Waasland-Beveren,B1,6,1,7,5,A,4,Waasland-Beveren_Charleroi_2019
42,13:30:00,2,Genk,16,0,1,1,1,0,0,4,13,D,13,2019-09-01,Club Brugge,B1,3,5,6,10,H,5,Club Brugge_Genk_2019
43,17:00:00,2,Standard,15,0,1,0,1,0,0,2,12,H,11,2019-09-01,Anderlecht,B1,5,4,1,10,H,3,Anderlecht_Standard_2019
44,19:00:00,1,Cercle Brugge,12,0,3,2,3,0,1,4,16,H,7,2019-09-01,Gent,B1,3,8,4,17,H,2,Gent_Cercle Brugge_2019
45,19:00:00,0,Antwerp,7,0,2,0,2,0,0,2,16,H,3,2019-09-01,Waregem,B1,2,4,5,10,H,6,Waregem_Antwerp_2019
46,19:30:00,6,Genk,14,0,2,1,2,0,0,1,8,H,11,2019-09-13,Charleroi,B1,4,3,1,3,H,3,Charleroi_Genk_2019
47,17:00:00,0,Standard,11,0,1,4,1,0,1,2,10,A,10,2019-09-14,Oostende,B1,8,3,2,4,D,9,Oostende_Standard_2019
48,19:00:00,3,Waregem,18,1,1,1,0,0,1,2,20,D,4,2019-09-14,Eupen,B1,2,2,5,9,A,2,Eupen_Waregem_2019
49,19:00:00,2,Waasland-Beveren,12,0,1,1,0,0,0,1,11,D,12,2019-09-14,St Truiden,B1,4,2,6,4,D,9,St Truiden_Waasland-Beveren_2019
50,19:30:00,1,Club Brugge,13,0,0,2,0,0,1,2,6,A,8,2019-09-14,Cercle Brugge,B1,4,4,3,11,A,9,Cercle Brugge_Club Brugge_2019
51,13:30:00,4,Antwerp,13,0,1,2,0,1,0,4,13,A,13,2019-09-15,Anderlecht,B1,8,2,11,10,D,4,Anderlecht_Antwerp_2019
52,17:00:00,1,Mechelen,10,0,3,0,3,0,0,3,9,H,4,2019-09-15,Gent,B1,0,9,7,13,H,4,Gent_Mechelen_2019
53,19:30:00,3,Kortrijk,14,1,2,0,1,0,0,3,16,H,7,2019-09-15,Mouscron,B1,2,4,6,8,H,5,Mouscron_Kortrijk_2019
54,19:30:00,0,Mechelen,19,0,2,3,1,0,0,3,18,A,9,2019-09-20,Kortrijk,B1,6,7,6,11,H,2,Kortrijk_Mechelen_2019
55,17:00:00,2,St Truiden,13,0,0,3,0,0,1,3,13,A,5,2019-09-21,Charleroi,B1,5,2,12,12,A,2,Charleroi_St Truiden_2019
56,19:00:00,1,Cercle Brugge,14,0,3,1,1,0,1,2,13,H,5,2019-09-21,Antwerp,B1,1,8,5,13,D,2,Antwerp_Cercle Brugge_2019
57,19:00:00,1,Mouscron,11,0,1,1,0,0,1,2,11,D,6,2019-09-21,Waasland-Beveren,B1,4,2,2,7,A,4,Waasland-Beveren_Mouscron_2019
58,19:30:00,2,Oostende,11,0,3,1,2,0,1,2,11,H,14,2019-09-21,Genk,B1,5,3,8,14,H,4,Genk_Oostende_2019
59,13:30:00,0,Eupen,9,1,3,0,2,0,0,2,14,H,4,2019-09-22,Standard,B1,1,8,6,15,H,3,Standard_Eupen_2019
60,17:00:00,1,Anderlecht,11,0,2,1,1,0,1,2,14,H,5,2019-09-22,Club Brugge,B1,4,8,8,17,D,3,Club Brugge_Anderlecht_2019
61,19:00:00,1,Gent,11,1,2,2,1,0,1,1,17,D,13,2019-09-22,Waregem,B1,5,2,3,6,D,2,Waregem_Gent_2019
