year,team,type_rating,value_rating
2008,Pacos Ferreira,static_ft_total_g>35,198.8
2009,Pacos Ferreira,static_ft_total_g>35,233.0
2010,Pacos Ferreira,static_ft_total_g>35,223.0
2011,Pacos Ferreira,static_ft_total_g>35,256.5
2012,Pacos Ferreira,static_ft_total_g>35,263.0
2013,Pacos Ferreira,static_ft_total_g>35,239.8
2014,Pacos Ferreira,static_ft_total_g>35,303.2
2015,Pacos Ferreira,static_ft_total_g>35,292.2
2016,Pacos Ferreira,static_ft_total_g>35,284.8
2017,Pacos Ferreira,static_ft_total_g>35,242.4
2018,Pacos Ferreira,static_ft_total_g>35,249.6
2019,Pacos Ferreira,static_ft_total_g>35,185.0
2020,Pacos Ferreira,static_ft_total_g>35,208.4
2007,Aves,static_ft_total_g>35,131.1
2008,Aves,static_ft_total_g>35,116.7
2009,Aves,static_ft_total_g>35,112.2
2010,Aves,static_ft_total_g>35,132.9
2011,Aves,static_ft_total_g>35,116.4
2012,Aves,static_ft_total_g>35,126.4
2013,Aves,static_ft_total_g>35,156.5
2014,Aves,static_ft_total_g>35,136.6
2015,Aves,static_ft_total_g>35,142.1
2016,Aves,static_ft_total_g>35,154.5
2017,Aves,static_ft_total_g>35,115.4
2018,Aves,static_ft_total_g>35,161.3
2019,Aves,static_ft_total_g>35,181.7
2020,Aves,static_ft_total_g>35,231.9
2007,Chaves,static_ft_total_g>35,77.9
2008,Chaves,static_ft_total_g>35,76.8
2009,Chaves,static_ft_total_g>35,85.6
2010,Chaves,static_ft_total_g>35,119.6
2011,Chaves,static_ft_total_g>35,116.4
2012,Chaves,static_ft_total_g>35,126.4
2013,Chaves,static_ft_total_g>35,156.5
2014,Chaves,static_ft_total_g>35,136.6
2015,Chaves,static_ft_total_g>35,142.1
2016,Chaves,static_ft_total_g>35,154.5
2017,Chaves,static_ft_total_g>35,197.8
2018,Chaves,static_ft_total_g>35,246.7
2019,Chaves,static_ft_total_g>35,276.2
2020,Chaves,static_ft_total_g>35,232.2
2007,Est Amadora,static_ft_total_g>35,123.4
2008,Est Amadora,static_ft_total_g>35,166.7
2009,Est Amadora,static_ft_total_g>35,192.2
2010,Est Amadora,static_ft_total_g>35,192.9
2011,Est Amadora,static_ft_total_g>35,156.4
2012,Est Amadora,static_ft_total_g>35,136.4
2013,Est Amadora,static_ft_total_g>35,156.5
2014,Est Amadora,static_ft_total_g>35,136.6
2015,Est Amadora,static_ft_total_g>35,142.1
2016,Est Amadora,static_ft_total_g>35,154.5
2017,Est Amadora,static_ft_total_g>35,115.4
2018,Est Amadora,static_ft_total_g>35,102.5
2019,Est Amadora,static_ft_total_g>35,90.8
2020,Est Amadora,static_ft_total_g>35,108.6
2007,Benfica,static_ft_total_g>35,253.3
2008,Benfica,static_ft_total_g>35,222.6
2009,Benfica,static_ft_total_g>35,278.8
2010,Benfica,static_ft_total_g>35,369.6
2011,Benfica,static_ft_total_g>35,333.0
2012,Benfica,static_ft_total_g>35,406.5
2013,Benfica,static_ft_total_g>35,406.6
2014,Benfica,static_ft_total_g>35,323.3
2015,Benfica,static_ft_total_g>35,342.8
2016,Benfica,static_ft_total_g>35,371.0
2017,Benfica,static_ft_total_g>35,334.3
2018,Benfica,static_ft_total_g>35,370.0
2019,Benfica,static_ft_total_g>35,467.0
2020,Benfica,static_ft_total_g>35,434.5
2007,Santa Clara,static_ft_total_g>35,77.9
2008,Santa Clara,static_ft_total_g>35,76.8
2009,Santa Clara,static_ft_total_g>35,85.6
2010,Santa Clara,static_ft_total_g>35,119.6
2011,Santa Clara,static_ft_total_g>35,116.4
2012,Santa Clara,static_ft_total_g>35,126.4
2013,Santa Clara,static_ft_total_g>35,156.5
2014,Santa Clara,static_ft_total_g>35,136.6
2015,Santa Clara,static_ft_total_g>35,142.1
2016,Santa Clara,static_ft_total_g>35,154.5
2017,Santa Clara,static_ft_total_g>35,115.4
2018,Santa Clara,static_ft_total_g>35,102.5
2019,Santa Clara,static_ft_total_g>35,161.2
2020,Santa Clara,static_ft_total_g>35,184.6
2007,Gil Vicente,static_ft_total_g>35,148.5
2008,Gil Vicente,static_ft_total_g>35,112.1
2009,Gil Vicente,static_ft_total_g>35,97.4
2010,Gil Vicente,static_ft_total_g>35,119.6
2011,Gil Vicente,static_ft_total_g>35,116.4
2012,Gil Vicente,static_ft_total_g>35,206.4
