,WHD,IWH,LBA,B365AH,SBH,SBA,BWD,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,BWA,LBAHH,BWH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
281,3.3,1.8,5.0,-0.75,1.73,4.5,3.35,-0.75,4.33,4.33,1.62,4.5,3.25,1.72,1.85,1.86,1.7,4.0,1.98,1.8,1.95,4.0,1.8,1.77,3.3,2.05,1.85,1.85,-0.75,1.85,3.0,3.25,3.4,2.0,Espanol,Sociedad,Espanol_Sociedad_2004
282,3.1,2.5,2.2,0.25,2.88,2.38,3.25,0.25,2.3,2.4,2.8,2.38,3.2,2.87,1.75,2.1,2.75,2.25,1.74,2.85,2.05,2.5,1.7,2.9,3.2,1.75,2.15,1.9,0.0,1.79,3.0,3.2,3.2,2.05,La Coruna,Barcelona,La Coruna_Barcelona_2004
283,3.4,1.6,4.5,-0.75,1.67,4.8,3.5,-0.75,4.33,4.5,1.67,5.35,3.4,1.66,1.9,1.88,1.66,5.25,1.96,1.6,1.9,4.8,1.9,1.67,3.4,1.95,1.95,1.79,-0.75,1.9,3.3,3.25,3.4,1.9,Ath Bilbao,Levante,Ath Bilbao_Levante_2004
284,3.1,2.4,2.6,0.0,2.38,2.7,3.2,0.0,2.62,2.7,2.38,2.8,3.2,2.3,1.8,2.06,2.37,2.7,1.78,2.4,2.0,2.6,2.0,2.45,3.2,1.775,2.125,1.85,0.0,1.85,3.0,3.2,3.2,1.8,Mallorca,Sevilla,Mallorca_Sevilla_2004
285,3.1,2.3,2.75,-0.25,2.3,2.8,3.2,-0.25,2.75,2.75,2.25,2.95,3.25,2.25,1.65,1.8,2.3,2.8,2.04,2.3,2.2,2.7,1.77,2.35,3.25,2.05,1.85,2.0,-0.25,1.71,3.0,3.2,3.2,2.05,Numancia,Santander,Numancia_Santander_2004
286,4.33,1.3,7.0,-1.25,1.36,7.0,4.25,-1.25,8.0,7.5,1.4,7.75,4.33,1.33,2.1,1.86,1.3,8.0,1.98,1.35,1.7,8.0,1.85,1.4,4.5,2.0,1.9,1.71,-1.25,2.0,4.2,3.75,4.25,1.95,Real Madrid,Malaga,Real Madrid_Malaga_2004
287,3.6,1.45,6.5,-1.0,1.44,6.5,4.25,-1.0,6.5,6.5,1.44,7.0,3.75,1.44,1.8,1.92,1.44,8.0,1.92,1.35,2.0,5.8,1.95,1.5,4.0,1.925,1.975,1.9,-1.0,1.79,3.6,3.6,3.75,1.85,Valencia,Getafe,Valencia_Getafe_2004
288,3.25,2.1,3.0,-0.25,2.1,3.2,3.25,-0.25,3.3,3.0,2.1,3.33,3.25,2.1,1.7,1.94,1.95,3.05,1.9,2.15,2.1,3.2,1.95,2.15,3.2,1.9,2.0,2.05,-0.25,1.65,2.9,3.2,3.2,1.85,Zaragoza,Ath Madrid,Zaragoza_Ath Madrid_2004
289,3.3,1.8,4.33,-0.5,1.8,4.2,3.35,-0.5,4.33,4.33,1.73,4.25,3.25,1.72,1.75,1.94,1.7,4.0,1.9,1.8,2.05,3.7,1.83,1.85,3.25,1.9,2.0,1.85,-0.5,1.85,3.2,3.2,3.2,1.85,Sociedad,Osasuna,Sociedad_Osasuna_2004
290,3.3,1.75,4.33,-0.5,1.8,4.0,3.4,-0.5,4.33,4.0,1.73,4.33,3.5,1.72,1.65,1.96,1.7,4.55,1.88,1.7,2.2,4.2,1.9,1.8,3.4,1.85,2.05,1.95,-0.5,1.75,3.1,3.2,3.4,1.8,Villarreal,Ath Bilbao,Villarreal_Ath Bilbao_2004
291,3.2,2.3,2.62,0.0,2.5,2.6,3.25,0.0,2.62,2.37,2.5,2.75,3.2,2.62,1.65,1.84,2.3,2.6,2.0,2.45,2.2,2.7,1.9,2.45,3.2,2.025,1.875,2.0,0.0,1.71,3.0,2.88,3.25,1.9,Zaragoza,Valencia,Zaragoza_Valencia_2004
292,3.4,4.4,1.67,0.75,4.75,1.7,3.4,0.75,1.6,1.66,4.5,1.67,3.6,5.0,1.8,1.88,4.8,1.7,1.96,4.5,2.0,1.65,1.85,5.0,3.5,2.0,1.9,1.85,0.75,1.85,3.3,3.25,3.4,1.95,Albacete,Real Madrid,Albacete_Real Madrid_2004
293,3.6,1.45,7.0,-1.0,1.5,6.0,3.7,-1.0,7.5,5.5,1.4,6.5,3.75,1.5,1.9,1.92,1.4,7.0,1.92,1.45,1.9,5.4,1.9,1.5,3.75,1.95,1.95,1.9,-1.0,1.79,3.8,3.75,3.75,1.9,Ath Madrid,Mallorca,Ath Madrid_Mallorca_2004
294,3.6,1.45,6.5,-1.25,1.44,7.0,4.0,-1.0,6.5,5.5,1.44,7.0,4.0,1.44,2.0,1.98,1.44,7.25,1.86,1.4,1.8,5.4,1.75,1.45,3.75,2.175,1.725,1.71,-1.25,2.0,3.8,3.6,4.0,2.05,Barcelona,Betis,Barcelona_Betis_2004
295,3.1,2.7,2.38,0.0,2.7,2.4,3.25,0.0,2.37,2.37,2.6,2.55,3.2,2.62,1.65,1.82,2.62,2.25,2.02,2.85,2.2,2.4,1.8,2.65,3.2,2.05,1.85,2.05,0.0,1.65,2.9,3.2,3.15,2.0,Levante,La Coruna,Levante_La Coruna_2004
296,3.25,1.8,4.33,-0.5,1.85,4.0,3.35,-0.5,3.8,3.75,1.73,4.3,3.3,1.83,1.65,2.0,1.8,4.3,1.84,1.75,2.2,4.2,1.87,1.83,3.25,1.85,2.05,2.05,-0.5,1.65,2.9,3.2,3.3,1.83,Malaga,Getafe,Malaga_Getafe_2004
297,3.1,2.2,2.8,-0.25,2.25,3.0,3.3,-0.25,3.0,2.75,2.2,3.15,3.25,2.25,1.75,1.88,2.15,3.35,1.96,2.0,2.05,2.9,1.9,2.2,3.1,2.0,1.9,1.9,-0.25,1.79,3.0,3.2,3.25,1.9,Santander,Espanol,Santander_Espanol_2004
298,3.75,1.4,6.5,-1.25,1.44,6.5,3.7,-1.25,7.0,5.5,1.44,7.0,4.0,1.44,2.0,1.78,1.4,7.0,2.06,1.45,1.8,6.0,1.8,1.45,4.0,2.1,1.8,1.85,-1.25,1.85,3.9,3.6,4.0,2.0,Sevilla,Numancia,Sevilla_Numancia_2004
299,3.1,1.9,4.0,-0.5,1.8,4.33,3.35,-0.5,4.0,4.33,1.8,4.2,3.3,1.83,1.85,2.1,1.8,4.0,1.74,1.8,1.95,3.5,1.85,1.83,3.25,1.825,2.075,1.85,-0.5,1.85,3.1,3.2,3.3,1.83,Ath Bilbao,Sociedad,Ath Bilbao_Sociedad_2004
300,3.1,2.9,2.2,0.25,3.0,2.2,3.3,0.25,2.2,2.2,2.8,2.25,3.25,2.8,1.61,1.86,2.87,2.15,1.98,3.0,2.25,2.2,1.85,3.0,3.2,2.0,1.9,2.05,0.25,1.65,3.0,3.2,3.2,1.95,Numancia,Ath Madrid,Numancia_Ath Madrid_2004
301,3.6,1.55,6.5,-1.0,1.53,5.5,3.6,-1.0,6.5,6.0,1.44,6.5,3.5,1.5,1.9,2.0,1.44,6.3,1.84,1.5,1.9,5.0,2.0,1.5,3.75,1.85,2.05,1.85,-1.0,1.85,3.4,3.6,3.75,1.8,Betis,Levante,Betis_Levante_2004
302,3.1,2.0,3.2,-0.25,2.05,3.3,3.3,-0.25,3.5,3.0,2.0,3.25,3.25,2.1,1.65,2.02,1.95,3.35,1.82,2.0,2.2,3.2,2.0,2.1,3.2,1.85,2.05,2.05,-0.25,1.65,3.1,3.2,3.3,1.8,Espanol,Sevilla,Espanol_Sevilla_2004
303,3.3,1.7,5.0,-0.5,1.8,4.2,3.35,-0.5,4.5,4.33,1.62,4.7,3.25,1.72,1.65,1.98,1.66,4.0,1.86,1.8,2.15,4.4,1.94,1.75,3.25,1.875,2.025,2.0,-0.5,1.71,3.1,3.25,3.3,1.75,Getafe,Albacete,Getafe_Albacete_2004
304,3.25,2.0,3.5,-0.25,2.05,3.3,3.3,-0.25,3.3,3.25,1.91,3.55,3.25,2.0,1.61,2.08,1.95,3.5,1.76,1.95,2.25,3.2,2.0,2.0,3.2,1.85,2.05,2.05,-0.25,1.65,3.1,3.2,3.25,1.8,La Coruna,Villarreal,La Coruna_Villarreal_2004
305,3.25,2.3,2.6,-0.25,2.3,2.8,3.2,-0.25,2.5,2.62,2.38,2.75,3.2,2.37,1.7,1.78,2.4,2.75,2.06,2.35,2.1,2.6,1.75,2.4,3.2,2.1,1.8,1.95,-0.25,1.75,3.1,3.2,3.25,2.05,Mallorca,Zaragoza,Mallorca_Zaragoza_2004
306,3.0,1.8,3.0,-0.25,2.05,3.3,3.2,-0.5,3.2,3.0,2.1,3.5,3.25,2.1,1.7,1.82,2.1,3.2,2.02,2.1,2.1,3.7,2.05,2.0,3.2,1.725,2.175,1.95,-0.25,1.75,3.2,3.2,3.25,1.75,Osasuna,Santander,Osasuna_Santander_2004
307,3.0,2.3,2.8,-0.25,2.38,2.8,3.2,-0.25,2.9,3.0,2.2,2.85,3.25,2.3,1.75,1.86,2.25,2.85,1.98,2.3,2.05,2.7,1.8,2.35,3.3,2.075,1.825,1.9,-0.25,1.79,3.0,3.2,3.3,2.0,Real Madrid,Barcelona,Real Madrid_Barcelona_2004
308,3.75,1.4,6.0,-1.25,1.44,6.5,3.75,-1.25,7.0,6.5,1.5,7.25,3.75,1.44,1.85,1.8,1.4,7.0,2.04,1.45,1.95,6.5,2.0,1.45,4.0,2.1,1.8,1.9,-1.0,1.79,3.7,3.4,3.85,1.75,Valencia,Malaga,Valencia_Malaga_2004
309,3.1,1.85,4.33,-0.5,1.85,4.0,3.3,-0.5,4.0,4.33,1.73,4.0,3.3,1.83,1.65,2.0,1.8,3.5,1.84,1.95,2.2,3.8,1.81,1.85,3.4,1.875,2.025,1.95,-0.5,1.75,3.0,3.2,3.3,1.85,Ath Madrid,Espanol,Ath Madrid_Espanol_2004
310,3.6,1.4,6.5,-1.0,1.44,7.0,3.6,-1.0,6.5,6.5,1.44,7.3,3.75,1.44,1.9,1.98,1.44,6.4,1.86,1.5,1.9,6.5,1.95,1.45,3.75,1.925,1.975,1.79,-1.0,1.9,3.7,3.6,3.75,1.85,Sevilla,Osasuna,Sevilla_Osasuna_2004
311,3.2,2.4,2.6,-0.25,2.4,2.7,3.2,-0.25,2.62,2.62,2.4,2.75,3.2,2.37,1.65,1.78,2.3,2.8,2.06,2.3,2.2,2.6,1.72,2.4,3.2,2.125,1.775,2.05,-0.25,1.65,3.0,3.1,3.2,2.08,Sociedad,La Coruna,Sociedad_La Coruna_2004
312,3.2,2.3,2.5,-0.25,2.38,2.75,3.2,-0.25,2.75,2.62,2.4,2.9,3.2,2.37,1.65,1.86,2.25,2.8,1.98,2.3,2.2,2.7,1.9,2.3,3.2,2.0,1.9,2.05,-0.25,1.65,3.0,3.25,3.2,1.9,Albacete,Malaga,Albacete_Malaga_2004
313,5.0,1.25,10.0,-1.5,1.25,11.0,6.0,-1.5,8.0,10.0,1.25,11.0,5.0,1.28,2.0,1.82,1.25,10.0,2.02,1.2,1.8,9.0,1.85,1.25,5.25,2.025,1.875,1.65,-1.5,2.05,4.5,4.5,5.0,1.95,Barcelona,Getafe,Barcelona_Getafe_2004
314,3.4,4.4,1.62,1.0,5.25,1.62,3.5,1.0,1.6,1.61,5.0,1.6,3.4,6.0,1.9,1.96,4.8,1.6,1.88,5.25,1.9,1.7,1.95,5.4,3.75,1.9,2.0,1.75,1.0,1.95,3.1,3.25,3.5,1.85,Levante,Real Madrid,Levante_Real Madrid_2004
315,3.2,3.3,1.91,0.5,3.4,2.0,3.3,0.5,2.0,1.9,3.4,2.0,3.25,3.5,1.9,1.94,3.2,2.0,1.9,3.35,1.9,2.0,2.0,3.5,3.25,1.875,2.025,1.85,0.5,1.85,3.0,3.25,3.3,1.7,Mallorca,Valencia,Mallorca_Valencia_2004
316,3.1,2.3,2.6,-0.25,2.3,2.88,3.2,-0.25,2.87,2.62,2.38,2.85,3.2,2.37,1.9,1.8,2.2,2.8,2.04,2.3,1.9,2.7,1.78,2.3,3.2,2.1,1.8,1.85,-0.25,1.85,3.0,3.2,3.25,2.02,Santander,Ath Bilbao,Santander_Ath Bilbao_2004
317,3.2,1.9,3.5,-0.5,1.91,3.75,3.3,-0.5,3.75,3.5,1.91,3.8,3.25,1.9,2.0,1.9,1.83,3.5,1.94,1.95,1.8,3.5,1.77,1.91,3.25,2.0,1.9,1.71,-0.5,2.0,3.1,3.2,3.3,1.91,Villarreal,Betis,Villarreal_Betis_2004
318,3.75,1.5,5.5,-1.0,1.5,6.5,3.7,-1.0,6.0,6.0,1.53,6.5,3.5,1.5,1.8,1.74,1.44,7.0,2.1,1.45,2.0,5.4,1.78,1.51,3.6,2.125,1.775,1.9,-1.0,1.79,3.5,3.5,3.6,2.02,Zaragoza,Numancia,Zaragoza_Numancia_2004
319,3.25,2.2,2.75,0.0,2.4,2.7,3.25,0.0,2.7,2.6,2.25,2.8,3.2,2.4,1.65,2.04,2.25,2.4,1.8,2.65,2.2,2.9,2.05,2.4,3.2,1.825,2.075,2.05,0.0,1.65,3.0,3.2,3.2,1.77,Osasuna,Ath Madrid,Osasuna_Ath Madrid_2004
320,3.75,1.5,6.0,-1.0,1.5,6.0,3.75,-1.0,6.0,6.5,1.5,6.0,3.6,1.53,2.05,1.78,1.44,7.0,2.06,1.45,1.75,5.4,2.0,1.55,4.0,2.15,1.75,1.71,-0.75,2.0,3.5,3.4,3.7,1.7,Real Madrid,Villarreal,Real Madrid_Villarreal_2004
321,3.2,2.0,3.5,-0.25,2.25,2.9,3.2,-0.25,3.1,2.8,1.91,3.1,3.25,2.2,1.9,1.9,2.05,2.8,1.94,2.3,1.9,3.2,1.9,2.2,3.2,1.95,1.95,1.85,-0.25,1.85,3.1,3.2,3.2,1.9,Ath Bilbao,Sevilla,Ath Bilbao_Sevilla_2004
322,3.4,1.55,4.5,-0.75,1.67,4.8,3.45,-0.75,4.8,5.0,1.67,5.25,3.6,1.57,2.0,1.9,1.6,4.85,1.94,1.65,1.8,5.0,1.9,1.65,3.4,1.95,1.95,1.75,-0.75,1.95,3.4,3.25,3.5,1.9,Betis,Sociedad,Betis_Sociedad_2004
323,3.3,1.9,3.75,-0.5,1.85,4.0,3.35,-0.5,3.75,3.5,1.83,4.0,3.25,1.9,1.75,1.94,1.8,4.0,1.9,1.8,2.05,3.6,1.79,1.9,3.25,1.975,1.925,1.9,-0.5,1.79,3.0,3.2,3.25,1.9,Espanol,Zaragoza,Espanol_Zaragoza_2004
324,3.1,2.0,3.75,-0.5,1.91,3.75,3.3,-0.5,4.0,3.5,1.8,3.7,3.25,1.9,1.66,1.78,1.8,3.85,2.06,1.85,2.15,3.6,1.72,2.0,3.25,2.125,1.75,2.0,-0.5,1.71,2.8,3.25,3.2,2.0,Getafe,Levante,Getafe_Levante_2004
325,3.6,1.5,5.0,-0.75,1.53,6.0,3.7,-0.75,5.5,6.0,1.57,5.85,3.4,1.53,1.75,1.96,1.5,6.0,1.88,1.5,2.05,5.4,2.0,1.6,3.6,1.9,2.0,1.95,-0.75,1.75,3.5,3.5,3.5,1.8,La Coruna,Santander,La Coruna_Santander_2004
326,3.4,4.6,1.62,0.75,4.75,1.67,3.5,0.75,1.6,1.61,5.0,1.65,3.6,5.5,1.85,1.86,4.8,1.6,1.98,5.25,1.95,1.65,1.85,5.25,3.5,1.975,1.925,1.95,0.75,1.75,3.2,3.25,3.5,1.95,Malaga,Barcelona,Malaga_Barcelona_2004
327,3.4,2.1,3.2,-0.25,2.25,2.88,3.25,,3.0,2.8,2.0,3.05,3.25,2.2,1.7,,2.0,2.95,,2.2,2.1,3.0,1.85,2.25,3.25,2.025,1.875,2.0,-0.25,1.71,3.1,3.2,3.2,1.95,Numancia,Mallorca,Numancia_Mallorca_2004
328,4.33,1.3,8.0,-1.25,1.33,8.5,4.75,,8.0,7.5,1.33,8.5,4.33,1.33,1.95,,1.3,8.2,,1.3,1.85,8.0,1.64,1.35,4.33,1.85,2.05,1.79,-1.5,1.9,4.2,4.0,4.3,1.93,Valencia,Albacete,Valencia_Albacete_2004
329,3.1,2.5,2.38,0.0,2.7,2.4,3.15,0.0,2.37,2.4,2.6,2.4,3.2,2.6,2.0,1.82,2.62,2.5,2.02,2.6,2.0,2.5,1.8,2.65,3.2,2.025,1.875,2.0,0.0,1.71,3.0,3.2,3.2,1.6,Osasuna,Villarreal,Osasuna_Villarreal_2004
330,3.3,1.85,3.75,-0.5,1.91,3.75,3.3,-0.5,3.75,3.5,1.8,3.75,3.2,1.9,1.8,1.9,1.8,3.65,1.94,1.9,2.0,3.6,1.74,1.9,3.25,1.95,1.95,2.0,-0.5,1.71,3.1,3.25,3.25,1.9,Ath Madrid,Ath Bilbao,Ath Madrid_Ath Bilbao_2004
331,3.3,4.4,1.67,0.5,4.75,1.67,3.45,,1.61,1.72,4.33,1.72,3.4,4.0,1.75,,5.0,1.7,,4.5,2.05,1.65,1.72,4.5,3.4,2.15,1.75,2.0,0.5,1.71,3.3,3.4,3.35,1.92,Numancia,Valencia,Numancia_Valencia_2004
332,3.25,3.8,1.8,0.5,4.33,1.75,3.4,0.5,1.72,1.83,3.75,1.83,3.3,4.33,1.8,1.9,4.2,1.8,1.94,4.0,2.0,1.8,1.83,3.9,3.6,1.975,1.925,1.85,0.5,1.85,3.1,3.25,3.3,1.79,Sociedad,Real Madrid,Sociedad_Real Madrid_2004
333,6.5,1.15,15.0,-1.75,1.18,13.0,6.5,,12.0,15.0,1.11,15.0,6.5,1.16,2.05,,1.12,13.0,,1.15,1.75,12.0,1.95,1.15,6.5,1.875,2.025,1.6,-1.75,2.15,6.0,6.5,6.0,1.85,Barcelona,Albacete,Barcelona_Albacete_2004
334,3.1,1.75,3.2,-0.5,1.95,3.6,3.3,-0.5,3.6,3.75,2.0,3.75,3.2,1.83,1.75,1.86,1.9,3.35,1.98,2.0,2.05,4.0,1.76,1.87,3.25,1.975,1.925,1.95,-0.5,1.75,3.2,3.2,3.3,1.87,Levante,Malaga,Levante_Malaga_2004
335,3.2,2.5,2.4,-0.25,2.5,2.6,3.15,,2.3,2.62,2.5,2.5,3.1,2.37,1.85,,2.62,2.65,,2.45,1.95,2.5,1.75,2.5,3.2,2.15,1.75,1.95,0.0,1.75,3.0,3.25,3.25,2.05,Mallorca,Espanol,Mallorca_Espanol_2004
336,3.25,2.6,2.5,0.0,2.62,2.5,3.2,0.0,2.4,2.5,2.5,2.45,3.1,2.5,1.9,1.88,2.5,2.4,1.96,2.7,1.9,2.4,1.85,2.65,3.1,2.0,1.9,1.85,0.0,1.85,3.0,3.2,3.15,1.95,Santander,Betis,Santander_Betis_2004
337,3.3,1.9,4.33,-0.5,1.91,3.75,3.35,-0.5,3.75,3.5,1.73,3.75,3.2,1.9,1.7,1.9,1.8,3.45,1.94,1.95,2.1,3.5,1.76,1.87,3.25,2.0,1.9,1.95,-0.5,1.75,3.1,3.2,3.3,1.87,Sevilla,La Coruna,Sevilla_La Coruna_2004
338,3.75,1.45,6.5,-1.25,1.44,7.0,4.0,-1.25,7.0,7.0,1.44,7.0,3.75,1.4,1.8,1.84,1.4,7.25,2.0,1.4,2.0,5.8,1.8,1.42,3.75,2.05,1.85,1.85,-1.25,1.85,3.6,3.6,3.9,2.0,Villarreal,Getafe,Villarreal_Getafe_2004
339,3.25,1.7,4.33,-0.5,1.8,4.0,3.4,-0.5,4.2,4.33,1.73,4.4,3.2,1.72,1.75,1.92,1.72,4.55,1.92,1.7,2.05,4.2,1.89,1.75,3.4,1.9,2.0,2.0,-0.5,1.71,3.2,3.2,3.3,1.75,Zaragoza,Osasuna,Zaragoza_Osasuna_2004
340,3.2,2.0,3.75,-0.5,1.95,3.6,3.25,-0.5,3.2,3.75,1.83,3.5,3.25,1.83,1.95,1.82,2.0,3.75,2.02,1.9,1.85,3.1,1.69,1.95,3.25,2.05,1.85,1.79,-0.5,1.85,3.2,3.2,3.25,1.95,Ath Bilbao,Zaragoza,Ath Bilbao_Zaragoza_2004
341,2.9,2.4,2.75,-0.25,2.4,2.9,3.2,-0.25,2.9,3.0,2.25,2.8,3.1,2.4,1.85,1.82,2.3,3.0,2.02,2.2,1.95,2.8,1.85,2.35,3.1,2.025,1.875,1.95,-0.25,1.75,2.8,3.2,3.1,1.95,Betis,Sevilla,Betis_Sevilla_2004
342,3.25,2.3,2.8,-0.25,2.2,2.88,3.45,,2.5,2.87,2.1,2.75,3.25,2.2,1.85,,2.4,2.9,,2.15,1.95,2.5,1.75,2.2,3.4,2.15,1.75,1.95,-0.25,1.75,3.2,3.4,3.35,2.05,Osasuna,Mallorca,Osasuna_Mallorca_2004
343,5.5,1.22,10.0,-1.5,1.22,10.5,6.5,-1.5,12.0,11.0,1.22,10.0,5.5,1.25,2.0,1.9,1.16,13.0,1.94,1.15,1.8,9.5,1.9,1.22,6.0,1.9,2.0,1.6,-1.5,2.15,4.8,5.0,5.5,1.9,Real Madrid,Santander,Real Madrid_Santander_2004
344,3.3,2.4,2.4,0.0,2.5,2.5,3.3,,2.2,2.62,2.5,2.5,3.2,2.37,1.65,,2.7,2.7,,2.35,2.2,2.4,2.0,2.5,3.3,1.825,2.075,1.95,0.0,1.75,3.2,3.25,3.25,1.8,Albacete,Levante,Albacete_Levante_2004
345,4.5,1.3,8.0,-1.0,1.36,7.5,4.0,,8.0,7.5,1.29,7.5,3.75,1.4,2.0,,1.28,7.25,,1.4,1.8,8.0,,1.36,4.33,1.6,2.4,1.75,,1.95,4.2,4.5,4.25,,Espanol,Numancia,Espanol_Numancia_2004
346,3.3,2.1,3.0,-0.25,2.1,3.2,3.25,,3.0,3.0,2.1,3.1,3.25,2.1,1.8,,2.05,3.25,,2.05,2.0,3.2,1.9,2.1,3.25,1.9,2.0,1.95,-0.25,1.75,2.9,3.2,3.25,1.9,Getafe,Sociedad,Getafe_Sociedad_2004
347,3.4,1.9,3.75,-0.25,2.05,3.3,3.2,-0.25,2.9,3.5,1.83,3.25,3.25,1.9,1.7,1.96,2.05,3.3,1.88,2.05,2.1,3.4,1.95,2.05,3.2,1.875,2.025,2.05,-0.25,1.65,3.2,3.2,3.2,1.85,La Coruna,Ath Madrid,La Coruna_Ath Madrid_2004
348,3.2,2.7,2.25,0.25,2.88,2.25,3.2,,2.15,2.3,2.75,2.25,3.2,2.7,1.8,,2.9,2.25,,2.9,2.0,2.3,1.85,2.85,3.25,2.0,1.9,1.95,0.25,1.75,3.0,3.2,3.25,1.95,Malaga,Villarreal,Malaga_Villarreal_2004
349,3.2,2.7,2.25,0.25,2.8,2.4,3.2,0.25,2.25,2.3,2.75,2.35,3.2,2.7,1.85,2.08,2.75,2.4,1.76,2.7,1.95,2.3,2.05,2.7,3.25,1.75,2.15,1.9,0.25,1.79,3.0,3.2,3.2,1.75,Valencia,Barcelona,Valencia_Barcelona_2004
350,3.4,5.8,1.36,0.75,6.0,1.57,3.75,0.75,1.5,1.57,7.0,1.52,3.6,6.0,1.85,1.72,6.0,1.45,2.12,7.0,1.95,1.45,1.52,6.0,3.6,2.15,1.75,1.85,0.5,1.85,3.6,4.0,3.6,2.25,Levante,Barcelona,Levante_Barcelona_2004
351,3.2,3.1,1.91,0.25,3.0,2.2,3.3,0.25,2.25,2.2,3.5,2.2,3.25,3.2,1.85,1.88,2.75,1.95,1.96,3.5,1.95,2.0,1.9,3.0,3.4,1.95,1.95,1.85,0.25,1.85,3.2,3.2,3.3,1.9,Sevilla,Real Madrid,Sevilla_Real Madrid_2004
352,3.2,2.3,2.8,-0.25,2.3,2.8,3.25,,2.62,2.75,2.2,2.9,3.2,2.25,1.85,,2.3,2.85,,2.25,1.95,2.6,1.53,2.25,3.25,2.15,1.75,1.95,-0.5,1.71,3.1,3.2,3.25,2.25,Ath Madrid,Betis,Ath Madrid_Betis_2004
353,3.2,2.2,2.8,-0.25,2.3,2.8,3.25,-0.25,2.9,2.62,2.2,2.9,3.2,2.3,1.9,1.76,2.15,2.85,2.08,2.25,1.9,2.9,1.53,2.25,3.25,2.125,1.775,1.9,-0.5,1.79,3.0,3.2,3.25,2.25,Espanol,Valencia,Espanol_Valencia_2004
354,3.4,2.1,3.2,-0.25,2.0,3.25,3.25,,3.0,3.25,1.91,3.3,3.2,2.0,1.95,,2.0,3.4,,2.0,1.85,3.1,1.67,2.0,3.4,1.75,2.15,1.85,-0.5,1.85,3.0,3.5,3.4,2.0,Mallorca,Ath Bilbao,Mallorca_Ath Bilbao_2004
355,3.3,2.2,2.5,0.0,2.5,2.6,3.15,,2.62,2.5,2.4,2.6,3.2,2.4,1.66,,2.25,2.45,,2.65,2.15,2.8,1.9,2.5,3.2,1.925,1.975,2.0,0.0,1.71,3.1,3.25,3.2,1.9,Numancia,Osasuna,Numancia_Osasuna_2004
356,3.4,1.6,4.0,-0.75,1.67,4.75,3.35,,4.33,4.5,1.73,4.65,3.25,1.66,1.75,,1.66,4.3,,1.75,2.05,4.6,1.9,1.7,3.4,1.925,1.975,1.95,-0.75,1.66,3.4,3.4,3.4,1.9,Santander,Getafe,Santander_Getafe_2004
357,3.3,1.8,3.75,-0.5,1.85,4.0,3.35,,3.75,3.75,1.8,4.0,3.2,1.83,1.75,,1.8,4.0,,1.8,2.05,3.8,1.81,1.85,3.25,1.9,2.0,1.95,-0.5,1.75,3.1,3.25,3.3,1.85,Sociedad,Malaga,Sociedad_Malaga_2004
358,5.0,1.15,12.0,-1.5,1.25,10.0,4.75,,9.5,8.5,1.17,11.0,4.33,1.28,1.95,,1.22,8.2,,1.3,1.85,12.0,,1.25,5.0,1.875,2.025,1.65,,2.05,6.0,5.5,5.0,,Villarreal,Albacete,Villarreal_Albacete_2004
359,3.2,2.1,3.75,-0.25,2.2,3.0,3.3,,3.2,3.0,1.83,3.05,3.0,2.2,1.8,,2.0,3.35,,2.0,2.0,2.9,1.95,2.2,3.2,1.875,2.025,1.95,-0.25,1.71,3.2,3.2,3.2,1.85,Zaragoza,La Coruna,Zaragoza_La Coruna_2004
360,3.75,1.45,6.0,-1.25,1.44,7.0,4.0,,6.0,7.0,1.5,7.0,4.0,1.36,2.15,,1.44,7.25,,1.4,1.66,5.8,2.44,1.45,3.75,1.9,2.0,1.71,-0.5,1.95,3.6,3.4,3.75,1.45,Betis,Zaragoza,Betis_Zaragoza_2004
361,3.4,1.45,6.5,-1.0,1.5,6.0,3.75,-1.0,6.0,7.0,1.44,7.0,3.5,1.53,2.2,1.84,1.5,7.0,2.0,1.45,1.65,5.8,2.44,1.45,4.0,2.025,1.875,1.65,-0.5,2.0,3.6,3.6,3.75,1.45,Real Madrid,Ath Madrid,Real Madrid_Ath Madrid_2004
362,3.1,2.3,2.75,-0.25,2.4,2.7,3.2,,2.62,2.62,2.25,2.7,3.2,2.3,1.9,,2.37,2.8,,2.3,1.9,2.6,1.47,2.35,3.2,2.175,1.725,1.85,-0.5,1.85,3.1,3.2,3.25,2.35,Albacete,Sociedad,Albacete_Sociedad_2004
363,4.33,1.3,8.0,-1.25,1.33,7.5,4.75,,8.0,7.5,1.36,8.0,3.6,1.4,2.1,,1.3,8.2,,1.3,1.7,8.0,,1.33,4.6,1.775,2.125,1.6,,2.1,4.2,3.75,4.5,,Ath Bilbao,Numancia,Ath Bilbao_Numancia_2004
364,3.4,1.75,3.5,-0.5,1.85,4.0,3.3,,3.5,3.75,1.8,4.0,3.5,1.9,2.15,,1.83,3.65,,1.9,1.66,4.2,1.82,1.8,3.5,2.05,1.85,1.65,-0.5,2.05,3.1,3.5,3.35,1.8,Barcelona,Villarreal,Barcelona_Villarreal_2004
