,WHD,IWH,LBA,B365AH,SBH,SBA,SOA,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,SOH,SOD,LBAHH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
206,3.1,1.65,5.0,-0.75,1.62,5.0,5.0,-0.75,5.5,5.0,1.62,4.9,3.4,1.61,1.8,1.85,1.61,1.62,3.4,2.0,2.0,4.4,1.85,1.65,3.4,1.975,1.925,1.85,-0.75,1.85,3.3,3.25,3.45,2.0,Santander,Murcia,Santander_Murcia_2003
207,3.2,2.5,2.5,0.0,2.5,2.5,2.5,0.0,2.62,2.6,2.4,2.6,3.2,2.4,1.9,1.9,2.3,2.5,3.2,1.95,1.9,2.5,1.9,2.5,3.2,1.95,1.95,1.85,0.0,1.85,3.0,3.25,3.2,1.95,Sevilla,Barcelona,Sevilla_Barcelona_2003
208,3.5,1.4,7.5,-1.0,1.44,6.5,6.5,-1.0,7.0,7.0,1.4,6.5,3.6,1.44,1.75,1.9,1.44,1.44,3.75,1.95,2.05,6.0,1.9,1.48,3.75,2.0,1.9,1.85,-1.0,1.85,3.9,3.6,3.7,1.95,Valencia,Osasuna,Valencia_Osasuna_2003
209,3.1,2.1,3.0,-0.25,2.25,2.88,2.88,-0.25,3.1,2.8,2.1,3.0,3.25,2.2,1.75,1.85,2.1,2.25,3.1,2.0,2.05,3.1,1.85,2.25,3.1,2.025,1.875,1.95,-0.25,1.75,3.0,3.2,3.1,2.0,Zaragoza,Mallorca,Zaragoza_Mallorca_2003
210,3.2,1.8,3.75,-0.25,1.85,3.75,3.75,-0.25,4.33,3.75,1.833,3.9,3.25,1.833,1.66,2.05,1.72,1.85,3.25,1.8,2.15,4.0,2.1,1.9,3.25,1.775,2.125,2.0,-0.25,1.71,3.0,3.2,3.15,1.75,Ath Madrid,Osasuna,Ath Madrid_Osasuna_2003
211,3.1,1.9,3.5,-0.5,2.0,3.4,,-0.5,3.3,3.75,1.909,3.35,3.2,2.0,1.85,1.8,2.0,,,2.05,1.95,3.5,1.8,2.05,3.1,2.025,1.875,1.75,-0.5,1.95,3.1,3.2,3.15,2.05,Betis,Celta,Betis_Celta_2003
212,3.2,3.5,2.0,0.5,3.25,2.0,2.0,0.5,1.83,2.0,3.2,2.05,3.25,3.25,1.8,1.95,3.75,3.25,3.25,1.9,2.0,1.9,2.05,3.3,3.25,1.825,2.075,1.85,0.5,1.85,3.1,3.2,3.25,1.8,Malaga,Valencia,Malaga_Valencia_2003
213,3.75,1.4,6.5,-1.0,1.4,7.5,7.5,-1.25,7.0,7.0,1.444,7.5,3.6,1.444,1.95,1.8,1.4,1.4,3.75,2.05,1.85,6.5,2.0,1.4,3.75,1.85,2.05,1.71,-1.0,2.0,3.7,3.6,4.0,1.8,Barcelona,Albacete,Barcelona_Albacete_2003
214,3.6,1.35,7.0,-1.0,1.44,7.0,7.0,-1.0,7.5,5.5,1.4,6.5,3.5,1.533,2.0,1.9,1.4,1.44,3.6,1.95,1.8,7.0,1.9,1.5,3.6,2.025,1.875,1.65,-1.0,2.05,4.0,3.75,3.6,1.95,La Coruna,Sevilla,La Coruna_Sevilla_2003
215,3.2,2.1,2.75,-0.25,2.2,3.0,3.0,-0.25,2.75,2.875,2.25,3.0,3.2,2.2,1.9,1.9,2.25,2.2,3.1,1.95,1.9,3.1,1.85,2.2,3.1,2.025,1.875,1.9,-0.25,1.79,3.0,3.2,3.2,2.0,Mallorca,Ath Bilbao,Mallorca_Ath Bilbao_2003
216,3.1,2.3,2.75,-0.25,2.3,2.8,2.8,-0.25,2.8,2.875,2.25,2.8,3.0,2.3,1.8,1.9,2.25,2.3,3.1,1.95,2.0,2.8,1.9,2.35,3.1,1.95,1.95,1.85,-0.25,1.85,2.9,3.2,3.15,1.95,Murcia,Zaragoza,Murcia_Zaragoza_2003
217,3.2,1.8,4.333,-0.75,1.8,4.0,4.0,-0.75,4.33,3.5,1.727,4.0,3.25,1.909,1.85,1.9,1.72,1.8,3.25,1.95,1.95,3.8,1.85,1.85,3.25,2.1,1.8,1.75,-0.75,1.95,3.1,3.2,3.25,2.0,Sociedad,Santander,Sociedad_Santander_2003
218,3.1,3.6,1.8,0.5,4.33,1.72,1.73,0.5,1.8,1.833,3.75,1.8,3.25,3.75,1.9,1.8,4.0,4.33,3.25,2.05,1.9,1.85,1.8,4.2,3.25,2.0,1.9,1.75,0.5,1.95,3.1,3.25,3.25,2.05,Valladolid,Real Madrid,Valladolid_Real Madrid_2003
219,3.4,1.45,6.5,-1.0,1.57,5.5,5.5,-1.0,6.0,5.5,1.444,5.7,3.4,1.571,1.95,1.95,1.5,1.57,3.4,1.9,1.85,5.8,1.9,1.58,3.4,1.975,1.925,1.75,-1.0,1.95,3.6,3.6,3.45,1.95,Villarreal,Espanol,Villarreal_Espanol_2003
220,6.0,1.2,15.0,-1.75,1.2,10.0,10.0,-1.75,12.0,13.0,1.143,12.0,7.0,1.167,2.37,1.95,1.14,1.2,5.5,1.9,1.57,10.0,1.95,1.2,5.5,1.95,1.95,1.45,-1.75,2.5,5.0,5.5,5.5,1.9,Real Madrid,Malaga,Real Madrid_Malaga_2003
221,3.3,1.6,5.5,-0.75,1.66,4.5,4.5,-0.75,5.0,5.0,1.571,5.5,3.4,1.615,1.9,2.05,1.61,1.67,3.4,1.8,1.9,4.8,1.65,1.6,3.4,1.875,2.025,1.79,-1.0,1.9,3.3,3.25,3.4,2.15,Valencia,Ath Madrid,Valencia_Ath Madrid_2003
222,3.0,3.5,1.909,0.5,3.3,2.0,2.0,0.5,2.0,1.909,3.5,2.0,3.2,3.6,1.8,1.9,3.4,3.3,3.2,1.95,2.0,1.9,1.95,3.45,3.2,1.9,2.0,1.85,0.5,1.85,3.1,3.2,3.2,1.9,Albacete,La Coruna,Albacete_La Coruna_2003
223,3.4,1.45,6.5,-1.0,1.5,6.0,6.0,-1.0,6.0,6.0,1.444,5.85,3.4,1.533,1.8,1.85,1.5,1.5,3.5,2.0,2.0,5.8,1.55,1.55,3.5,2.1,1.8,1.75,-1.25,1.95,3.6,3.6,3.5,2.3,Ath Bilbao,Murcia,Ath Bilbao_Murcia_2003
224,3.1,2.0,2.8,-0.25,2.3,2.8,2.8,-0.25,2.8,2.8,2.2,3.0,3.25,2.2,1.8,1.95,2.25,2.3,3.1,1.9,2.0,3.2,2.15,2.25,3.1,1.95,1.95,1.79,0.0,1.9,3.1,3.2,3.1,1.65,Celta,Villarreal,Celta_Villarreal_2003
225,3.1,2.3,2.75,-0.25,2.37,2.7,2.7,-0.25,2.8,2.8,2.25,2.8,3.25,2.2,1.85,1.85,2.25,1.61,3.1,2.0,1.95,2.7,2.05,2.3,3.1,2.025,1.875,1.95,0.0,1.75,3.0,3.2,3.2,1.7,Espanol,Valladolid,Espanol_Valladolid_2003
226,3.1,2.7,2.5,0.0,2.6,2.5,2.5,0.0,2.5,2.4,2.5,2.4,3.2,2.6,1.8,1.85,2.5,2.6,3.0,2.0,2.0,2.4,1.55,2.65,3.0,2.025,1.875,1.85,-0.25,1.85,2.9,3.2,3.2,2.3,Osasuna,Barcelona,Osasuna_Barcelona_2003
227,3.0,2.3,3.0,-0.25,2.25,2.8,2.8,0.0,3.0,2.75,2.1,2.85,3.25,2.25,1.8,2.05,2.2,2.25,3.2,1.8,2.0,2.9,1.7,2.35,3.2,2.05,1.85,1.79,-0.25,1.85,2.8,3.2,3.1,2.05,Santander,Betis,Santander_Betis_2003
228,3.1,1.9,3.2,-0.25,2.1,3.1,3.1,-0.25,3.3,3.25,2.0,3.35,3.25,2.0,1.8,2.05,2.0,2.1,3.2,1.8,2.0,3.5,2.45,2.1,3.2,1.825,2.075,1.85,0.0,1.85,3.1,3.2,3.1,1.5,Sevilla,Mallorca,Sevilla_Mallorca_2003
229,3.1,2.8,2.2,0.25,2.75,2.3,2.25,0.25,2.3,2.375,2.8,2.35,3.25,2.875,1.85,2.05,2.75,2.75,3.25,1.8,1.95,2.3,2.05,2.75,3.2,1.85,2.05,1.85,0.25,1.79,2.9,3.2,3.2,1.8,Zaragoza,Sociedad,Zaragoza_Sociedad_2003
230,3.1,2.4,2.75,0.0,2.37,2.75,2.75,0.0,2.62,2.625,2.375,2.75,3.2,2.375,1.7,2.05,2.37,2.38,3.0,1.8,2.1,2.8,1.7,2.37,3.0,1.8,2.1,2.0,-0.25,1.71,2.8,3.0,3.2,2.05,Murcia,Sevilla,Murcia_Sevilla_2003
231,3.0,2.2,3.75,-0.25,2.1,3.1,3.1,-0.25,3.4,3.4,1.833,3.4,3.25,2.1,1.75,2.0,2.0,2.1,3.2,1.85,2.05,3.0,2.3,2.1,3.2,1.9,2.0,1.75,0.0,1.95,2.9,3.2,3.1,1.55,Sociedad,Ath Bilbao,Sociedad_Ath Bilbao_2003
232,3.2,1.7,4.5,-0.75,1.72,4.5,4.5,-0.75,4.33,4.333,1.667,4.75,3.25,1.727,1.9,1.95,1.72,1.73,3.2,1.9,1.9,4.4,1.6,1.7,3.2,1.95,1.95,1.75,-1.0,1.95,3.1,3.25,3.4,2.2,Barcelona,Ath Madrid,Barcelona_Ath Madrid_2003
233,3.3,1.7,5.0,-0.75,1.66,4.75,4.75,-0.75,4.5,5.5,1.615,5.0,3.4,1.571,1.8,1.95,1.66,1.67,3.25,1.9,2.0,4.4,1.65,1.65,3.25,1.9,2.0,1.85,-1.0,1.85,3.1,3.25,3.45,2.15,Betis,Zaragoza,Betis_Zaragoza_2003
234,3.3,1.45,6.0,-0.75,1.53,6.0,6.0,-0.75,5.5,5.5,1.5,5.75,3.5,1.533,1.85,2.05,1.57,1.53,3.4,1.8,1.95,5.8,1.75,1.55,3.4,1.775,2.125,1.85,-1.0,1.85,3.6,3.4,3.6,2.0,La Coruna,Osasuna,La Coruna_Osasuna_2003
235,3.2,2.2,3.0,-0.25,2.1,3.0,3.0,,3.0,3.0,2.1,3.0,3.25,2.1,1.95,,2.1,2.1,3.25,,1.85,2.8,2.2,2.2,3.25,1.925,1.975,1.85,0.0,1.85,3.1,3.2,3.2,1.6,Malaga,Espanol,Malaga_Espanol_2003
236,3.1,1.75,4.5,-0.5,1.72,4.33,4.33,-0.5,4.5,4.333,1.667,4.35,3.25,1.727,1.9,2.1,1.72,1.73,3.25,1.75,1.9,4.2,1.6,1.75,3.25,1.85,2.05,1.79,-1.0,1.9,3.1,3.25,3.35,2.2,Mallorca,Albacete,Mallorca_Albacete_2003
237,3.3,1.7,4.333,-0.75,1.66,4.75,4.33,-0.75,4.5,5.0,1.727,4.65,3.4,1.727,1.95,1.85,1.66,1.73,3.25,2.0,1.85,4.4,1.6,1.75,3.25,2.1,1.8,1.65,-1.0,2.05,3.1,3.2,3.3,2.2,Real Madrid,Valencia,Real Madrid_Valencia_2003
238,3.1,2.3,2.75,-0.25,2.25,2.87,2.88,-0.25,2.87,2.75,2.25,2.9,3.25,2.25,1.85,1.85,2.2,2.25,3.1,2.0,1.95,2.9,2.05,2.35,3.1,2.1,1.8,1.95,0.0,1.75,2.8,3.2,3.1,1.7,Valladolid,Celta,Valladolid_Celta_2003
239,3.1,1.9,3.5,-0.5,2.05,3.2,3.2,-0.25,3.3,3.5,1.909,3.35,3.25,1.909,1.8,2.1,2.0,2.05,3.2,1.75,2.0,3.6,2.45,2.1,3.2,2.1,1.8,1.9,0.0,1.79,3.0,3.2,3.15,1.5,Villarreal,Santander,Villarreal_Santander_2003
240,3.1,2.4,2.5,0.0,2.6,2.4,2.4,0.0,2.6,2.5,2.5,2.55,3.2,2.5,1.8,1.9,2.4,2.6,3.2,1.95,2.0,2.6,1.95,2.6,3.2,1.95,1.95,1.85,0.0,1.85,3.0,3.2,3.25,1.9,Ath Madrid,La Coruna,Ath Madrid_La Coruna_2003
241,3.2,1.8,4.333,-0.5,1.72,4.5,3.75,-0.5,3.75,4.0,1.727,4.5,3.25,1.8,1.9,2.1,1.83,1.83,3.25,1.75,1.9,3.8,1.9,1.78,3.2,1.825,2.075,1.75,-0.5,1.95,3.1,3.2,3.3,1.78,Celta,Malaga,Celta_Malaga_2003
242,3.3,4.4,1.615,0.75,5.0,1.61,1.6,0.75,1.61,1.615,5.0,1.65,3.4,5.0,1.95,1.75,5.0,5.2,3.8,2.1,1.85,1.65,1.65,5.0,3.4,2.1,1.8,1.65,0.5,2.05,3.3,3.25,3.6,2.09,Espanol,Real Madrid,Espanol_Real Madrid_2003
243,3.1,2.2,3.0,-0.25,2.25,2.8,2.8,-0.25,2.87,2.8,2.1,3.1,3.25,2.2,1.9,1.9,2.2,2.25,3.2,1.95,1.9,2.9,1.85,2.2,3.2,2.05,1.85,1.85,-0.25,1.85,3.0,3.2,3.25,2.0,Sevilla,Sociedad,Sevilla_Sociedad_2003
244,3.3,1.9,3.75,-0.5,1.9,3.6,4.0,-0.5,3.6,4.0,1.8,3.9,3.25,1.909,1.8,1.85,1.83,1.8,3.25,2.0,2.0,3.5,1.79,1.9,3.2,2.0,1.9,1.71,-0.5,2.0,3.1,3.25,3.3,1.9,Valencia,Barcelona,Valencia_Barcelona_2003
245,3.2,1.7,3.75,-0.5,1.85,3.75,3.75,-0.5,3.75,3.75,1.8,4.0,3.25,1.833,1.66,1.9,1.83,1.83,3.25,1.95,2.15,4.4,1.84,1.85,3.25,2.05,1.85,2.0,-0.5,1.71,3.1,3.25,3.4,1.85,Albacete,Murcia,Albacete_Murcia_2003
246,3.1,2.1,3.2,-0.25,1.9,3.6,3.3,-0.25,3.3,3.4,2.0,3.35,3.25,2.1,1.8,2.0,2.0,2.0,3.2,1.85,2.0,3.2,1.95,2.1,3.2,1.875,2.025,1.85,-0.25,1.85,2.9,3.2,3.25,1.9,Ath Bilbao,Betis,Ath Bilbao_Betis_2003
247,3.2,1.9,3.75,-0.5,1.85,3.8,3.75,-0.5,3.75,3.75,1.8,4.0,3.25,1.833,1.8,1.8,1.83,1.83,3.25,2.05,2.0,3.5,1.79,1.9,3.2,2.025,1.875,1.95,-0.5,1.75,3.1,3.25,3.25,1.9,Osasuna,Mallorca,Osasuna_Mallorca_2003
248,3.2,2.1,3.4,-0.25,2.0,3.3,3.3,-0.5,3.5,3.5,1.909,3.6,3.25,1.909,1.9,1.75,1.9,2.0,3.2,2.1,1.9,3.1,2.05,2.0,3.2,1.775,2.125,1.85,-0.25,1.85,3.0,3.25,3.25,1.8,Santander,Valladolid,Santander_Valladolid_2003
249,3.1,2.5,2.75,0.0,2.5,2.62,2.6,0.0,2.5,2.6,2.25,2.6,3.2,2.4,1.8,2.05,2.5,2.5,3.0,1.8,2.0,2.5,1.6,2.55,3.0,1.875,2.025,1.9,-0.25,1.79,3.0,3.2,3.25,2.2,Zaragoza,Villarreal,Zaragoza_Villarreal_2003
250,2.8,2.3,3.0,-0.25,2.2,3.1,3.1,-0.25,3.2,3.1,2.2,3.15,3.2,2.25,1.75,1.9,2.2,2.2,3.0,1.95,2.05,3.0,1.85,2.3,3.0,1.975,1.925,1.95,-0.25,1.75,2.7,3.0,3.0,2.0,Betis,Sevilla,Betis_Sevilla_2003
251,3.1,2.0,3.5,-0.25,2.0,3.3,3.3,-0.25,3.3,3.0,1.909,3.4,3.25,2.1,1.75,1.95,2.0,2.0,3.2,1.9,2.05,3.3,1.9,2.1,3.2,1.9,2.0,1.95,-0.25,1.75,3.0,3.2,3.2,1.95,Valladolid,Zaragoza,Valladolid_Zaragoza_2003
252,3.1,4.4,1.8,0.5,4.0,1.75,1.73,0.5,1.66,1.727,4.0,1.75,3.25,4.333,1.8,1.8,5.0,4.0,3.4,2.05,2.0,1.65,1.75,4.75,3.4,2.15,1.75,1.85,0.5,1.85,3.3,3.2,3.3,1.95,Espanol,Valencia,Espanol_Valencia_2003
253,3.1,1.85,3.0,-0.5,2.0,3.3,3.3,-0.5,3.3,3.4,2.1,3.25,3.25,2.1,1.8,1.8,2.0,2.0,3.2,2.05,2.0,3.6,2.0,2.15,3.2,2.1,1.8,1.85,-0.25,1.85,3.1,3.2,3.2,1.85,La Coruna,Barcelona,La Coruna_Barcelona_2003
254,3.1,2.2,3.0,-0.25,2.0,3.3,3.3,-0.25,3.3,3.25,2.1,3.45,3.25,2.0,1.95,1.95,2.0,2.0,3.2,1.9,1.85,3.1,1.95,2.05,3.2,1.95,1.95,1.75,-0.25,1.95,2.8,3.2,3.25,1.9,Malaga,Santander,Malaga_Santander_2003
255,3.1,2.5,2.8,-0.25,2.25,2.87,2.88,-0.25,2.75,2.7,2.2,3.0,3.2,2.3,1.85,1.85,2.3,2.25,3.1,2.0,1.95,2.5,1.8,2.25,3.1,2.1,1.8,1.79,-0.25,1.9,3.0,3.2,3.25,2.05,Mallorca,Ath Madrid,Mallorca_Ath Madrid_2003
256,3.1,2.6,2.5,0.0,2.6,2.5,2.5,0.0,2.5,2.5,2.5,2.55,3.2,2.5,1.65,1.95,2.5,2.6,3.0,1.9,2.2,2.6,1.95,2.7,3.0,1.95,1.95,2.0,0.0,1.71,2.8,3.2,3.1,1.9,Murcia,Osasuna,Murcia_Osasuna_2003
257,4.5,1.4,9.0,-1.25,1.28,8.5,8.5,-1.25,8.0,9.0,1.3,9.0,4.5,1.333,2.1,2.0,1.28,1.29,4.5,1.85,1.7,6.0,2.05,1.35,4.5,1.85,2.05,1.65,-1.25,2.05,3.9,4.0,4.3,1.8,Real Madrid,Celta,Real Madrid_Celta_2003
258,3.3,1.65,5.0,-0.75,1.53,5.5,5.5,-0.75,5.5,5.5,1.615,5.75,3.4,1.571,1.85,2.05,1.57,1.53,3.5,1.8,1.95,4.4,2.0,1.6,3.5,1.775,2.125,1.9,-0.75,1.79,3.3,3.25,3.5,1.85,Sociedad,Albacete,Sociedad_Albacete_2003
259,3.0,2.2,2.875,-0.25,2.25,2.87,2.88,-0.25,3.0,2.8,2.25,3.15,3.25,2.2,1.9,1.95,2.2,2.25,3.1,1.9,1.9,3.0,1.9,2.25,3.1,1.95,1.95,1.9,-0.25,1.79,2.9,3.0,3.1,1.95,Villarreal,Ath Bilbao,Villarreal_Ath Bilbao_2003
260,3.1,1.7,3.75,-0.5,1.8,4.0,4.0,-0.5,4.0,4.0,1.8,4.15,3.2,1.8,1.85,2.05,1.8,1.8,3.25,1.8,1.95,4.2,2.3,1.82,3.25,1.8,2.1,1.79,-0.25,1.9,3.2,3.25,3.4,1.55,Celta,Espanol,Celta_Espanol_2003
261,3.1,2.2,3.5,-0.25,2.1,3.0,3.0,-0.25,3.3,3.0,1.909,3.25,3.25,2.1,1.75,2.0,2.0,2.1,3.25,1.85,2.05,3.0,2.0,2.15,3.25,1.85,2.05,2.15,-0.25,1.6,2.9,3.2,3.2,1.85,Osasuna,Sociedad,Osasuna_Sociedad_2003
262,3.1,3.8,1.727,0.5,4.5,1.66,1.67,0.75,1.8,1.727,4.333,1.75,3.4,5.0,2.0,2.1,4.0,4.5,3.4,1.75,1.8,1.8,1.75,4.7,3.4,2.1,1.8,1.75,0.5,1.95,3.1,3.2,3.4,1.97,Santander,Real Madrid,Santander_Real Madrid_2003
263,2.87,2.0,3.5,-0.25,2.1,3.2,3.2,-0.25,3.3,3.5,1.909,3.4,3.2,2.1,1.75,2.05,2.1,2.1,3.1,1.8,2.05,3.2,2.05,2.1,3.1,1.875,2.025,1.9,-0.25,1.79,3.1,3.2,3.2,1.8,Valencia,La Coruna,Valencia_La Coruna_2003
264,3.0,2.5,2.5,0.0,2.5,2.6,2.6,0.0,2.7,2.5,2.625,2.6,3.2,2.5,1.7,1.95,2.37,2.5,3.0,1.9,2.1,2.6,1.6,2.6,3.0,1.8,2.1,1.9,-0.25,1.79,2.9,2.875,3.2,2.2,Albacete,Betis,Albacete_Betis_2003
265,3.3,1.65,5.5,-0.75,1.57,5.25,5.25,-0.75,5.5,5.0,1.571,5.15,3.4,1.615,1.8,1.95,1.57,1.57,3.5,1.9,2.0,4.6,1.95,1.65,3.5,1.85,2.05,1.9,-0.75,1.79,3.2,3.25,3.5,1.9,Ath Bilbao,Valladolid,Ath Bilbao_Valladolid_2003
266,3.6,1.3,7.0,-1.0,1.36,7.5,7.5,-1.0,7.5,7.5,1.4,8.0,4.0,1.444,1.85,1.9,1.4,1.36,4.0,1.95,1.95,8.5,1.65,1.4,4.0,1.875,2.025,1.75,-1.25,1.95,4.0,3.75,4.1,2.15,Ath Madrid,Murcia,Ath Madrid_Murcia_2003
267,3.75,1.37,7.0,-1.0,1.36,7.5,7.5,-1.0,8.0,8.5,1.4,8.25,3.75,1.364,2.05,2.0,1.36,1.36,4.0,1.85,1.75,6.5,1.75,1.4,4.0,1.8,2.1,1.71,-1.25,2.0,3.9,3.75,4.0,1.97,Barcelona,Mallorca,Barcelona_Mallorca_2003
268,3.2,1.9,4.333,-0.5,1.83,3.75,3.75,-0.5,3.75,3.5,1.727,3.85,3.25,1.909,1.85,1.95,1.83,1.83,3.3,1.9,1.95,3.6,2.15,1.92,3.3,2.0,1.9,1.95,-0.25,1.75,3.0,3.2,3.3,1.65,Sevilla,Villarreal,Sevilla_Villarreal_2003
269,3.0,2.1,3.5,,2.2,3.0,3.0,-0.25,3.2,3.0,1.909,3.25,3.25,2.1,1.75,1.95,2.1,2.2,3.1,1.9,2.05,3.2,1.9,2.15,3.1,,,1.79,-0.25,1.9,2.9,3.2,3.2,1.95,Zaragoza,Malaga,Zaragoza_Malaga_2003
270,4.5,1.22,9.0,-1.5,1.25,11.0,11.0,-1.5,10.0,9.0,1.286,9.0,4.5,1.286,2.05,1.85,1.25,1.25,4.5,2.0,1.75,9.5,2.05,1.3,4.5,2.075,1.825,1.55,-1.25,2.25,4.8,4.333,5.0,1.7,Real Madrid,Zaragoza,Real Madrid_Zaragoza_2003
271,3.1,2.0,3.2,-0.25,2.2,2.88,2.88,-0.25,2.8,2.8,2.1,3.1,3.2,2.25,1.75,1.95,2.25,2.2,3.2,1.9,2.05,3.3,1.9,2.25,3.2,1.975,1.925,1.95,-0.25,1.75,3.0,3.0,3.15,1.95,Sociedad,Ath Madrid,Sociedad_Ath Madrid_2003
272,2.87,1.9,3.4,-0.25,2.0,3.5,3.5,-0.25,3.3,3.5,2.0,3.5,3.0,2.0,1.61,1.95,2.1,2.0,3.0,1.9,2.25,3.8,1.98,2.1,3.0,1.85,2.05,2.05,-0.25,1.65,2.9,3.0,3.1,1.9,Betis,Osasuna,Betis_Osasuna_2003
273,3.1,3.1,1.909,0.25,3.4,2.0,1.83,0.25,1.9,2.1,3.5,2.1,3.25,3.4,1.85,1.95,3.6,3.75,3.25,1.9,1.95,2.1,2.1,3.3,3.1,1.975,1.925,1.79,0.5,1.9,3.0,3.2,3.25,1.64,Celta,Valencia,Celta_Valencia_2003
274,3.1,2.0,3.2,-0.25,2.1,3.1,3.1,-0.25,3.1,3.0,2.0,3.25,3.25,2.1,1.8,2.0,2.1,2.1,3.2,1.85,2.0,3.3,2.0,2.15,3.2,1.925,1.975,1.79,-0.25,1.9,3.0,3.2,3.25,1.85,Espanol,Santander,Espanol_Santander_2003
275,3.1,2.2,2.875,-0.25,2.3,2.8,2.8,-0.25,2.8,2.8,2.25,3.05,3.2,2.25,1.85,1.9,2.25,2.3,3.1,1.95,1.95,3.0,1.85,2.25,3.1,1.975,1.925,1.79,-0.25,1.9,2.9,3.0,3.2,2.0,Malaga,Ath Bilbao,Malaga_Ath Bilbao_2003
276,3.1,2.9,2.375,0.25,2.88,2.2,2.2,0.25,2.2,2.2,2.6,2.25,3.25,2.8,1.75,2.0,2.87,2.88,3.2,1.85,2.05,2.2,2.25,3.0,3.2,1.95,1.95,1.85,0.5,1.85,3.0,3.2,3.25,1.56,Mallorca,La Coruna,Mallorca_La Coruna_2003
277,3.3,4.6,1.615,0.75,5.0,1.62,1.62,0.75,1.66,1.667,5.0,1.61,3.4,4.5,1.95,1.9,4.5,5.0,3.4,1.95,1.85,1.6,1.61,5.2,3.4,1.975,1.925,1.71,0.5,2.0,3.4,3.25,3.7,2.16,Murcia,Barcelona,Murcia_Barcelona_2003
278,3.0,2.2,2.75,-0.25,2.25,2.88,2.88,0.0,2.8,2.75,2.25,2.9,3.25,2.25,1.65,2.1,2.3,2.25,3.1,1.75,2.2,3.0,1.77,2.35,3.1,2.1,1.8,1.95,-0.25,1.75,2.9,3.2,3.15,2.1,Valladolid,Sevilla,Valladolid_Sevilla_2003
279,3.0,1.8,4.0,-0.5,1.73,4.33,4.33,-0.5,4.0,4.0,1.8,4.5,3.25,1.8,1.7,2.0,1.83,1.73,3.25,1.85,2.1,3.8,2.2,1.8,3.25,1.85,2.05,2.0,-0.25,1.71,3.1,3.2,3.3,1.6,Villarreal,Albacete,Villarreal_Albacete_2003
280,3.1,3.0,2.25,-0.25,3.1,2.1,2.1,-0.25,2.2,2.1,2.875,2.2,3.25,3.0,1.95,1.9,2.87,3.1,3.2,1.95,1.85,2.2,1.95,3.1,3.2,1.95,1.95,1.75,0.25,1.95,2.9,3.0,3.25,1.9,Ath Bilbao,Real Madrid,Ath Bilbao_Real Madrid_2003
281,3.1,2.1,3.75,0.25,2.0,3.4,3.4,0.25,3.6,3.5,1.909,3.5,3.25,1.909,1.7,1.95,1.9,2.0,3.1,1.9,2.1,3.2,2.6,2.1,3.1,1.9,2.0,1.95,0.0,1.75,2.9,3.0,3.1,1.45,Ath Madrid,Betis,Ath Madrid_Betis_2003
282,4.5,1.25,8.0,-0.75,1.22,10.0,10.0,-1.0,8.0,8.5,1.3,10.0,4.5,1.286,1.9,1.9,1.28,1.22,5.0,1.95,1.9,9.0,2.2,1.26,5.0,1.775,2.125,1.65,-1.25,2.05,4.5,4.333,5.2,1.6,La Coruna,Murcia,La Coruna_Murcia_2003
283,3.1,2.0,3.0,-0.25,2.1,3.1,3.1,-0.25,3.3,3.0,2.1,3.35,3.25,2.1,1.75,1.95,2.0,2.1,3.2,1.9,2.05,3.3,2.2,2.1,3.2,1.85,2.05,1.95,0.0,1.75,3.0,3.2,3.25,1.6,Albacete,Valladolid,Albacete_Valladolid_2003
284,3.6,1.5,6.5,-1.5,1.44,6.5,6.5,-1.5,6.5,7.5,1.444,6.6,4.0,1.444,2.0,1.85,1.44,1.44,3.75,2.0,1.8,5.0,1.85,1.5,3.75,2.0,1.9,1.75,-1.0,1.95,3.7,3.6,3.8,1.9,Barcelona,Sociedad,Barcelona_Sociedad_2003
285,3.0,1.9,3.75,-0.5,2.0,3.3,3.3,-0.5,3.4,3.5,1.833,3.6,3.0,2.0,1.7,1.85,2.0,2.0,3.2,2.0,2.1,3.5,2.05,2.0,3.2,2.1,1.8,2.0,-0.25,1.71,3.1,3.2,3.25,1.7,Osasuna,Villarreal,Osasuna_Villarreal_2003
286,3.1,2.0,3.5,-0.25,2.0,3.3,3.3,-0.25,3.3,3.5,1.909,3.35,3.25,1.909,1.9,1.9,2.0,2.0,3.2,1.95,1.9,3.2,2.2,2.1,3.2,1.95,1.95,1.85,0.0,1.85,3.1,3.2,3.25,1.6,Santander,Celta,Santander_Celta_2003
287,3.2,1.9,3.75,-0.5,1.9,3.5,3.5,-0.5,3.75,3.25,1.8,3.6,3.25,2.0,1.75,1.9,1.83,1.91,3.25,1.95,2.05,3.5,2.05,2.0,3.25,2.0,1.9,1.95,-0.25,1.75,3.1,3.25,3.25,1.7,Sevilla,Malaga,Sevilla_Malaga_2003
288,3.6,1.35,6.5,-1.0,1.36,7.5,7.5,-1.0,7.5,7.5,1.444,7.5,3.75,1.4,1.95,2.0,1.4,1.36,4.0,1.85,1.85,7.0,1.65,1.44,4.0,1.85,2.05,1.75,-1.25,1.95,4.0,3.6,4.0,2.15,Valencia,Mallorca,Valencia_Mallorca_2003
