,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
319,15:15:00,1,Cadiz,11,0,1,1,1,0,0,3,20,D,6,2021-04-24,Valladolid,SP1,2,6,5,13,H,7,Valladolid_Cadiz_2020
320,17:30:00,4,Alaves,17,1,1,1,0,0,0,0,16,D,6,2021-04-24,Valencia,SP1,2,2,7,9,D,2,Valencia_Alaves_2020
321,20:00:00,1,Betis,17,0,0,0,0,0,0,2,13,D,6,2021-04-24,Real Madrid,SP1,2,5,8,17,D,2,Real Madrid_Betis_2020
322,13:00:00,2,Getafe,16,0,0,2,0,0,1,4,22,A,6,2021-04-25,Huesca,SP1,4,1,1,8,A,0,Huesca_Getafe_2020
323,15:15:00,2,Barcelona,16,0,1,2,1,1,2,3,10,A,15,2021-04-25,Villarreal,SP1,5,4,6,10,A,1,Villarreal_Barcelona_2020
324,17:30:00,1,Osasuna,13,0,2,1,1,0,0,4,12,H,12,2021-04-25,Celta,SP1,3,2,2,7,H,8,Celta_Osasuna_2020
325,17:30:00,2,Granada,11,0,2,1,1,0,0,3,14,H,4,2021-04-25,Sevilla,SP1,2,4,5,10,H,5,Sevilla_Granada_2020
326,20:00:00,4,Ath Madrid,20,0,2,1,1,0,0,2,7,H,14,2021-04-25,Ath Bilbao,SP1,3,3,4,11,H,11,Ath Bilbao_Ath Madrid_2020
327,20:00:00,5,Sociedad,8,0,0,1,0,0,1,1,20,A,5,2021-04-26,Eibar,SP1,2,5,2,14,A,3,Eibar_Sociedad_2020
328,18:00:00,1,Valladolid,8,0,2,2,1,0,0,1,13,D,14,2021-04-28,Ath Bilbao,SP1,4,7,5,13,H,7,Ath Bilbao_Valladolid_2020
329,18:00:00,0,Granada,10,0,1,2,1,0,0,4,22,A,6,2021-04-29,Barcelona,SP1,2,4,6,16,H,1,Barcelona_Granada_2020
