,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
354,5,0,Birmingham,Aston Villa,E0,10,14,6,7,16,0,M Atkinson,16,1,H,0,0,D,12,4,0,25/04/2010,1,Aston Villa_Birmingham_2009
355,5,4,Liverpool,Burnley,E0,12,10,6,4,11,0,P Dowd,12,0,A,0,0,D,13,1,0,25/04/2010,2,Burnley_Liverpool_2009
356,0,0,Stoke,Chelsea,E0,29,2,18,7,12,0,S Bennett,3,7,H,3,0,H,14,3,0,25/04/2010,0,Chelsea_Stoke_2009
357,3,1,Fulham,Everton,E0,15,6,9,9,12,1,L Mason,8,2,H,0,0,A,7,1,0,25/04/2010,0,Everton_Fulham_2009
358,8,1,Burnley,Birmingham,E0,13,7,4,6,10,0,P Walton,12,2,H,2,0,H,11,1,0,01/05/2010,2,Birmingham_Burnley_2009
359,5,1,Aston Villa,Man City,E0,17,6,12,13,9,1,M Clattenburg,10,3,H,2,0,H,6,2,0,01/05/2010,1,Man City_Aston Villa_2009
360,9,1,Wolves,Portsmouth,E0,12,11,8,7,13,1,M Jones,18,3,H,2,0,H,10,1,0,01/05/2010,0,Portsmouth_Wolves_2009
361,5,0,Everton,Stoke,E0,12,9,6,6,10,0,H Webb,11,0,D,0,0,D,10,0,0,01/05/2010,0,Stoke_Everton_2009
362,7,0,Bolton,Tottenham,E0,25,7,12,11,10,0,C Foy,11,1,H,1,0,H,11,3,0,01/05/2010,0,Tottenham_Bolton_2009
363,3,2,West Ham,Fulham,E0,5,5,3,9,14,0,A Marriner,7,3,H,1,0,H,10,0,0,02/05/2010,0,Fulham_West Ham_2009
364,5,2,Chelsea,Liverpool,E0,7,11,2,9,7,1,A Wiley,15,0,A,0,0,A,7,2,0,02/05/2010,1,Liverpool_Chelsea_2009
365,4,1,Man United,Sunderland,E0,10,9,2,9,9,1,S Bennett,14,0,A,0,0,A,10,2,0,02/05/2010,3,Sunderland_Man United_2009
366,8,1,Arsenal,Blackburn,E0,11,4,7,5,15,1,M Atkinson,6,2,H,1,0,D,19,2,0,03/05/2010,2,Blackburn_Arsenal_2009
367,1,2,Hull,Wigan,E0,13,3,7,8,14,1,P Dowd,6,2,D,1,0,D,11,0,0,03/05/2010,2,Wigan_Hull_2009
368,3,1,Stoke,Fulham,E0,12,2,6,8,6,0,P Walton,5,0,A,0,0,D,7,3,0,05/05/2010,1,Fulham_Stoke_2009
369,7,1,Tottenham,Man City,E0,10,6,5,9,14,0,S Bennett,10,0,A,0,0,D,12,3,0,05/05/2010,0,Man City_Tottenham_2009
370,2,0,Fulham,Arsenal,E0,16,2,11,5,10,0,M Jones,5,4,H,3,0,H,11,2,0,09/05/2010,2,Arsenal_Fulham_2009
371,5,1,Blackburn,Aston Villa,E0,16,3,12,11,12,0,S Bennett,9,0,A,0,0,D,14,1,0,09/05/2010,2,Aston Villa_Blackburn_2009
372,6,1,Birmingham,Bolton,E0,14,5,8,3,17,0,K Friend,10,2,H,1,0,H,14,5,0,09/05/2010,2,Bolton_Birmingham_2009
373,6,2,Tottenham,Burnley,E0,16,11,12,5,8,2,M Dean,16,4,H,1,0,A,9,0,0,09/05/2010,0,Burnley_Tottenham_2009
374,3,0,Wigan,Chelsea,E0,17,3,10,2,9,0,M Atkinson,4,8,H,2,1,H,14,2,0,09/05/2010,2,Chelsea_Wigan_2009
375,1,0,Portsmouth,Everton,E0,21,4,13,14,11,0,P Walton,10,1,H,0,0,D,12,0,0,09/05/2010,0,Everton_Portsmouth_2009
376,6,0,Liverpool,Hull,E0,11,7,6,2,11,0,A Marriner,19,0,D,0,0,D,15,0,0,09/05/2010,1,Hull_Liverpool_2009
377,2,0,Stoke,Man United,E0,18,4,13,10,4,0,M Clattenburg,4,4,H,2,0,H,10,0,0,09/05/2010,2,Man United_Stoke_2009
378,3,1,Man City,West Ham,E0,12,6,8,4,7,1,H Webb,17,1,D,1,0,D,12,0,0,09/05/2010,2,West Ham_Man City_2009
379,1,1,Sunderland,Wolves,E0,14,5,7,4,19,1,L Mason,11,2,H,1,2,D,11,2,0,09/05/2010,1,Wolves_Sunderland_2009
