,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
55,14:00:00,2,Roma,7,0,0,1,0,0,0,4,19,A,13,2019-09-29,Lecce,I1,6,6,4,10,D,11,Lecce_Roma_2019
56,14:00:00,4,Bologna,20,1,1,0,1,0,0,3,16,H,10,2019-09-29,Udinese,I1,4,4,4,9,H,5,Udinese_Bologna_2019
57,17:00:00,2,Verona,18,0,1,1,1,0,0,2,18,D,11,2019-09-29,Cagliari,I1,5,5,3,10,H,5,Cagliari_Verona_2019
58,19:45:00,2,Fiorentina,10,0,1,3,0,1,1,4,14,A,13,2019-09-29,Milan,I1,8,3,4,7,A,6,Milan_Fiorentina_2019
59,19:45:00,2,Torino,17,1,3,2,2,0,2,3,15,H,6,2019-09-30,Parma,I1,5,7,7,13,D,3,Parma_Torino_2019
60,14:00:00,5,Parma,9,0,1,0,1,1,0,2,13,H,5,2019-10-05,Spal,I1,2,7,5,12,H,8,Spal_Parma_2019
61,17:00:00,1,Sampdoria,14,0,2,0,1,0,0,3,14,H,9,2019-10-05,Verona,I1,3,4,9,6,H,4,Verona_Sampdoria_2019
62,19:45:00,4,Milan,23,2,1,2,1,2,0,4,14,A,9,2019-10-05,Genoa,I1,7,6,7,11,H,0,Genoa_Milan_2019
63,11:30:00,1,Udinese,9,0,1,0,0,0,0,2,11,H,5,2019-10-06,Fiorentina,I1,1,4,12,8,D,3,Fiorentina_Udinese_2019
64,14:00:00,2,Lecce,15,0,3,1,2,0,0,3,14,H,5,2019-10-06,Atalanta,I1,2,14,9,26,H,5,Atalanta_Lecce_2019
65,14:00:00,5,Lazio,13,1,2,2,2,1,2,4,17,D,8,2019-10-06,Bologna,I1,6,10,5,17,D,4,Bologna_Lazio_2019
66,14:00:00,1,Cagliari,17,0,1,1,1,0,1,4,11,D,6,2019-10-06,Roma,I1,3,8,7,17,D,1,Roma_Cagliari_2019
67,17:00:00,1,Napoli,11,0,0,0,0,0,0,2,12,D,10,2019-10-06,Torino,I1,3,6,4,11,D,5,Torino_Napoli_2019
68,19:45:00,2,Juventus,22,0,1,2,1,0,1,3,8,A,8,2019-10-06,Inter,I1,6,4,7,6,D,2,Inter_Juventus_2019
69,14:00:00,5,Atalanta,13,0,3,3,0,0,3,2,12,D,18,2019-10-19,Lazio,I1,9,5,3,12,A,1,Lazio_Atalanta_2019
70,17:00:00,3,Verona,12,0,2,0,1,0,0,3,16,H,14,2019-10-19,Napoli,I1,6,7,6,13,H,8,Napoli_Verona_2019
71,19:45:00,2,Bologna,15,0,2,1,1,0,1,3,18,H,7,2019-10-19,Juventus,I1,4,11,8,13,D,5,Juventus_Bologna_2019
72,11:30:00,4,Inter,14,0,3,4,1,0,3,3,17,A,10,2019-10-20,Sassuolo,I1,7,4,5,7,A,7,Sassuolo_Inter_2019
73,14:00:00,4,Spal,16,0,2,0,1,0,0,5,15,H,8,2019-10-20,Cagliari,I1,5,7,6,13,H,6,Cagliari_Spal_2019
74,14:00:00,3,Roma,14,1,0,0,0,0,0,4,11,D,5,2019-10-20,Sampdoria,I1,1,2,7,7,D,9,Sampdoria_Roma_2019
75,14:00:00,3,Torino,15,0,1,0,1,0,0,3,20,H,8,2019-10-20,Udinese,I1,5,6,6,10,H,4,Udinese_Torino_2019
76,17:00:00,1,Genoa,9,0,5,1,3,0,0,2,12,H,11,2019-10-20,Parma,I1,6,7,3,15,H,7,Parma_Genoa_2019
77,19:45:00,1,Lecce,13,0,2,2,1,0,0,2,12,D,11,2019-10-20,Milan,I1,7,8,8,18,H,2,Milan_Lecce_2019
78,19:45:00,0,Fiorentina,10,0,0,0,0,0,0,3,16,D,10,2019-10-21,Brescia,I1,6,1,6,3,D,9,Brescia_Fiorentina_2019
79,19:45:00,5,Sassuolo,18,0,0,1,0,0,0,5,13,A,9,2019-10-25,Verona,I1,5,5,9,7,D,6,Verona_Sassuolo_2019
80,14:00:00,4,Juventus,11,0,1,1,0,0,0,1,13,D,16,2019-10-26,Lecce,I1,6,5,3,9,D,14,Lecce_Juventus_2019
81,17:00:00,3,Parma,9,0,2,2,1,0,2,2,11,D,10,2019-10-26,Inter,I1,5,7,11,16,A,4,Inter_Parma_2019
82,19:45:00,6,Brescia,24,0,3,1,0,0,1,4,14,H,4,2019-10-26,Genoa,I1,2,11,5,12,A,3,Genoa_Brescia_2019
83,11:30:00,1,Sampdoria,14,0,2,1,0,0,0,3,18,H,5,2019-10-27,Bologna,I1,3,6,11,10,D,5,Bologna_Sampdoria_2019
84,14:00:00,2,Udinese,10,1,7,1,3,0,1,3,5,H,6,2019-10-27,Atalanta,I1,3,16,6,23,H,2,Atalanta_Udinese_2019
85,14:00:00,4,Napoli,16,0,1,1,1,0,1,1,14,D,9,2019-10-27,Spal,I1,4,3,4,5,D,4,Spal_Napoli_2019
86,14:00:00,2,Cagliari,15,0,1,1,0,0,1,3,11,D,10,2019-10-27,Torino,I1,5,5,6,8,A,11,Torino_Cagliari_2019
87,17:00:00,4,Milan,12,0,2,1,1,0,0,5,17,H,8,2019-10-27,Roma,I1,4,5,4,10,H,8,Roma_Milan_2019
88,19:45:00,5,Lazio,12,0,1,2,1,1,1,3,13,A,11,2019-10-27,Fiorentina,I1,8,3,7,9,D,3,Fiorentina_Lazio_2019
89,18:00:00,1,Verona,13,0,0,1,0,0,1,5,16,A,6,2019-10-29,Parma,I1,2,7,12,15,A,3,Parma_Verona_2019
90,20:00:00,4,Inter,14,0,1,2,0,0,1,3,18,A,6,2019-10-29,Brescia,I1,2,5,9,6,A,8,Brescia_Inter_2019
91,18:00:00,3,Atalanta,16,0,2,2,1,0,1,3,14,D,12,2019-10-30,Napoli,I1,6,11,2,15,D,3,Napoli_Atalanta_2019
92,20:00:00,2,Bologna,15,0,3,2,0,0,1,1,20,H,6,2019-10-30,Cagliari,I1,3,5,4,12,A,1,Cagliari_Bologna_2019
93,20:00:00,5,Genoa,24,2,2,1,1,1,1,3,11,H,7,2019-10-30,Juventus,I1,3,11,10,18,D,2,Juventus_Genoa_2019
94,20:00:00,2,Torino,11,1,4,0,2,0,0,2,9,H,6,2019-10-30,Lazio,I1,3,8,8,16,H,0,Lazio_Torino_2019
95,20:00:00,4,Lecce,19,1,1,1,0,0,1,4,14,D,9,2019-10-30,Sampdoria,I1,4,6,9,15,A,5,Sampdoria_Lecce_2019
96,20:00:00,3,Fiorentina,15,0,1,2,1,0,0,4,20,A,10,2019-10-30,Sassuolo,I1,8,5,3,6,H,7,Sassuolo_Fiorentina_2019
97,20:00:00,4,Roma,16,1,0,4,0,0,1,2,16,A,10,2019-10-30,Udinese,I1,6,5,5,8,A,3,Udinese_Roma_2019
98,20:00:00,4,Spal,17,0,1,0,0,0,0,4,21,H,5,2019-10-31,Milan,I1,2,6,7,10,D,6,Milan_Spal_2019
99,14:00:00,5,Napoli,23,0,2,1,1,1,0,3,14,H,12,2019-11-02,Roma,I1,6,7,10,13,H,4,Roma_Napoli_2019
100,17:00:00,3,Inter,12,0,1,2,0,0,0,4,24,A,11,2019-11-02,Bologna,I1,9,3,2,8,D,7,Bologna_Inter_2019
101,19:45:00,4,Juventus,22,0,0,1,0,0,0,2,16,A,14,2019-11-02,Torino,I1,10,4,11,7,D,6,Torino_Juventus_2019
102,11:30:00,2,Cagliari,15,0,0,2,0,1,1,3,18,A,12,2019-11-03,Atalanta,I1,8,3,13,11,A,2,Atalanta_Cagliari_2019
103,14:00:00,0,Udinese,11,0,1,3,1,0,1,2,13,A,13,2019-11-03,Genoa,I1,5,2,8,10,D,5,Genoa_Udinese_2019
104,14:00:00,2,Sassuolo,14,0,2,2,2,0,1,3,16,D,12,2019-11-03,Lecce,I1,5,4,6,7,H,6,Lecce_Sassuolo_2019
105,14:00:00,1,Brescia,17,1,2,1,0,0,0,4,17,H,11,2019-11-03,Verona,I1,5,6,5,11,D,1,Verona_Brescia_2019
106,17:00:00,2,Parma,15,0,1,1,0,0,1,2,20,D,7,2019-11-03,Fiorentina,I1,3,4,5,15,A,2,Fiorentina_Parma_2019
107,19:45:00,3,Lazio,12,0,1,2,1,0,1,5,13,A,8,2019-11-03,Milan,I1,7,4,8,9,D,4,Milan_Lazio_2019
108,19:45:00,3,Sampdoria,12,0,0,1,0,0,0,1,16,A,9,2019-11-04,Spal,I1,4,2,8,7,D,5,Spal_Sampdoria_2019
109,19:45:00,2,Bologna,16,0,3,1,1,0,0,6,17,H,9,2019-11-08,Sassuolo,I1,7,8,4,13,H,4,Sassuolo_Bologna_2019
110,14:00:00,5,Torino,18,0,0,4,0,1,2,3,17,A,12,2019-11-09,Brescia,I1,7,3,4,5,A,4,Brescia_Torino_2019
111,17:00:00,3,Verona,14,0,2,1,0,0,1,1,11,H,5,2019-11-09,Inter,I1,2,13,9,19,A,3,Inter_Verona_2019
112,19:45:00,1,Genoa,15,0,0,0,0,0,0,4,19,D,8,2019-11-09,Napoli,I1,3,8,5,13,D,2,Napoli_Genoa_2019
113,11:30:00,1,Fiorentina,12,0,5,2,3,0,0,3,15,H,10,2019-11-10,Cagliari,I1,7,8,5,12,H,6,Cagliari_Fiorentina_2019
114,14:00:00,2,Lecce,8,0,4,2,1,0,1,3,10,H,18,2019-11-10,Lazio,I1,10,7,9,17,D,3,Lazio_Lecce_2019
115,14:00:00,2,Atalanta,19,1,0,0,0,0,0,4,13,D,7,2019-11-10,Sampdoria,I1,3,2,1,5,D,7,Sampdoria_Atalanta_2019
116,14:00:00,3,Spal,14,0,0,0,0,0,0,5,14,D,10,2019-11-10,Udinese,I1,4,4,3,11,D,7,Udinese_Spal_2019
117,17:00:00,3,Roma,16,0,2,0,0,0,0,2,9,H,10,2019-11-10,Parma,I1,7,8,5,13,D,10,Parma_Roma_2019
118,19:45:00,1,Milan,13,0,1,0,0,0,0,5,10,H,10,2019-11-10,Juventus,I1,7,5,5,11,D,5,Juventus_Milan_2019
119,14:00:00,5,Juventus,17,0,1,3,0,0,0,3,13,A,11,2019-11-23,Atalanta,I1,5,9,8,14,D,3,Atalanta_Juventus_2019
120,17:00:00,3,Napoli,19,0,1,1,1,0,1,2,15,D,12,2019-11-23,Milan,I1,6,4,3,11,D,4,Milan_Napoli_2019
121,19:45:00,2,Inter,10,0,0,3,0,0,2,3,18,A,6,2019-11-23,Torino,I1,5,2,12,5,A,4,Torino_Inter_2019
122,11:30:00,1,Parma,18,0,2,2,1,0,1,3,18,D,11,2019-11-24,Bologna,I1,7,7,15,11,D,2,Bologna_Parma_2019
123,14:00:00,1,Brescia,17,0,3,0,0,0,0,1,10,H,5,2019-11-24,Roma,I1,2,6,17,14,D,6,Roma_Brescia_2019
124,14:00:00,1,Lazio,14,0,1,2,1,0,1,3,14,A,10,2019-11-24,Sassuolo,I1,6,2,5,5,D,8,Sassuolo_Lazio_2019
125,14:00:00,3,Fiorentina,18,0,1,0,0,0,0,2,8,H,7,2019-11-24,Verona,I1,2,8,8,13,D,6,Verona_Fiorentina_2019
126,17:00:00,2,Udinese,8,1,2,1,1,0,1,3,22,H,5,2019-11-24,Sampdoria,I1,2,13,8,19,D,2,Sampdoria_Udinese_2019
