,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
35,15:00:00,1,Hearts,14,0,1,2,0,J Beaton,0,0,1,7,A,7,2019-09-22,Hibernian,SC0,3,4,7,14,D,7,Hibernian_Hearts_2019
36,12:30:00,3,Celtic,13,0,1,1,1,K Clancy,0,1,5,14,D,20,2019-09-28,Hibernian,SC0,7,2,1,3,D,4,Hibernian_Celtic_2019
37,15:00:00,1,Livingston,15,0,2,1,1,S McLean,0,1,1,14,H,7,2019-09-28,Hamilton,SC0,2,2,4,6,D,7,Hamilton_Livingston_2019
38,15:00:00,0,Ross County,10,0,0,0,0,A Newlands,0,0,2,12,D,10,2019-09-28,Kilmarnock,SC0,2,6,2,11,D,4,Kilmarnock_Ross County_2019
39,15:00:00,0,Aberdeen,9,0,5,0,2,B Madden,0,0,3,11,H,4,2019-09-28,Rangers,SC0,1,11,7,27,H,1,Rangers_Aberdeen_2019
40,15:00:00,1,Motherwell,16,1,0,1,0,G Duncan,0,1,3,17,A,5,2019-09-28,St Johnstone,SC0,1,3,6,6,A,3,St Johnstone_Motherwell_2019
41,15:00:00,1,Hearts,5,0,0,0,0,A Dallas,0,0,1,12,D,11,2019-09-28,St Mirren,SC0,5,0,3,7,D,8,St Mirren_Hearts_2019
42,15:00:00,1,Hibernian,12,0,1,1,0,D Robertson,2,0,1,9,D,9,2019-10-05,Aberdeen,SC0,5,2,9,9,D,5,Aberdeen_Hibernian_2019
43,15:00:00,0,Kilmarnock,8,0,0,1,0,A Muir,0,1,2,9,A,14,2019-10-05,Hearts,SC0,3,3,5,11,A,2,Hearts_Kilmarnock_2019
44,15:00:00,0,St Mirren,7,0,2,0,1,J Beaton,0,0,2,11,H,14,2019-10-05,Motherwell,SC0,5,9,2,19,H,9,Motherwell_St Mirren_2019
45,15:00:00,2,St Johnstone,14,0,2,2,1,E Anderson,0,1,3,11,D,17,2019-10-05,Ross County,SC0,10,3,6,7,D,12,Ross County_St Johnstone_2019
46,12:00:00,3,Celtic,19,1,2,0,0,W Collum,0,0,2,11,H,12,2019-10-06,Livingston,SC0,4,4,0,10,D,7,Livingston_Celtic_2019
47,15:00:00,0,Hamilton,11,0,5,0,2,N Walsh,0,0,1,7,H,3,2019-10-06,Rangers,SC0,0,11,8,23,H,0,Rangers_Hamilton_2019
48,15:00:00,0,Ross County,11,0,6,0,1,D Robertson,0,0,1,9,H,2,2019-10-19,Celtic,SC0,1,14,12,28,H,0,Celtic_Ross County_2019
49,15:00:00,1,Hibernian,9,0,1,1,0,J Beaton,0,1,1,13,D,10,2019-10-19,Hamilton,SC0,3,2,6,6,A,8,Hamilton_Hibernian_2019
50,15:00:00,2,Livingston,12,0,2,1,1,S McLean,0,0,2,17,H,10,2019-10-19,Kilmarnock,SC0,3,4,2,11,H,2,Kilmarnock_Livingston_2019
51,15:00:00,1,Aberdeen,9,0,0,3,0,E Anderson,0,1,2,12,A,12,2019-10-19,Motherwell,SC0,6,6,2,12,A,5,Motherwell_Aberdeen_2019
52,15:00:00,1,St Johnstone,17,0,2,0,1,N Walsh,0,0,2,18,H,10,2019-10-19,St Mirren,SC0,2,5,6,12,H,1,St Mirren_St Johnstone_2019
53,12:15:00,4,Rangers,15,0,1,1,1,K Clancy,0,1,4,14,D,6,2019-10-20,Hearts,SC0,1,4,2,6,D,9,Hearts_Rangers_2019
54,15:00:00,1,Ross County,15,0,2,2,0,S McLean,0,0,1,10,D,7,2019-10-26,Hibernian,SC0,3,6,5,13,D,5,Hibernian_Ross County_2019
55,15:00:00,0,St Mirren,11,0,1,0,0,W Collum,0,0,0,13,H,9,2019-10-26,Kilmarnock,SC0,3,3,3,5,D,4,Kilmarnock_St Mirren_2019
56,15:00:00,4,Hearts,13,0,0,0,0,G Aitken,1,0,3,11,D,10,2019-10-26,Livingston,SC0,6,2,5,4,D,3,Livingston_Hearts_2019
57,15:00:00,0,Hamilton,15,0,3,2,1,A Muir,0,1,1,16,H,4,2019-10-26,St Johnstone,SC0,2,5,10,20,D,3,St Johnstone_Hamilton_2019
58,12:15:00,1,Celtic,13,0,0,4,0,J Beaton,0,4,0,8,A,15,2019-10-27,Aberdeen,SC0,5,0,2,1,A,8,Aberdeen_Celtic_2019
59,15:00:00,0,Motherwell,10,0,2,1,1,A Dallas,0,1,3,10,H,4,2019-10-27,Rangers,SC0,1,6,5,19,D,1,Rangers_Motherwell_2019
60,19:45:00,0,St Mirren,9,0,2,0,0,K Clancy,0,0,1,5,H,5,2019-10-30,Celtic,SC0,1,9,4,24,D,1,Celtic_St Mirren_2019
61,19:45:00,1,Aberdeen,17,0,0,1,0,W Collum,0,1,1,23,A,12,2019-10-30,Hamilton,SC0,4,2,3,6,A,11,Hamilton_Aberdeen_2019
62,19:45:00,1,Livingston,10,0,2,2,0,G Duncan,0,2,1,13,D,12,2019-10-30,Hibernian,SC0,4,8,10,17,A,5,Hibernian_Livingston_2019
63,19:45:00,1,Kilmarnock,13,1,2,1,1,D Robertson,0,1,2,8,H,8,2019-10-30,Motherwell,SC0,3,4,8,14,D,7,Motherwell_Kilmarnock_2019
64,19:45:00,1,Rangers,15,0,0,4,0,B Madden,0,3,0,10,A,20,2019-10-30,Ross County,SC0,6,0,0,2,A,9,Ross County_Rangers_2019
65,19:45:00,1,Hearts,8,0,1,0,0,D Munro,0,0,4,21,H,3,2019-10-30,St Johnstone,SC0,1,3,4,7,D,4,St Johnstone_Hearts_2019
66,15:00:00,2,Kilmarnock,10,0,3,0,2,K Clancy,0,0,1,14,H,6,2019-11-02,Aberdeen,SC0,3,6,6,12,H,3,Aberdeen_Kilmarnock_2019
67,15:00:00,2,Ross County,16,0,2,2,0,C Steven,1,1,3,17,D,9,2019-11-02,Hamilton,SC0,5,3,8,9,A,6,Hamilton_Ross County_2019
