,WHD,IWH,LBA,B365AH,SBH,SBA,BWD,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,LBAHA,WHH,BWA,LBAHH,BWH,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
0,3.6,6.0,1.4,1.25,7.5,1.4,3.75,1.25,1.44,1.4,7.0,1.45,4.0,7.5,1.94,6.5,1.45,1.9,6.5,1.4,1.45,7.0,3.75,1.8,2.1,1.65,0.5,2.05,3.9,3.75,3.6,2.38,Aberdeen,Rangers,Aberdeen_Rangers_2004
1,3.1,2.9,2.38,0.25,2.75,2.25,3.3,0.0,2.2,2.2,2.6,2.4,3.3,3.0,1.76,2.87,2.4,2.08,2.5,2.2,2.4,2.6,3.25,1.9,2.0,1.85,0.5,1.85,3.0,3.2,3.25,1.44,Dundee,Hearts,Dundee_Hearts_2004
2,3.2,2.1,3.2,-0.5,2.1,3.0,3.3,-0.25,3.0,3.2,2.0,3.0,3.25,2.1,1.98,2.1,2.8,1.86,2.2,3.1,1.55,2.15,3.25,1.9,2.0,1.85,-0.5,1.85,3.0,3.2,3.2,2.15,Dunfermline,Dundee United,Dunfermline_Dundee United_2004
3,3.2,1.9,3.5,-0.5,1.91,3.5,3.3,-0.5,3.0,4.0,1.91,3.25,3.25,1.83,1.82,2.1,3.5,2.02,1.9,3.5,1.63,2.0,3.25,1.975,1.925,1.75,-0.5,1.95,3.1,3.2,3.25,2.0,Hibernian,Kilmarnock,Hibernian_Kilmarnock_2004
4,3.1,2.0,3.75,-0.5,1.91,3.5,3.3,-0.5,3.3,4.0,1.8,3.25,3.4,1.8,1.76,2.0,3.0,2.08,2.1,3.2,1.63,2.0,3.25,1.95,1.95,1.85,-0.5,1.85,3.1,3.25,3.25,2.0,Livingston,Inverness C,Livingston_Inverness C_2004
5,7.0,1.15,12.0,-2.0,1.14,13.0,6.5,-2.0,13.0,15.0,1.14,13.0,7.0,1.12,1.9,1.1,15.0,1.94,1.12,12.0,4.33,1.13,6.0,1.95,1.95,1.55,-0.5,2.25,6.0,6.0,6.5,1.13,Celtic,Motherwell,Celtic_Motherwell_2004
6,3.3,1.65,5.0,-1.0,1.62,5.0,3.25,-0.75,4.33,5.0,1.57,5.0,3.75,1.57,2.08,1.7,5.0,1.76,1.65,4.4,2.1,1.65,3.4,2.1,1.8,2.0,-0.75,1.71,3.3,3.5,3.25,1.75,Hearts,Aberdeen,Hearts_Aberdeen_2004
7,4.5,8.0,1.25,1.25,8.5,1.29,4.5,1.25,1.25,1.25,10.0,1.31,5.5,8.5,1.84,10.0,1.3,2.0,8.25,1.3,1.31,8.0,4.5,2.1,1.8,1.6,0.5,2.15,4.2,4.5,4.5,2.88,Kilmarnock,Celtic,Kilmarnock_Celtic_2004
8,3.2,2.2,3.2,-0.25,2.2,2.88,3.25,-0.25,2.8,3.2,2.0,2.8,3.25,2.1,1.9,2.2,2.75,1.94,2.25,2.9,1.9,2.25,3.2,1.9,2.0,2.0,-0.25,1.71,3.0,3.2,3.2,1.9,Motherwell,Hibernian,Motherwell_Hibernian_2004
9,6.0,1.2,12.0,-1.75,1.17,11.0,5.0,-2.0,12.0,13.0,1.17,10.0,6.0,1.16,1.78,1.14,9.0,2.06,1.25,10.0,3.65,1.2,6.0,1.8,2.1,1.6,-0.5,2.15,5.0,5.5,5.75,1.2,Rangers,Livingston,Rangers_Livingston_2004
10,3.1,2.2,3.2,-0.25,2.2,2.88,3.25,-0.25,2.87,3.2,2.1,3.0,3.25,2.2,2.1,2.2,3.3,1.74,2.0,3.0,1.95,2.25,3.2,1.85,2.05,1.95,-0.25,1.75,2.9,3.0,3.0,1.85,Dundee United,Dundee,Dundee United_Dundee_2004
11,3.2,2.7,2.25,0.0,2.7,2.3,3.2,0.0,2.25,2.37,2.75,2.4,3.25,2.7,1.84,2.75,2.25,2.0,2.8,2.3,1.8,2.75,3.2,2.025,1.875,1.95,0.0,1.75,3.0,3.2,3.0,2.0,Inverness C,Dunfermline,Inverness C_Dunfermline_2004
12,3.2,2.1,3.25,-0.25,2.1,3.0,3.25,-0.25,3.0,3.0,1.91,3.1,3.25,2.1,1.96,2.1,3.25,1.88,2.0,3.1,1.95,2.1,3.25,1.9,2.0,1.85,-0.25,1.85,3.0,3.4,3.2,1.85,Dundee,Motherwell,Dundee_Motherwell_2004
13,3.2,2.1,3.2,-0.25,2.0,3.25,3.3,-0.5,3.0,3.0,2.0,3.0,3.25,2.1,1.82,2.1,3.0,2.02,2.1,3.1,1.95,2.1,3.25,1.8,2.1,1.85,-0.25,1.85,3.0,3.2,3.25,1.85,Dunfermline,Aberdeen,Dunfermline_Aberdeen_2004
14,3.2,1.7,4.5,-1.0,1.67,4.5,3.5,-1.0,4.5,5.0,1.62,4.75,3.4,1.61,1.84,1.7,5.0,2.0,1.6,4.2,1.8,1.65,3.4,2.075,1.825,1.71,-1.0,2.0,3.2,3.5,3.4,2.0,Hearts,Kilmarnock,Hearts_Kilmarnock_2004
15,3.1,2.3,2.75,-0.25,2.25,2.75,3.25,-0.25,2.62,2.7,2.2,2.7,3.2,2.3,1.82,2.37,2.75,2.02,2.25,2.7,1.75,2.35,3.25,2.075,1.825,1.71,-0.25,2.0,3.0,3.25,3.2,2.05,Livingston,Dundee United,Livingston_Dundee United_2004
16,6.0,1.2,12.0,-1.75,1.17,11.0,5.5,-1.75,12.0,13.0,1.17,11.0,5.5,1.16,2.04,1.14,10.0,1.8,1.2,10.0,,1.19,6.0,1.825,2.075,1.55,,2.25,5.0,5.5,5.5,,Rangers,Hibernian,Rangers_Hibernian_2004
17,5.0,10.0,1.17,1.5,11.0,1.17,,,1.2,1.22,12.0,1.19,6.0,11.0,,11.0,,,,1.2,,11.0,6.0,2.05,1.85,1.55,,2.25,5.0,5.5,5.5,,Inverness C,Celtic,Inverness C_Celtic_2004
18,3.3,2.0,3.6,-0.25,1.85,3.75,3.3,,3.75,4.0,1.8,3.65,3.25,1.8,,1.8,3.5,,1.9,3.2,1.72,1.9,3.2,1.775,2.125,1.9,-0.5,1.79,3.1,3.4,3.25,1.9,Aberdeen,Livingston,Aberdeen_Livingston_2004
19,3.3,1.8,4.33,-0.5,1.83,3.75,3.4,,3.6,4.0,1.67,3.85,3.25,1.8,,1.83,4.0,,1.75,3.8,1.76,1.83,3.25,1.85,2.05,1.85,-0.5,1.85,3.1,3.4,3.25,1.83,Dundee United,Inverness C,Dundee United_Inverness C_2004
20,3.3,2.0,3.0,-0.25,2.0,3.25,3.2,,3.2,3.25,2.0,3.25,3.25,2.0,,1.95,3.1,,2.1,3.2,1.95,2.05,3.25,1.9,2.0,1.75,-0.25,1.95,3.1,3.4,3.25,1.85,Hibernian,Dundee,Hibernian_Dundee_2004
21,3.2,2.7,2.25,0.0,2.8,2.25,3.1,,2.25,2.25,2.75,2.3,3.25,2.75,,2.75,2.35,,2.75,2.3,1.77,2.8,3.2,2.1,1.8,1.79,0.0,1.9,3.0,3.2,3.2,2.05,Motherwell,Hearts,Motherwell_Hearts_2004
22,3.2,2.0,3.75,-0.5,2.0,3.4,3.25,,3.2,3.75,1.8,3.25,3.2,2.0,,2.0,3.75,,1.85,3.2,1.63,2.0,3.1,2.0,1.9,1.75,-0.5,1.95,3.1,3.25,3.25,2.0,Celtic,Rangers,Celtic_Rangers_2004
23,3.3,2.0,3.0,-0.25,2.1,3.0,3.1,,3.1,3.25,2.1,3.1,3.25,2.0,,2.0,3.0,,2.2,3.2,1.9,2.1,3.25,1.95,1.95,1.85,-0.25,1.85,3.1,3.2,3.25,1.9,Kilmarnock,Dunfermline,Kilmarnock_Dunfermline_2004
24,7.0,1.15,12.0,0.0,1.14,13.0,6.5,-2.0,13.0,12.0,1.125,13.0,7.0,1.125,1.98,1.1,11.0,1.86,1.15,12.0,4.33,1.14,6.0,1.85,2.05,,-0.5,,6.0,6.5,6.5,1.14,Celtic,Dundee,Celtic_Dundee_2004
25,3.1,2.4,2.75,-0.25,2.3,2.75,3.3,-0.25,2.5,2.75,2.2,2.65,3.25,2.25,1.76,2.5,2.75,2.08,2.25,2.7,1.75,2.45,3.2,2.05,1.85,1.9,-0.25,1.79,2.9,3.25,3.1,2.08,Dundee United,Aberdeen,Dundee United_Aberdeen_2004
26,3.2,2.1,2.75,-0.25,2.25,2.8,3.15,-0.25,2.8,2.7,2.2,2.8,3.2,2.3,1.86,2.2,2.7,1.98,2.35,3.0,1.8,2.25,3.2,2.0,1.9,1.85,-0.25,1.85,3.1,3.25,3.2,2.0,Dunfermline,Motherwell,Dunfermline_Motherwell_2004
27,3.25,2.4,2.5,0.0,2.4,2.6,3.25,0.0,2.4,2.5,2.4,2.5,3.2,2.5,1.96,2.5,2.65,1.88,2.35,2.7,1.95,2.5,3.2,1.875,2.025,1.79,0.0,1.9,2.9,3.25,3.2,1.85,Inverness C,Hibernian,Inverness C_Hibernian_2004
28,3.2,2.4,2.75,-0.25,2.25,2.8,3.2,0.0,2.75,2.75,2.25,2.75,3.25,2.25,2.06,2.25,2.8,1.78,2.25,2.7,2.08,2.3,3.2,2.1,1.8,1.9,0.0,1.79,2.9,3.2,3.2,1.75,Livingston,Kilmarnock,Livingston_Kilmarnock_2004
29,3.5,4.8,1.571,0.75,5.5,1.57,3.5,0.75,1.57,1.615,5.0,1.62,3.6,5.5,1.86,5.0,1.65,1.98,4.5,1.55,1.8,5.0,3.4,2.0,1.9,1.79,0.75,1.9,3.5,3.5,3.4,2.0,Hearts,Rangers,Hearts_Rangers_2004
30,3.1,2.0,3.2,-0.25,2.0,3.25,3.2,-0.25,2.87,3.2,2.0,3.2,3.25,2.1,2.02,2.2,3.35,1.82,2.0,3.2,2.0,2.05,3.25,1.9,2.0,1.95,-0.25,1.75,3.1,3.2,3.2,1.8,Dundee,Livingston,Dundee_Livingston_2004
31,3.1,2.3,2.8,0.0,2.3,2.75,3.2,0.0,2.6,2.75,2.2,2.8,3.4,2.25,2.12,2.4,2.9,1.72,2.2,2.7,2.0,2.3,3.2,1.8,2.1,1.85,0.0,1.85,3.0,3.2,3.1,1.8,Kilmarnock,Aberdeen,Kilmarnock_Aberdeen_2004
32,3.2,2.2,3.0,-0.25,2.2,2.88,3.2,-0.25,2.9,3.25,2.1,2.95,3.4,2.0,1.9,2.15,3.35,1.94,2.0,2.9,1.9,2.15,3.2,1.85,2.05,1.85,-0.25,1.85,3.0,3.2,3.25,1.9,Motherwell,Dundee United,Motherwell_Dundee United_2004
33,3.2,2.9,2.25,0.25,2.8,2.25,3.2,0.25,2.2,2.2,2.75,2.25,3.2,3.0,1.94,2.8,2.2,1.9,2.9,2.2,1.9,2.8,3.2,2.025,1.875,1.85,0.25,1.85,3.0,3.2,3.2,1.9,Dunfermline,Hearts,Dunfermline_Hearts_2004
34,4.5,9.0,1.17,1.25,8.5,1.29,5.0,1.5,1.25,1.33,12.0,1.25,5.0,8.0,2.0,10.0,1.25,1.84,9.0,1.25,2.0,9.0,4.5,2.05,1.85,1.65,1.5,2.05,4.5,5.5,5.0,1.8,Hibernian,Celtic,Hibernian_Celtic_2004
35,6.5,1.15,12.0,0.0,1.14,13.0,5.25,-2.0,17.0,13.0,1.14,14.0,7.0,1.12,1.98,1.1,11.0,1.86,1.2,12.0,1.95,1.11,6.0,1.85,2.05,,-2.0,,6.0,6.0,7.0,1.85,Rangers,Inverness C,Rangers_Inverness C_2004
36,3.2,2.0,3.75,-0.5,1.91,3.6,3.2,-0.5,3.5,3.5,1.83,3.65,3.25,1.9,1.84,1.9,3.35,2.0,2.0,3.2,1.71,1.91,3.2,2.025,1.875,1.85,-0.5,1.85,3.1,3.2,3.2,1.91,Aberdeen,Hibernian,Aberdeen_Hibernian_2004
37,6.5,1.15,13.0,0.0,1.12,13.0,7.0,-2.0,15.0,12.0,1.12,14.0,7.0,1.12,2.02,1.11,13.0,1.82,1.12,12.0,4.44,1.13,6.5,1.825,2.075,,-0.5,,6.0,6.5,6.5,1.13,Celtic,Dunfermline,Celtic_Dunfermline_2004
38,3.4,1.45,7.0,-1.0,1.53,5.5,3.9,-1.0,6.0,5.5,1.36,6.0,3.75,1.5,1.96,1.5,7.0,1.88,1.4,5.4,1.95,1.5,3.6,1.9,2.0,1.75,-1.0,1.95,3.8,4.0,3.6,1.85,Hearts,Inverness C,Hearts_Inverness C_2004
39,3.2,2.0,3.4,-0.25,2.0,3.25,3.2,-0.25,3.2,3.25,1.91,3.1,3.25,2.0,1.92,2.0,2.9,1.92,2.2,3.2,1.95,2.1,3.25,1.9,2.0,1.85,-0.25,1.85,3.1,3.25,3.2,1.85,Kilmarnock,Dundee United,Kilmarnock_Dundee United_2004
40,3.1,2.3,2.4,0.0,2.4,2.6,3.2,0.0,2.5,2.6,2.5,2.6,3.2,2.4,2.08,2.5,2.6,1.76,2.4,2.8,2.05,2.4,3.2,1.775,2.125,1.85,0.0,1.85,2.9,3.25,3.2,1.77,Livingston,Motherwell,Livingston_Motherwell_2004
41,3.6,5.4,1.44,1.0,6.5,1.44,3.9,1.0,1.5,1.44,6.5,1.44,3.75,6.5,1.94,5.5,1.4,1.9,7.0,1.45,1.44,6.5,3.75,1.925,1.975,1.75,0.5,1.95,3.8,3.6,3.8,2.4,Dundee,Rangers,Dundee_Rangers_2004
42,3.3,1.9,4.0,-0.5,1.85,3.75,3.25,-0.5,3.75,4.0,1.8,4.0,3.3,1.8,1.7,1.8,4.0,2.14,1.8,3.5,1.79,1.8,3.2,2.1,1.8,2.0,-0.5,1.71,3.1,3.2,3.25,1.8,Aberdeen,Dundee,Aberdeen_Dundee_2004
43,3.1,2.3,2.6,-0.25,2.4,2.6,3.2,0.0,2.6,2.5,2.38,2.5,3.25,2.5,2.14,2.4,2.5,1.7,2.5,2.9,2.02,2.5,3.2,2.05,1.85,1.85,-0.75,1.85,2.8,3.2,3.2,1.8,Dunfermline,Hibernian,Dunfermline_Hibernian_2004
44,4.5,9.0,1.22,1.5,8.5,1.29,5.0,1.5,1.25,1.28,10.0,1.25,5.0,10.0,1.82,10.0,1.25,2.02,9.0,1.25,1.95,9.0,4.5,1.95,1.95,,0.0,,4.5,5.0,5.0,1.85,Dundee United,Celtic,Dundee United_Celtic_2004
45,3.5,1.65,5.0,-0.75,1.62,5.0,3.5,-1.0,5.0,6.0,1.57,5.5,3.5,1.53,1.74,1.57,5.5,2.1,1.55,4.4,2.02,1.55,3.4,1.95,1.95,,-0.75,,3.3,3.5,3.5,1.8,Hearts,Livingston,Hearts_Livingston_2004
46,3.2,2.9,1.91,0.25,2.8,2.25,3.2,0.25,2.2,2.1,3.25,2.05,3.4,3.0,1.92,2.8,2.2,1.92,2.9,2.2,1.81,3.1,3.2,2.0,1.9,1.85,0.25,1.85,3.0,3.4,3.3,2.0,Inverness C,Motherwell,Inverness C_Motherwell_2004
47,5.0,1.22,11.0,-1.75,1.2,10.0,5.75,-1.75,11.0,11.0,1.2,11.0,5.5,1.2,1.96,1.2,11.0,1.88,1.18,9.5,3.6,1.2,5.5,2.0,1.9,,-0.5,,4.8,5.0,5.35,1.2,Rangers,Kilmarnock,Rangers_Kilmarnock_2004
48,5.5,1.2,12.0,-1.75,1.17,11.0,5.65,-1.75,12.0,13.0,1.17,10.5,6.0,1.16,1.94,1.16,10.0,1.9,1.2,10.0,,1.2,6.0,1.95,1.95,,,,5.0,5.5,5.5,,Celtic,Hearts,Celtic_Hearts_2004
49,3.25,2.5,2.5,0.0,2.4,2.6,3.05,0.0,2.4,2.75,2.4,2.5,3.25,2.3,2.02,2.5,2.7,1.82,2.4,2.5,1.4,2.5,3.2,1.825,2.075,1.83,-0.5,1.83,3.0,3.25,3.2,2.5,Dundee,Kilmarnock,Dundee_Kilmarnock_2004
50,3.25,1.9,4.0,-0.5,1.83,3.75,3.15,-0.5,3.4,4.0,1.73,3.6,3.3,1.8,1.92,1.9,3.4,1.92,2.0,3.5,1.71,1.91,3.25,1.95,1.95,1.83,-0.5,1.83,3.1,3.4,3.25,1.91,Hibernian,Dundee United,Hibernian_Dundee United_2004
51,3.3,3.8,1.8,0.5,4.0,1.8,3.5,0.5,1.8,1.66,3.75,1.67,3.5,4.5,1.9,3.75,1.65,1.94,4.5,1.8,1.67,4.75,3.25,2.025,1.875,1.83,0.5,1.83,3.1,3.25,3.3,1.95,Inverness C,Aberdeen,Inverness C_Aberdeen_2004
52,3.25,2.3,2.75,-0.25,2.2,2.88,3.1,-0.25,2.75,3.0,2.2,2.8,3.4,2.1,1.94,2.2,2.9,1.9,2.25,2.9,1.5,2.25,3.2,1.95,1.95,1.95,-0.5,1.71,2.8,3.25,3.25,2.25,Livingston,Dunfermline,Livingston_Dunfermline_2004
53,3.25,5.0,1.53,1.0,6.5,1.44,3.6,1.0,1.53,1.53,5.5,1.55,3.75,6.5,1.9,6.0,1.5,1.94,6.0,1.5,1.55,5.75,3.75,1.95,1.95,,0.5,,3.7,3.5,3.4,2.14,Motherwell,Rangers,Motherwell_Rangers_2004
54,3.1,2.0,3.2,-0.25,1.91,3.6,3.2,-0.25,3.1,3.0,2.0,3.45,3.4,2.1,2.0,2.1,3.5,1.84,1.95,3.2,1.63,2.0,3.2,1.85,2.05,1.95,-0.5,1.75,3.1,3.2,3.1,2.0,Aberdeen,Motherwell,Aberdeen_Motherwell_2004
55,3.2,2.0,3.25,-0.5,1.91,3.5,3.2,-0.5,3.5,3.5,1.91,3.5,3.4,1.9,1.84,1.9,3.65,2.0,1.9,3.2,1.67,1.95,3.25,2.025,1.875,1.95,-0.5,1.75,3.1,3.4,3.2,1.95,Dundee,Dunfermline,Dundee_Dunfermline_2004
56,3.5,1.6,4.5,-0.75,1.62,5.0,3.5,-0.75,4.5,5.0,1.62,5.0,3.6,1.57,2.08,1.61,5.5,1.76,1.55,4.6,2.06,1.6,3.4,1.8,2.1,1.85,-0.5,1.85,3.4,3.5,3.5,1.6,Kilmarnock,Inverness C,Kilmarnock_Inverness C_2004
57,3.0,2.2,2.75,-0.25,2.1,3.0,3.15,-0.25,3.4,3.2,2.25,3.1,3.2,2.1,2.0,2.0,3.15,1.84,2.1,2.9,1.55,2.15,3.25,1.9,2.0,1.95,-0.5,1.75,3.0,3.2,3.1,2.15,Hearts,Hibernian,Hearts_Hibernian_2004
58,5.5,10.0,1.2,1.75,9.0,1.22,6.0,1.75,1.16,1.25,11.0,1.2,5.5,10.0,1.98,12.0,1.18,1.86,10.0,1.2,1.2,12.0,5.5,1.875,2.025,,0.5,,5.0,5.0,5.0,3.53,Livingston,Celtic,Livingston_Celtic_2004
59,6.5,1.15,12.0,0.0,1.14,13.0,6.0,-2.0,15.0,13.0,1.14,13.0,6.5,1.14,1.94,1.11,10.0,1.9,1.18,12.0,4.11,1.15,6.0,1.9,2.0,,-0.5,,6.0,6.0,6.0,1.15,Rangers,Dundee United,Rangers_Dundee United_2004
60,6.0,1.15,12.0,0.0,1.14,13.0,6.0,-2.0,12.0,13.0,1.17,13.0,6.5,1.14,1.84,1.14,10.0,2.0,1.18,12.0,4.11,1.15,6.0,2.025,1.875,1.5,-0.5,2.3,6.0,5.5,6.0,1.15,Celtic,Aberdeen,Celtic_Aberdeen_2004
61,3.2,2.9,2.38,0.0,2.6,2.4,3.2,0.0,2.25,2.4,2.6,2.38,3.2,2.6,1.88,2.75,2.5,1.96,2.5,2.2,2.38,2.65,3.2,2.05,1.85,1.75,0.5,1.9,3.0,3.2,3.2,1.45,Dundee United,Hearts,Dundee United_Hearts_2004
62,4.0,6.0,1.29,1.5,8.0,1.33,5.0,1.25,1.33,1.36,8.0,1.36,4.0,7.5,1.94,8.0,1.25,1.9,9.0,1.4,2.05,8.0,4.2,1.75,2.15,1.75,1.5,1.9,3.9,4.5,4.0,1.56,Dunfermline,Rangers,Dunfermline_Rangers_2004
63,3.25,1.75,4.33,-0.75,1.73,4.33,3.3,-0.75,4.2,4.0,1.73,4.25,3.5,1.72,1.88,1.72,4.5,1.96,1.7,4.0,1.86,1.75,3.25,2.05,1.85,1.71,-0.5,1.95,3.2,3.2,3.3,1.75,Hibernian,Livingston,Hibernian_Livingston_2004
64,3.2,2.7,2.25,0.0,2.6,2.4,3.2,0.0,2.3,2.6,2.75,2.38,3.2,2.4,1.84,2.62,2.25,2.0,2.8,2.4,2.38,2.65,3.2,2.0,1.9,1.75,0.5,1.9,2.9,3.2,3.2,1.45,Inverness C,Dundee,Inverness C_Dundee_2004
65,3.25,1.9,3.2,-0.25,2.0,3.25,3.2,-0.25,3.4,3.25,2.0,3.3,3.25,2.0,2.06,1.9,3.2,1.78,2.05,3.5,1.64,2.0,3.25,1.75,2.15,1.75,-0.5,1.9,3.1,3.2,3.25,2.0,Motherwell,Kilmarnock,Motherwell_Kilmarnock_2004
66,3.2,2.2,3.0,-0.25,2.2,2.8,3.2,-0.25,2.8,3.0,2.1,2.9,3.4,2.1,1.92,2.2,3.0,1.92,2.15,2.9,1.54,2.15,3.25,1.9,1.95,,-0.5,,3.0,3.2,3.3,2.15,Dundee United,Dunfermline,Dundee United_Dunfermline_2004
67,3.3,1.65,4.5,-0.75,1.62,5.0,3.5,-0.75,5.0,4.5,1.67,4.8,3.5,1.66,2.0,1.61,5.0,1.84,1.6,4.4,1.99,1.64,3.4,1.825,2.025,,-0.5,,3.3,3.25,3.4,1.64,Hearts,Dundee,Hearts_Dundee_2004
68,3.25,2.4,2.4,0.0,2.4,2.6,3.25,0.0,2.5,2.62,2.5,2.6,3.25,2.4,1.98,2.4,2.35,1.86,2.65,2.6,1.44,2.4,3.2,1.875,1.975,,-0.5,,3.0,3.25,3.25,2.4,Inverness C,Livingston,Inverness C_Livingston_2004
69,3.1,2.3,2.75,0.0,2.3,2.75,3.2,0.0,2.62,2.75,2.2,2.65,3.25,2.3,2.02,2.37,2.6,1.82,2.4,2.7,1.46,2.35,3.2,1.775,2.075,,-0.5,,3.0,3.25,3.25,2.35,Kilmarnock,Hibernian,Kilmarnock_Hibernian_2004
70,4.5,9.0,1.25,1.5,9.0,1.25,6.0,1.5,1.25,1.2,10.0,1.2,5.5,11.0,1.9,10.0,1.15,1.94,13.0,1.25,,11.0,5.0,1.95,1.9,,,,4.5,4.5,5.35,,Motherwell,Celtic,Motherwell_Celtic_2004
71,4.5,1.33,10.0,-1.5,1.29,8.5,4.5,-1.5,8.0,10.0,1.22,8.35,5.0,1.28,1.92,1.28,8.25,1.92,1.3,7.5,,1.28,4.5,1.95,1.9,,,,4.0,5.0,4.7,,Rangers,Aberdeen,Rangers_Aberdeen_2004
72,6.0,1.2,12.0,-1.75,1.17,11.0,6.4,-1.75,10.0,13.0,1.17,12.0,6.0,1.16,2.04,1.16,14.0,1.8,1.13,10.0,,1.16,6.0,1.775,2.075,,,,5.0,5.5,6.0,,Celtic,Kilmarnock,Celtic_Kilmarnock_2004
73,3.0,2.3,2.75,-0.25,2.3,2.75,3.2,-0.25,2.8,2.75,2.38,2.8,3.25,2.3,1.82,2.3,2.8,2.02,2.25,2.8,1.49,2.25,3.2,2.1,1.75,1.75,-0.5,1.95,2.9,3.0,3.2,2.25,Dundee,Dundee United,Dundee_Dundee United_2004
74,3.2,1.85,3.5,-0.5,1.83,3.75,3.15,-0.5,3.75,4.33,1.8,3.85,3.4,1.72,2.02,1.83,3.7,1.82,1.9,3.6,1.76,1.83,3.25,1.875,1.975,1.9,-0.5,1.79,3.1,3.5,3.25,1.83,Dunfermline,Inverness C,Dunfermline_Inverness C_2004
75,3.2,1.85,3.5,-0.5,1.91,3.5,3.3,-0.5,3.2,3.75,1.8,3.6,3.4,1.83,1.8,2.0,3.9,2.04,1.8,3.6,1.69,1.91,3.25,2.0,1.85,1.71,-0.5,2.0,3.1,3.5,3.2,1.91,Hibernian,Motherwell,Hibernian_Motherwell_2004
76,3.2,2.2,3.0,-0.25,2.2,2.88,3.2,-0.25,2.75,2.87,2.1,2.8,3.3,2.2,1.86,2.25,2.8,1.98,2.25,2.9,1.49,2.25,3.2,1.975,1.875,1.85,-0.5,1.85,3.0,3.2,3.2,2.25,Aberdeen,Hearts,Aberdeen_Hearts_2004
77,5.0,9.0,1.25,1.5,9.0,1.25,5.6,1.5,1.22,1.25,10.0,1.25,5.5,10.0,1.96,9.5,1.2,1.88,10.0,1.25,,9.0,5.0,1.875,1.975,1.65,,2.05,4.5,4.5,5.0,,Livingston,Rangers,Livingston_Rangers_2004
78,3.3,1.8,3.75,-0.5,1.73,4.33,3.35,-0.5,3.75,4.0,1.8,3.95,3.3,1.8,1.98,1.8,3.85,1.86,1.8,3.8,1.8,1.8,3.25,1.85,2.0,1.79,-0.5,1.9,3.1,3.25,3.3,1.8,Aberdeen,Dunfermline,Aberdeen_Dunfermline_2004
79,6.5,1.12,15.0,0.0,1.12,15.0,6.0,-2.0,12.0,13.0,1.12,15.0,7.0,1.12,2.06,1.12,16.0,1.78,1.13,13.0,4.53,1.12,6.5,1.775,2.075,1.4,-0.5,2.65,6.5,6.0,6.5,1.12,Celtic,Inverness C,Celtic_Inverness C_2004
80,3.2,2.0,2.75,-0.25,2.1,3.0,3.2,-0.25,3.0,3.3,2.2,3.1,3.3,2.0,1.94,2.1,3.1,1.9,2.1,3.2,1.57,2.1,3.25,1.875,1.975,1.85,-0.5,1.85,3.1,3.25,3.2,2.1,Dundee United,Livingston,Dundee United_Livingston_2004
81,3.1,2.7,2.5,0.0,2.5,2.5,3.3,0.0,2.37,2.5,2.4,2.5,3.25,2.5,1.92,2.62,2.55,1.92,2.4,2.4,1.4,2.5,3.2,1.9,1.95,1.85,-0.5,1.85,2.9,3.25,3.2,2.5,Kilmarnock,Hearts,Kilmarnock_Hearts_2004
82,3.2,2.0,3.0,-0.5,2.0,3.25,3.5,-0.75,3.1,3.6,2.0,3.2,3.25,1.9,1.8,2.05,3.5,2.04,1.85,3.2,1.6,2.05,3.25,2.0,1.85,1.79,-0.5,1.9,3.1,3.4,3.2,2.05,Motherwell,Dundee,Motherwell_Dundee_2004
83,3.75,5.4,1.36,1.25,7.0,1.4,4.4,,1.36,1.4,8.0,1.35,4.33,7.5,,8.0,1.35,,7.0,1.45,1.35,7.5,4.0,1.925,1.925,1.65,0.5,2.05,3.8,3.75,4.2,2.69,Hibernian,Rangers,Hibernian_Rangers_2004
84,3.2,2.5,2.5,0.0,2.6,2.4,3.0,0.0,2.25,2.4,2.4,2.4,3.2,2.6,1.86,2.75,2.6,1.98,2.55,2.5,2.4,2.7,3.2,1.975,1.875,1.85,0.5,1.85,3.0,3.25,3.1,1.44,Dundee,Hibernian,Dundee_Hibernian_2004
85,3.1,2.5,2.5,0.0,2.38,2.62,3.0,0.0,2.5,2.7,2.4,2.55,3.2,2.3,2.08,2.5,2.85,1.76,2.35,2.5,1.41,2.5,3.2,1.825,2.025,1.95,-0.5,1.75,3.0,3.25,3.15,2.5,Dunfermline,Kilmarnock,Dunfermline_Kilmarnock_2004
86,3.3,1.65,4.33,-0.75,1.67,4.5,3.4,-0.75,4.33,4.5,1.67,4.25,3.4,1.66,1.88,1.7,4.75,1.96,1.65,4.4,1.87,1.73,3.4,1.975,1.875,1.85,-0.5,1.85,3.3,3.4,3.35,1.73,Hearts,Motherwell,Hearts_Motherwell_2004
87,3.2,3.1,2.2,0.25,2.8,2.2,3.2,0.25,2.05,2.2,2.75,2.2,3.25,2.8,1.88,3.1,2.2,1.96,2.9,2.1,2.2,2.9,3.25,1.95,1.9,1.85,0.5,1.85,3.0,3.25,3.2,1.52,Livingston,Aberdeen,Livingston_Aberdeen_2004
